dataset,backbone,condition,image_idx,entropy
DTSR14,efficientnet_b3,clean,110,1.5712798892164739
DTSR14,efficientnet_b3,clean,111,1.5401530389039029
DTSR14,efficientnet_b3,clean,112,1.5813952944789886
DTSR14,efficientnet_b3,clean,113,1.550812364650545
DTSR14,efficientnet_b3,clean,114,1.5580167297320817
DTSR14,efficientnet_b3,clean,115,1.4055459719959627
DTSR14,efficientnet_b3,clean,116,1.5292916349111465
DTSR14,efficientnet_b3,clean,117,1.5025796119904768
DTSR14,efficientnet_b3,clean,118,1.2173024167490163
DTSR14,efficientnet_b3,clean,119,1.1012460749640902
DTSR14,efficientnet_b3,clean,120,1.1023470381189635
DTSR14,efficientnet_b3,clean,121,1.3208031064642782
DTSR14,efficientnet_b3,clean,122,1.0330081245870824
DTSR14,efficientnet_b3,clean,123,0.9407190334044965
DTSR14,efficientnet_b3,clean,124,1.5269745334842837
DTSR14,efficientnet_b3,clean,125,1.249918318918472
DTSR14,efficientnet_b3,clean,126,1.3709965849007408
DTSR14,efficientnet_b3,clean,127,1.4826316193593074
DTSR14,efficientnet_b3,clean,128,1.5285765558168705
DTSR14,efficientnet_b3,clean,129,1.514972864984356
DTSR14,efficientnet_b3,clean,130,1.5402433854883486
DTSR14,efficientnet_b3,clean,131,1.0485379845632428
DTSR14,efficientnet_b3,clean,132,1.3111361276295175
DTSR14,efficientnet_b3,clean,133,1.547717321733153
DTSR14,efficientnet_b3,clean,134,1.5621798050236535
DTSR14,efficientnet_b3,clean,135,1.526992837374841
DTSR14,efficientnet_b3,clean,136,1.4729308336578004
DTSR14,efficientnet_b3,clean,137,1.474969356477491
DTSR14,efficientnet_b3,clean,138,1.0760809234607611
DTSR14,efficientnet_b3,clean,139,1.3367053579398271
DTSR14,efficientnet_b3,clean,140,1.1624441731639614
DTSR14,efficientnet_b3,clean,141,1.4417419525387047
DTSR14,efficientnet_b3,clean,142,1.331962365477459
DTSR14,efficientnet_b3,clean,143,1.0118186106484075
DTSR14,efficientnet_b3,clean,144,1.18379834858355
DTSR14,efficientnet_b3,clean,145,1.546344875482498
DTSR14,efficientnet_b3,clean,146,1.2257453379180525
DTSR14,efficientnet_b3,clean,147,1.2345106282039615
DTSR14,efficientnet_b3,clean,148,1.4147848343765985
DTSR14,efficientnet_b3,clean,149,1.0423410902034917
DTSR14,efficientnet_b3,clean,150,1.1803836750614787
DTSR14,efficientnet_b3,clean,151,1.485891880159649
DTSR14,efficientnet_b3,clean,152,1.4385486114940607
DTSR14,efficientnet_b3,clean,153,1.44776798423044
DTSR14,efficientnet_b3,clean,154,1.4690950109761398
DTSR14,efficientnet_b3,clean,155,1.3489701440896373
DTSR14,efficientnet_b3,clean,156,1.1824252747666284
DTSR14,efficientnet_b3,clean,157,1.232841820082478
DTSR14,efficientnet_b3,clean,158,1.1974451545166718
DTSR14,efficientnet_b3,clean,159,1.2652560593567936
DTSR14,efficientnet_b3,clean,160,1.2778085602828062
DTSR14,efficientnet_b3,clean,161,1.5133518390109135
DTSR14,efficientnet_b3,clean,162,1.4735012587459217
DTSR14,efficientnet_b3,clean,163,1.343768664781689
DTSR14,efficientnet_b3,clean,164,1.0224007015227612
DTSR14,efficientnet_b3,clean,165,1.351480699640463
DTSR14,efficientnet_b3,clean,166,1.5358104632335168
DTSR14,efficientnet_b3,clean,167,1.5820299208353268
DTSR14,efficientnet_b3,clean,168,1.5494198680272517
DTSR14,efficientnet_b3,clean,169,1.4569189928966217
DTSR14,efficientnet_b3,clean,170,1.4511933438854232
DTSR14,efficientnet_b3,clean,171,1.574215562528142
DTSR14,efficientnet_b3,clean,172,1.5811546995488928
DTSR14,efficientnet_b3,clean,173,1.2434188481443735
DTSR14,efficientnet_b3,clean,174,1.3119754698529194
DTSR14,efficientnet_b3,clean,175,1.2192899532745567
DTSR14,efficientnet_b3,clean,176,1.1944426814761675
DTSR14,efficientnet_b3,clean,177,1.0785679975532445
DTSR14,efficientnet_b3,clean,178,1.3580653275742598
DTSR14,efficientnet_b3,clean,179,1.5192621182241968
DTSR14,efficientnet_b3,clean,180,1.5792152926420115
DTSR14,efficientnet_b3,clean,181,1.4455043598729347
DTSR14,efficientnet_b3,clean,182,1.5646055564424128
DTSR14,efficientnet_b3,clean,183,1.554601487833009
DTSR14,efficientnet_b3,clean,184,1.3851337147417495
DTSR14,efficientnet_b3,clean,185,1.5694003805593353
DTSR14,efficientnet_b3,clean,186,1.1937595661133393
DTSR14,efficientnet_b3,clean,187,1.4813598035783553
DTSR14,efficientnet_b3,clean,188,1.4342965426226928
DTSR14,efficientnet_b3,clean,189,1.5690145922443857
DTSR14,efficientnet_b3,clean,190,1.5526536565293454
DTSR14,efficientnet_b3,clean,191,1.5830831219174601
DTSR14,efficientnet_b3,clean,192,1.4331058305767428
DTSR14,efficientnet_b3,clean,193,1.576601399618585
DTSR14,efficientnet_b3,clean,194,1.3317593672022565
DTSR14,efficientnet_b3,clean,195,1.5671361213737816
DTSR14,efficientnet_b3,clean,196,1.0783516649523444
DTSR14,efficientnet_b3,clean,197,1.0687426360204695
DTSR14,efficientnet_b3,clean,198,1.4489595004715508
DTSR14,efficientnet_b3,clean,199,1.368425312514087
