dataset,backbone,condition,image_idx,entropy
PCA11,mobilenetv3,clean,0,1.1294524687893692
PCA11,mobilenetv3,clean,1,1.5336846635756598
PCA11,mobilenetv3,clean,2,1.4785079404259815
PCA11,mobilenetv3,clean,3,1.3426532182211877
PCA11,mobilenetv3,clean,4,1.1930653347948763
PCA11,mobilenetv3,clean,5,1.5259581155784563
PCA11,mobilenetv3,clean,6,1.5530693443997257
PCA11,mobilenetv3,clean,7,1.486078910251372
PCA11,mobilenetv3,clean,8,1.551631951403197
PCA11,mobilenetv3,clean,9,1.4964229913430849
PCA11,mobilenetv3,clean,10,1.1821400350755664
PCA11,mobilenetv3,clean,11,1.4296232102783575
PCA11,mobilenetv3,clean,12,1.3434941414501997
PCA11,mobilenetv3,clean,13,1.4094371824681864
PCA11,mobilenetv3,clean,14,1.3948762479064976
PCA11,mobilenetv3,clean,15,1.52820377022542
PCA11,mobilenetv3,clean,16,1.496280742869645
PCA11,mobilenetv3,clean,17,1.5597432162817508
PCA11,mobilenetv3,clean,18,1.2705539180928764
PCA11,mobilenetv3,clean,19,1.5110508864954153
PCA11,mobilenetv3,clean,20,1.5179621643146821
PCA11,mobilenetv3,clean,21,1.4901020479016358
PCA11,mobilenetv3,clean,22,1.3465267782299208
PCA11,mobilenetv3,clean,23,1.5268309735961738
PCA11,mobilenetv3,clean,24,1.4101237380009357
PCA11,mobilenetv3,clean,25,1.2647399582791812
PCA11,mobilenetv3,clean,26,1.5606493790193507
PCA11,mobilenetv3,clean,27,1.4450267778951922
PCA11,mobilenetv3,clean,28,1.5715161291235884
PCA11,mobilenetv3,clean,29,1.5707941585696603
PCA11,mobilenetv3,clean,30,1.0867094342856711
PCA11,mobilenetv3,clean,31,1.54087981103704
PCA11,mobilenetv3,clean,32,1.2722715455488198
PCA11,mobilenetv3,clean,33,1.5052096324230868
PCA11,mobilenetv3,clean,34,0.9889847398997833
PCA11,mobilenetv3,clean,35,1.0656510189505917
PCA11,mobilenetv3,clean,36,0.718742484796145
PCA11,mobilenetv3,clean,37,1.4154414018171702
PCA11,mobilenetv3,clean,38,1.4409375409619805
PCA11,mobilenetv3,clean,39,1.2335396524046374
PCA11,mobilenetv3,clean,40,1.509671877788185
PCA11,mobilenetv3,clean,41,1.0831428039245479
PCA11,mobilenetv3,clean,42,1.5138166331167573
PCA11,mobilenetv3,clean,43,1.423801945146356
PCA11,mobilenetv3,clean,44,1.300972987313172
PCA11,mobilenetv3,clean,45,1.342812017687536
PCA11,mobilenetv3,clean,46,1.234806274276432
PCA11,mobilenetv3,clean,47,1.1765590562660497
PCA11,mobilenetv3,clean,48,1.4502319873846985
PCA11,mobilenetv3,clean,49,1.3901972698616913
PCA11,mobilenetv3,clean,50,1.4951087236140057
PCA11,mobilenetv3,clean,51,1.5686022813896399
PCA11,mobilenetv3,clean,52,1.5307551218914384
PCA11,mobilenetv3,clean,53,1.449325611091583
PCA11,mobilenetv3,clean,54,1.530341663508925
PCA11,mobilenetv3,clean,55,1.193220328236969
PCA11,mobilenetv3,clean,56,1.5514861737494083
PCA11,mobilenetv3,clean,57,1.4546780725521298
PCA11,mobilenetv3,clean,58,1.5818175785723774
PCA11,mobilenetv3,clean,59,1.5585229160997418
PCA11,mobilenetv3,clean,60,1.555184095443364
PCA11,mobilenetv3,clean,61,1.3834141002157971
PCA11,mobilenetv3,clean,62,1.2372359919805658
PCA11,mobilenetv3,clean,63,1.2309589197484119
PCA11,mobilenetv3,clean,64,1.3615724340969644
PCA11,mobilenetv3,clean,65,1.5002753710733234
PCA11,mobilenetv3,clean,66,1.3923425968149248
PCA11,mobilenetv3,clean,67,1.113750936690566
PCA11,mobilenetv3,clean,68,1.2152969679008847
PCA11,mobilenetv3,clean,69,1.1695221327859149
PCA11,mobilenetv3,clean,70,1.0119622974327216
PCA11,mobilenetv3,clean,71,0.7292977744930963
PCA11,mobilenetv3,clean,72,1.2984035369989644
PCA11,mobilenetv3,clean,73,1.256572845522097
PCA11,mobilenetv3,clean,74,1.210315211066125
PCA11,mobilenetv3,clean,75,1.0876037277355917
PCA11,mobilenetv3,clean,76,0.875777121551493
PCA11,mobilenetv3,clean,77,1.2102115953875594
PCA11,mobilenetv3,clean,78,1.1389391226576653
PCA11,mobilenetv3,clean,79,1.0138748563310525
PCA11,mobilenetv3,clean,80,1.4498725230213134
PCA11,mobilenetv3,clean,81,0.9040632212939842
PCA11,mobilenetv3,clean,82,1.1220522149840795
PCA11,mobilenetv3,clean,83,1.0894528651056388
PCA11,mobilenetv3,clean,84,1.0406702080734207
PCA11,mobilenetv3,clean,85,0.7445115846431083
PCA11,mobilenetv3,clean,86,1.0723344837397124
PCA11,mobilenetv3,clean,87,0.9312506374537712
PCA11,mobilenetv3,clean,88,1.1358583788625745
PCA11,mobilenetv3,clean,89,1.1797115984016382
PCA11,mobilenetv3,clean,90,1.206433389488611
PCA11,mobilenetv3,clean,91,1.362090543579926
