dataset,backbone,condition,image_idx,entropy
PCA11,efficientnet_b3,clean,0,1.2650500023756877
PCA11,efficientnet_b3,clean,1,1.0634105015073705
PCA11,efficientnet_b3,clean,2,1.28437330404274
PCA11,efficientnet_b3,clean,3,1.2096632577941104
PCA11,efficientnet_b3,clean,4,0.8525510371893334
PCA11,efficientnet_b3,clean,5,1.4248347967365842
PCA11,efficientnet_b3,clean,6,1.1452839968771096
PCA11,efficientnet_b3,clean,7,1.3030643347519937
PCA11,efficientnet_b3,clean,8,1.3265856880944613
PCA11,efficientnet_b3,clean,9,1.2889772365626355
PCA11,efficientnet_b3,clean,10,1.538747012203638
PCA11,efficientnet_b3,clean,11,1.450961763608696
PCA11,efficientnet_b3,clean,12,1.5141082150930258
PCA11,efficientnet_b3,clean,13,1.3063785493197015
PCA11,efficientnet_b3,clean,14,1.3873791539238334
PCA11,efficientnet_b3,clean,15,1.5041544235256656
PCA11,efficientnet_b3,clean,16,1.5044853213692715
PCA11,efficientnet_b3,clean,17,1.546723486256121
PCA11,efficientnet_b3,clean,18,1.5384786118885347
PCA11,efficientnet_b3,clean,19,1.4668941144416512
PCA11,efficientnet_b3,clean,20,1.5395088423129102
PCA11,efficientnet_b3,clean,21,1.5212051890723488
PCA11,efficientnet_b3,clean,22,1.246221407143575
PCA11,efficientnet_b3,clean,23,1.136323678807945
PCA11,efficientnet_b3,clean,24,1.4118463956373652
PCA11,efficientnet_b3,clean,25,1.5014623371807132
PCA11,efficientnet_b3,clean,26,1.5411259668773456
PCA11,efficientnet_b3,clean,27,1.5182108112643196
PCA11,efficientnet_b3,clean,28,1.5228967180056736
PCA11,efficientnet_b3,clean,29,1.3307273920960943
PCA11,efficientnet_b3,clean,30,1.4857282764157442
PCA11,efficientnet_b3,clean,31,1.527547040443793
PCA11,efficientnet_b3,clean,32,1.526326084477751
PCA11,efficientnet_b3,clean,33,1.5260392698411955
PCA11,efficientnet_b3,clean,34,1.5368430904381503
PCA11,efficientnet_b3,clean,35,1.2897461627866713
PCA11,efficientnet_b3,clean,36,1.3932842100173137
PCA11,efficientnet_b3,clean,37,1.410416331864882
PCA11,efficientnet_b3,clean,38,1.2467306539706426
PCA11,efficientnet_b3,clean,39,1.438979863883475
PCA11,efficientnet_b3,clean,40,1.4850199783222189
PCA11,efficientnet_b3,clean,41,1.4547406689660445
PCA11,efficientnet_b3,clean,42,1.484117666491471
PCA11,efficientnet_b3,clean,43,1.3448189099941494
PCA11,efficientnet_b3,clean,44,1.2577289262491738
PCA11,efficientnet_b3,clean,45,1.286412166275673
PCA11,efficientnet_b3,clean,46,1.5283997240033034
PCA11,efficientnet_b3,clean,47,1.5461256488748676
PCA11,efficientnet_b3,clean,48,1.3332586032679035
PCA11,efficientnet_b3,clean,49,1.4640500650952823
PCA11,efficientnet_b3,clean,50,1.5408912604490506
PCA11,efficientnet_b3,clean,51,1.5382556243098353
PCA11,efficientnet_b3,clean,52,1.5161893166062357
PCA11,efficientnet_b3,clean,53,1.5622194956223157
PCA11,efficientnet_b3,clean,54,1.3408799359056183
PCA11,efficientnet_b3,clean,55,1.2122240894166847
PCA11,efficientnet_b3,clean,56,1.4227460641070455
PCA11,efficientnet_b3,clean,57,1.5688021502400913
PCA11,efficientnet_b3,clean,58,1.34978223685783
PCA11,efficientnet_b3,clean,59,1.5323434145871102
PCA11,efficientnet_b3,clean,60,1.5327873121801754
PCA11,efficientnet_b3,clean,61,1.4976762033736701
PCA11,efficientnet_b3,clean,62,1.088826912802995
PCA11,efficientnet_b3,clean,63,1.2497565436907283
PCA11,efficientnet_b3,clean,64,1.1865233232331474
PCA11,efficientnet_b3,clean,65,1.1782635621109252
PCA11,efficientnet_b3,clean,66,1.4872287582434782
PCA11,efficientnet_b3,clean,67,1.4475348299317945
PCA11,efficientnet_b3,clean,68,1.5192345563187972
PCA11,efficientnet_b3,clean,69,1.557734958567649
PCA11,efficientnet_b3,clean,70,1.5078714722739348
PCA11,efficientnet_b3,clean,71,1.3845991389079286
PCA11,efficientnet_b3,clean,72,1.507046703526199
PCA11,efficientnet_b3,clean,73,1.2955270937788175
PCA11,efficientnet_b3,clean,74,1.522739153257075
PCA11,efficientnet_b3,clean,75,1.4781161766479107
PCA11,efficientnet_b3,clean,76,1.5258697765240208
PCA11,efficientnet_b3,clean,77,1.5070972270927723
PCA11,efficientnet_b3,clean,78,1.5405115198724657
