dataset,backbone,condition,image_idx,label,cam_pct_c0,cam_pct_c1,cam_pct_c2,entropy
WRD25,efficientnet_b3,clean,0,0,0.47173017263412476,0.2090718150138855,0.3191981017589569,1.5092802032294377
WRD25,efficientnet_b3,clean,1,0,0.33955565094947815,0.14946742355823517,0.510977029800415,1.4339449179884027
WRD25,efficientnet_b3,clean,2,0,0.27241435647010803,0.2599833607673645,0.4676022529602051,1.52915767527888
WRD25,efficientnet_b3,clean,3,0,0.40015122294425964,0.18165303766727448,0.4181956350803375,1.5017399071058657
WRD25,efficientnet_b3,clean,4,0,0.42010313272476196,0.07987049221992493,0.5000263452529907,1.3168381581129673
WRD25,efficientnet_b3,clean,5,0,0.4662417769432068,0.06398918479681015,0.4697689712047577,1.279082286562475
WRD25,efficientnet_b3,clean,6,0,0.4575583338737488,0.13257262110710144,0.40986907482147217,1.4299867833934663
WRD25,efficientnet_b3,clean,7,0,0.44202688336372375,0.0930749848484993,0.46489807963371277,1.3531602016207915
WRD25,efficientnet_b3,clean,8,0,0.4444119334220886,0.08387545496225357,0.47171255946159363,1.3312271209886979
WRD25,efficientnet_b3,clean,9,0,0.46634557843208313,0.13441748917102814,0.3992369771003723,1.4312554955739736
WRD25,efficientnet_b3,clean,10,0,0.3695119619369507,0.13492783904075623,0.4955601394176483,1.4225759873807546
WRD25,efficientnet_b3,clean,11,0,0.3591654300689697,0.17698809504508972,0.4638465344905853,1.4868249137353686
WRD25,efficientnet_b3,clean,12,0,0.30946967005729675,0.3974893093109131,0.29304105043411255,1.5716504970813832
WRD25,efficientnet_b3,clean,13,0,0.4081842601299286,0.3219108283519745,0.2699050009250641,1.564052137784949
WRD25,efficientnet_b3,clean,14,0,0.3525729775428772,0.3058948516845703,0.3415322005748749,1.5823562571697463
WRD25,efficientnet_b3,clean,15,0,0.42405471205711365,0.10616377741098404,0.4697815477848053,1.3803832288166213
WRD25,efficientnet_b3,clean,16,0,0.3868171274662018,0.10900742560625076,0.5041754245758057,1.3767242910672959
WRD25,efficientnet_b3,clean,17,0,0.41829943656921387,0.12118111550807953,0.460519403219223,1.4101016505663861
WRD25,efficientnet_b3,clean,18,1,0.002446963684633374,0.2403690665960312,0.7571839690208435,0.8194343785799411
WRD25,efficientnet_b3,clean,19,1,0.19289827346801758,0.7443463802337646,0.06275545805692673,1.0256673182756075
WRD25,efficientnet_b3,clean,20,1,0.4112946391105652,0.0004182391567155719,0.5882872343063354,0.9821527925561346
WRD25,efficientnet_b3,clean,21,1,0.4329592287540436,0.4668005704879761,0.10024017840623856,1.3685979400622075
WRD25,efficientnet_b3,clean,22,1,0.3933568298816681,0.007603376172482967,0.5990398526191711,1.0258706202498615
WRD25,efficientnet_b3,clean,23,1,0.06590867042541504,0.38162359595298767,0.5524675846099854,1.2618906238994259
WRD25,efficientnet_b3,clean,24,1,0.6453274488449097,0.004742155782878399,0.34993046522140503,0.9744865093329462
WRD25,efficientnet_b3,clean,25,2,0.44326281547546387,0.01489418838173151,0.541843056678772,1.0896991614798366
WRD25,efficientnet_b3,clean,26,2,0.4750378429889679,0.4342208206653595,0.09074130654335022,1.3468759080791965
WRD25,efficientnet_b3,clean,27,2,0.313480943441391,0.6558372974395752,0.0306817926466465,1.077983485911564
WRD25,efficientnet_b3,clean,28,2,0.3119725286960602,0.5628690123558044,0.12515844404697418,1.3662102206989735
WRD25,efficientnet_b3,clean,29,2,0.2685967683792114,0.7122109532356262,0.019192300736904144,0.967565256733707
WRD25,efficientnet_b3,clean,30,2,0.2839020788669586,0.6797667741775513,0.03633114695549011,1.06803123395464
WRD25,efficientnet_b3,clean,31,2,0.04856933653354645,0.4996839761734009,0.4517466723918915,1.229975895553974
WRD25,efficientnet_b3,clean,32,2,0.4428345859050751,0.40005725622177124,0.1571081429719925,1.4686713664759017
WRD25,efficientnet_b3,clean,33,2,0.8992710113525391,0.024296322837471962,0.07643269002437592,0.5515871115296496
WRD25,efficientnet_b3,clean,34,2,0.6061667799949646,0.35937097668647766,0.034462179988622665,1.135822775766234
WRD25,efficientnet_b3,clean,35,2,0.37344175577163696,0.6012446880340576,0.025313496589660645,1.1062380491029697
WRD25,efficientnet_b3,clean,36,3,0.0032011750154197216,0.6121259331703186,0.3846729099750519,0.990167941560115
WRD25,efficientnet_b3,clean,37,3,0.4684598445892334,0.5243704915046692,0.0071697598323225975,1.0519407861233305
WRD25,efficientnet_b3,clean,38,3,0.0001229886111104861,0.5063285231590271,0.4935484826564789,1.0015341227086756
WRD25,efficientnet_b3,clean,39,3,0.37314659357070923,0.45031315088272095,0.17654025554656982,1.4906854297692682
WRD25,efficientnet_b3,clean,40,3,0.2320728302001953,0.4793839752674103,0.2885431945323944,1.514962189865714
WRD25,efficientnet_b3,clean,41,4,0.6588599681854248,0.016592159867286682,0.32454800605773926,1.0216226923909344
WRD25,efficientnet_b3,clean,42,4,0.3483433723449707,0.635063886642456,0.016592631116509438,1.0440768435865841
WRD25,efficientnet_b3,clean,43,4,0.034626659005880356,0.6158885359764099,0.34948474168777466,1.1287361130118627
WRD25,efficientnet_b3,clean,44,4,0.34864693880081177,0.4672172963619232,0.1841358095407486,1.4924313816296946
WRD25,efficientnet_b3,clean,45,4,0.5129964351654053,0.02355261519551277,0.4634508490562439,1.1355808889020005
WRD25,efficientnet_b3,clean,46,5,2.3183765733847395e-05,0.33459874987602234,0.6653780937194824,0.919932817715783
WRD25,efficientnet_b3,clean,47,5,0.013934791088104248,0.48325493931770325,0.5028101801872253,1.0916586624943263
WRD25,efficientnet_b3,clean,48,5,0.0008291059057228267,0.22729919850826263,0.77187180519104,0.7826472823668917
WRD25,efficientnet_b3,clean,49,5,0.002005249261856079,0.785836398601532,0.2121582329273224,0.765758447705928
WRD25,efficientnet_b3,clean,50,6,0.34606513381004333,0.5178378224372864,0.1360969841480255,1.4130262463055394
WRD25,efficientnet_b3,clean,51,6,0.0013032163260504603,0.2313816100358963,0.767315149307251,0.794285419456272
WRD25,efficientnet_b3,clean,52,6,0.006761557422578335,0.15928804874420166,0.8339503407478333,0.6893668475226645
WRD25,efficientnet_b3,clean,53,7,0.4128897190093994,0.35673782229423523,0.23037248849868774,1.545329708462776
WRD25,efficientnet_b3,clean,54,7,0.3932773172855377,0.014402922242879868,0.5923198461532593,1.0651392334940941
WRD25,efficientnet_b3,clean,55,7,0.017803605645895004,0.7297417521476746,0.25245463848114014,0.936517975432112
WRD25,efficientnet_b3,clean,56,7,0.5909792184829712,0.3640354573726654,0.04498528689146042,1.1804383232118247
WRD25,efficientnet_b3,clean,57,7,0.5170899629592896,0.3937714993953705,0.08913850039243698,1.3323687498480283
WRD25,efficientnet_b3,clean,58,7,0.42161083221435547,0.40025249123573303,0.1781366616487503,1.4974466515152787
WRD25,efficientnet_b3,clean,59,7,0.1968425214290619,0.6177343130111694,0.18542306125164032,1.3416459658919142
WRD25,efficientnet_b3,clean,60,7,0.35695889592170715,0.4204252362251282,0.22261589765548706,1.5385576796893632
WRD25,efficientnet_b3,clean,61,7,0.4992777109146118,0.35471129417419434,0.14601095020771027,1.4360174263795051
WRD25,efficientnet_b3,clean,62,7,0.6147226691246033,0.26303747296333313,0.1222398579120636,1.3089716838072456
WRD25,efficientnet_b3,clean,63,7,0.3176179528236389,0.49230456352233887,0.19007739424705505,1.4841630408895157
WRD25,efficientnet_b3,clean,64,7,0.2429186999797821,0.6691766381263733,0.08790470659732819,1.1920851097915248
WRD25,efficientnet_b3,clean,65,7,0.22636286914348602,0.3072134852409363,0.46642354130744934,1.521449711709506
WRD25,efficientnet_b3,clean,66,7,0.3466610908508301,0.2248019576072693,0.42853695154190063,1.5377877227762635
WRD25,efficientnet_b3,clean,67,7,0.22175873816013336,0.33035823702812195,0.4478829801082611,1.5287557621340992
WRD25,efficientnet_b3,clean,68,7,0.4346981346607208,0.322162002325058,0.2431398630142212,1.544967996448535
WRD25,efficientnet_b3,clean,69,8,0.3789880871772766,0.340918630361557,0.28009331226348877,1.5740317469874978
