dataset,backbone,perturbation,severity,image_idx,cam_shift_jsd,cam_shift_js_distance,cam_shift_js_divergence
WRD25,swin_tiny,gaussian_blur,4,0,0.14792603503397977,0.14792603503397977,0.021882111840874213
WRD25,swin_tiny,gaussian_blur,4,1,0.06373239617183495,0.06373239617183495,0.004061818321803722
WRD25,swin_tiny,gaussian_blur,4,2,0.6729072494960868,0.6729072494960868,0.45280416642438887
WRD25,swin_tiny,gaussian_blur,4,3,0.023982627420501182,0.023982627420501182,0.0005751664179905752
WRD25,swin_tiny,gaussian_blur,4,4,0.15113256365992742,0.15113256365992742,0.022841051798422014
WRD25,swin_tiny,gaussian_blur,4,5,0.05247646094941612,0.05247646094941612,0.0027537789537755947
WRD25,swin_tiny,gaussian_blur,4,6,0.022165906336200053,0.022165906336200053,0.0004913274037051937
WRD25,swin_tiny,gaussian_blur,4,7,0.08305620840905562,0.08305620840905562,0.006898333755288481
WRD25,swin_tiny,gaussian_blur,4,8,0.393169448014947,0.393169448014947,0.15458221485237814
WRD25,swin_tiny,gaussian_blur,4,9,0.6321692846582784,0.6321692846582784,0.3996380044653594
WRD25,swin_tiny,gaussian_blur,4,10,0.11567651379487112,0.11567651379487112,0.013381055843735008
WRD25,swin_tiny,gaussian_blur,4,11,0.6443487830808688,0.6443487830808688,0.41518535425779657
WRD25,swin_tiny,gaussian_blur,4,12,0.6265629424161901,0.6265629424161901,0.392581120809234
WRD25,swin_tiny,gaussian_blur,4,13,0.04394796361533048,0.04394796361533048,0.0019314235059344118
WRD25,swin_tiny,gaussian_blur,4,14,0.1212279604920128,0.1212279604920128,0.014696218405053016
WRD25,swin_tiny,gaussian_blur,4,15,0.033427773311193676,0.033427773311193676,0.0011174160285445521
WRD25,swin_tiny,gaussian_blur,4,16,0.05063671298888053,0.05063671298888053,0.0025640767023182623
WRD25,swin_tiny,gaussian_blur,4,17,0.16644463326489642,0.16644463326489642,0.027703815942685863
WRD25,swin_tiny,gaussian_blur,4,18,0.1471390730283592,0.1471390730283592,0.021649906811644824
WRD25,swin_tiny,gaussian_blur,4,19,0.31005919742708826,0.31005919742708826,0.0961367059091301
WRD25,swin_tiny,gaussian_blur,4,20,0.36054976109788106,0.36054976109788106,0.12999613022773912
WRD25,swin_tiny,gaussian_blur,4,21,0.3122897871504461,0.3122897871504461,0.09752491115847092
WRD25,swin_tiny,gaussian_blur,4,22,0.10820763885735152,0.10820763885735152,0.01170889310708301
WRD25,swin_tiny,gaussian_blur,4,23,0.11585843986109927,0.11585843986109927,0.013423178087047957
WRD25,swin_tiny,gaussian_blur,4,24,0.12821517642516184,0.12821517642516184,0.016439131465735377
WRD25,swin_tiny,gaussian_blur,4,25,0.3192470712027639,0.3192470712027639,0.10191869247154262
WRD25,swin_tiny,gaussian_blur,4,26,0.5952787299525095,0.5952787299525095,0.35435676633387275
WRD25,swin_tiny,gaussian_blur,4,27,0.3275325480669345,0.3275325480669345,0.10727757004321875
WRD25,swin_tiny,gaussian_blur,4,28,0.07583367988161674,0.07583367988161674,0.005750747004387523
WRD25,swin_tiny,gaussian_blur,4,29,0.0896340379040859,0.0896340379040859,0.00803426075099111
WRD25,swin_tiny,gaussian_blur,4,30,0.10175500754515976,0.10175500754515976,0.010354081560515519
WRD25,swin_tiny,gaussian_blur,4,31,0.12245763987319869,0.12245763987319869,0.01499587356331402
WRD25,swin_tiny,gaussian_blur,4,32,0.09435350252577797,0.09435350252577797,0.00890258343888199
WRD25,swin_tiny,gaussian_blur,4,33,0.23918539114917675,0.23918539114917675,0.05720965133918468
WRD25,swin_tiny,gaussian_blur,4,34,0.4629674846883773,0.4629674846883773,0.21433889187868285
WRD25,swin_tiny,gaussian_blur,4,35,0.5863110083894445,0.5863110083894445,0.34376059855864727
WRD25,swin_tiny,gaussian_blur,4,36,0.535157201533941,0.535157201533941,0.2863932303536391
WRD25,swin_tiny,gaussian_blur,4,37,0.1101284756039788,0.1101284756039788,0.012128281138856153
WRD25,swin_tiny,gaussian_blur,4,38,0.22487325494854465,0.22487325494854465,0.05056798079115316
WRD25,swin_tiny,gaussian_blur,4,39,0.1037201670198754,0.1037201670198754,0.010757873046630848
WRD25,swin_tiny,gaussian_blur,4,40,0.5366104959094651,0.5366104959094651,0.287950824320202
WRD25,swin_tiny,gaussian_blur,4,41,0.03380207448269562,0.03380207448269562,0.0011425802393337024
WRD25,swin_tiny,gaussian_blur,4,42,0.020633775770097076,0.020633775770097076,0.0004257527025306452
WRD25,swin_tiny,gaussian_blur,4,43,0.029542016079322674,0.029542016079322674,0.0008727307140309594
WRD25,swin_tiny,gaussian_blur,4,44,0.6759502877548069,0.6759502877548069,0.45690879151580627
WRD25,swin_tiny,gaussian_blur,4,45,0.26278507613541247,0.26278507613541247,0.06905599623949453
WRD25,swin_tiny,gaussian_blur,4,46,0.05049643453653505,0.05049643453653505,0.00254988990090257
WRD25,swin_tiny,gaussian_blur,4,47,0.4810529286708291,0.4810529286708291,0.23141192018278178
WRD25,swin_tiny,gaussian_blur,4,48,0.0833837717919035,0.0833837717919035,0.0069528533982442416
WRD25,swin_tiny,gaussian_blur,4,49,0.06619915640393166,0.06619915640393166,0.004382328308592206
WRD25,swin_tiny,gaussian_blur,4,50,0.15491813780389782,0.15491813780389782,0.023999629420627475
WRD25,swin_tiny,gaussian_blur,4,51,0.4523799790944712,0.4523799790944712,0.2046476454855142
WRD25,swin_tiny,gaussian_blur,4,52,0.06085689523056398,0.06085689523056398,0.0037035616971038405
WRD25,swin_tiny,gaussian_blur,4,53,0.03263835310164227,0.03263835310164227,0.0010652620931874818
WRD25,swin_tiny,gaussian_blur,4,54,0.024932487002021574,0.024932487002021574,0.0006216289081059747
WRD25,swin_tiny,gaussian_blur,4,55,0.5832467348494665,0.5832467348494665,0.34017675371256395
WRD25,swin_tiny,gaussian_blur,4,56,0.3661385648637768,0.3661385648637768,0.13405744868050612
WRD25,swin_tiny,gaussian_blur,4,57,0.028179282579809305,0.028179282579809305,0.0007940719667127442
WRD25,swin_tiny,gaussian_blur,4,58,0.05206535710131343,0.05206535710131343,0.002710801410087289
WRD25,swin_tiny,gaussian_blur,4,59,0.07996077142924031,0.07996077142924031,0.006393724967559213
WRD25,swin_tiny,gaussian_blur,4,60,0.6101165730568336,0.6101165730568336,0.3722422327186146
WRD25,swin_tiny,gaussian_blur,4,61,0.022928275824110955,0.022928275824110955,0.0005257058322665108
WRD25,swin_tiny,gaussian_blur,4,62,0.11910333854543947,0.11910333854543947,0.014185605252669568
WRD25,swin_tiny,gaussian_blur,4,63,0.07697877134430271,0.07697877134430271,0.00592573123767844
WRD25,swin_tiny,gaussian_blur,4,64,0.6226311434839541,0.6226311434839541,0.38766954083613625
WRD25,swin_tiny,gaussian_blur,4,65,0.027916822838135086,0.027916822838135086,0.0007793489973758207
WRD25,swin_tiny,gaussian_blur,4,66,0.15877202825170472,0.15877202825170472,0.02520855695516012
WRD25,swin_tiny,gaussian_blur,4,67,0.4901253882106587,0.4901253882106587,0.24022289616864892
WRD25,swin_tiny,gaussian_blur,4,68,0.3094933475754339,0.3094933475754339,0.09578613219344834
WRD25,swin_tiny,gaussian_blur,4,69,0.4064792839924909,0.4064792839924909,0.16522540831504806
WRD25,swin_tiny,gaussian_blur,4,70,0.18401644409015763,0.18401644409015763,0.03386205169558611
WRD25,swin_tiny,gaussian_blur,4,71,0.33180820379049414,0.33180820379049414,0.11009668410267409
WRD25,swin_tiny,gaussian_blur,4,72,0.7234600103970056,0.7234600103970056,0.5233943866436355
WRD25,swin_tiny,gaussian_blur,4,73,0.5727221416512892,0.5727221416512892,0.32801065153763936
WRD25,swin_tiny,gaussian_blur,4,74,0.3559916154449371,0.3559916154449371,0.126730030267096
WRD25,swin_tiny,gaussian_blur,4,75,0.07117858400087472,0.07117858400087472,0.005066390820369578
WRD25,swin_tiny,gaussian_blur,4,76,0.08436663486124273,0.08436663486124273,0.007117729077810256
WRD25,swin_tiny,gaussian_blur,4,77,0.48936211212618735,0.48936211212618735,0.23947527678460317
WRD25,swin_tiny,gaussian_blur,4,78,0.054558948462820014,0.054558948462820014,0.0029766788573686504
WRD25,swin_tiny,gaussian_blur,4,79,0.36561234313441066,0.36561234313441066,0.13367238545223403
WRD25,swin_tiny,gaussian_blur,4,80,0.48397423442548115,0.48397423442548115,0.23423105958773058
WRD25,swin_tiny,gaussian_blur,4,81,0.10342602342602157,0.10342602342602157,0.010696942321719962
WRD25,swin_tiny,gaussian_blur,4,82,0.3885548653532062,0.3885548653532062,0.1509748833896482
WRD25,swin_tiny,gaussian_blur,4,83,0.09088051576539714,0.09088051576539714,0.008259268145784598
WRD25,swin_tiny,gaussian_blur,4,84,0.21177628162090764,0.21177628162090764,0.044849193457177985
WRD25,swin_tiny,gaussian_blur,4,85,0.4365223874387531,0.4365223874387531,0.19055179473522887
WRD25,swin_tiny,gaussian_blur,4,86,0.05604327549444735,0.05604327549444735,0.0031408487281465226
WRD25,swin_tiny,gaussian_blur,4,87,0.6234678400397607,0.6234678400397607,0.3887121475638447
WRD25,swin_tiny,gaussian_blur,4,88,0.1994352589852894,0.1994352589852894,0.03977442252652946
WRD25,swin_tiny,gaussian_blur,4,89,0.16378539965050448,0.16378539965050448,0.026825657138675473
WRD25,swin_tiny,gaussian_blur,4,90,0.6252776655187214,0.6252776655187214,0.3909721589965421
WRD25,swin_tiny,gaussian_blur,4,91,0.23007636528228925,0.23007636528228925,0.052935133861509394
WRD25,swin_tiny,gaussian_blur,4,92,0.5672444544654599,0.5672444544654599,0.3217662711218172
WRD25,swin_tiny,gaussian_blur,4,93,0.08315701132575887,0.08315701132575887,0.0069150885326323885
WRD25,swin_tiny,gaussian_blur,4,94,0.672408560583832,0.672408560583832,0.4521332723464209
WRD25,swin_tiny,gaussian_blur,4,95,0.08947239718316546,0.08947239718316546,0.008005309857702115
WRD25,swin_tiny,gaussian_blur,4,96,0.6342882931021581,0.6342882931021581,0.40232163876644916
WRD25,swin_tiny,gaussian_blur,4,97,0.11325777315890358,0.11325777315890358,0.012827323180913659
WRD25,swin_tiny,gaussian_blur,4,98,0.07063799434859545,0.07063799434859545,0.004989726245592204
WRD25,swin_tiny,gaussian_blur,4,99,0.27787273996656225,0.27787273996656225,0.07721325961652473
WRD25,swin_tiny,gaussian_blur,4,100,0.36610135000219496,0.36610135000219496,0.13403019847342965
WRD25,swin_tiny,gaussian_blur,4,101,0.3519646189431958,0.3519646189431958,0.12387909298782902
WRD25,swin_tiny,gaussian_blur,4,102,0.0855820787352627,0.0855820787352627,0.007324292200648705
WRD25,swin_tiny,gaussian_blur,4,103,0.17680790849218558,0.17680790849218558,0.03126103650538107
WRD25,swin_tiny,gaussian_blur,4,104,0.3905116497767495,0.3905116497767495,0.15249934861135866
WRD25,swin_tiny,gaussian_blur,4,105,0.10322752747187018,0.10322752747187018,0.010655922427955712
WRD25,swin_tiny,gaussian_blur,4,106,0.14299738016291136,0.14299738016291136,0.020448250733456196
