dataset,backbone,condition,image_idx,entropy
DTSR14,resnet50,clean,128,0.9597890128501534
DTSR14,resnet50,clean,129,1.1906242905417366
DTSR14,resnet50,clean,130,0.4568094039126398
DTSR14,resnet50,clean,131,1.3433811589203801
DTSR14,resnet50,clean,132,1.215810872956092
DTSR14,resnet50,clean,133,1.1997857859601935
DTSR14,resnet50,clean,134,1.0994137425071557
DTSR14,resnet50,clean,135,1.2941163972920147
DTSR14,resnet50,clean,136,1.1874726806003435
DTSR14,resnet50,clean,137,1.2725872961307891
DTSR14,resnet50,clean,138,1.1551575936070102
DTSR14,resnet50,clean,139,1.4667930840549834
DTSR14,resnet50,clean,140,1.169343373174617
DTSR14,resnet50,clean,141,0.9070378885746824
DTSR14,resnet50,clean,142,1.4902718347005801
DTSR14,resnet50,clean,143,0.6742529178349205
DTSR14,resnet50,clean,144,0.7209254930686221
DTSR14,resnet50,clean,145,0.5644760003918516
DTSR14,resnet50,clean,146,0.4872252603636923
DTSR14,resnet50,clean,147,0.6957987679172675
DTSR14,resnet50,clean,148,1.3641644379198166
DTSR14,resnet50,clean,149,0.9131978724087171
DTSR14,resnet50,clean,150,0.9601353933882796
DTSR14,resnet50,clean,151,1.1274574272251099
DTSR14,resnet50,clean,152,1.4393276463538438
DTSR14,resnet50,clean,153,0.9494916729599445
DTSR14,resnet50,clean,154,0.9926563505077927
DTSR14,resnet50,clean,155,1.0358421324410876
DTSR14,resnet50,clean,156,1.367256669357928
DTSR14,resnet50,clean,157,0.9566339369605542
DTSR14,resnet50,clean,158,0.9616353544947487
DTSR14,resnet50,clean,159,0.7992774596807811
DTSR14,resnet50,clean,160,0.6852901080799257
DTSR14,resnet50,clean,161,0.9969253013753113
DTSR14,resnet50,clean,162,0.7061980613819293
DTSR14,resnet50,clean,163,1.1574627296465938
DTSR14,resnet50,clean,164,1.109658270501996
DTSR14,resnet50,clean,165,1.4595271864107937
DTSR14,resnet50,clean,166,1.3515921870778387
DTSR14,resnet50,clean,167,1.1566004935538532
DTSR14,resnet50,clean,168,1.1874462270748611
DTSR14,resnet50,clean,169,1.5448977488639022
DTSR14,resnet50,clean,170,1.5781948214623012
DTSR14,resnet50,clean,171,1.463056338889822
DTSR14,resnet50,clean,172,1.0738254111371024
DTSR14,resnet50,clean,173,1.327922274477506
DTSR14,resnet50,clean,174,1.566461771420801
DTSR14,resnet50,clean,175,1.2382997101908824
DTSR14,resnet50,clean,176,0.9276018687378589
DTSR14,resnet50,clean,177,1.5110453876958334
DTSR14,resnet50,clean,178,1.3972141595007281
DTSR14,resnet50,clean,179,1.5720619014901982
DTSR14,resnet50,clean,180,0.9951044956356938
DTSR14,resnet50,clean,181,1.5594034043836673
DTSR14,resnet50,clean,182,1.240157165830225
DTSR14,resnet50,clean,183,1.090593680012525
DTSR14,resnet50,clean,184,1.1003304583926723
DTSR14,resnet50,clean,185,1.500331160202859
DTSR14,resnet50,clean,186,1.0912546815480253
DTSR14,resnet50,clean,187,1.2943211244048596
DTSR14,resnet50,clean,188,1.434048104530794
DTSR14,resnet50,clean,189,1.576932187747494
DTSR14,resnet50,clean,190,1.5506623417336185
DTSR14,resnet50,clean,191,1.421045128899138
DTSR14,resnet50,clean,192,1.2045580969764205
DTSR14,resnet50,clean,193,1.5306529797407962
DTSR14,resnet50,clean,194,1.2180035058278762
DTSR14,resnet50,clean,195,1.3253427388589976
DTSR14,resnet50,clean,196,1.1440603039277888
DTSR14,resnet50,clean,197,0.5936523417978746
DTSR14,resnet50,clean,198,1.4020553028501672
DTSR14,resnet50,clean,199,0.7920747465941442
