dataset,backbone,perturbation,severity,image_idx,cam_shift_jsd,cam_shift_js_distance,cam_shift_js_divergence
WRD25,dinov2_b,gaussian_blur,4,0,0.10195164079631404,0.10195164079631404,0.010394137061060646
WRD25,dinov2_b,gaussian_blur,4,1,0.1520329825189705,0.1520329825189705,0.023114027773613585
WRD25,dinov2_b,gaussian_blur,4,2,0.2984815778365286,0.2984815778365286,0.0890912523077837
WRD25,dinov2_b,gaussian_blur,4,3,0.5245261146366987,0.5245261146366987,0.2751276449358712
WRD25,dinov2_b,gaussian_blur,4,4,0.5269074071066832,0.5269074071066832,0.27763141566388794
WRD25,dinov2_b,gaussian_blur,4,5,0.6106999276095737,0.6106999276095737,0.37295440158233856
WRD25,dinov2_b,gaussian_blur,4,6,0.500022867147764,0.500022867147764,0.25002286767067045
WRD25,dinov2_b,gaussian_blur,4,7,0.09343891717877348,0.09343891717877348,0.00873083124354169
WRD25,dinov2_b,gaussian_blur,4,8,0.081002117009623,0.081002117009623,0.006561342960040655
WRD25,dinov2_b,gaussian_blur,4,9,0.2354410066503783,0.2354410066503783,0.05543246761254347
WRD25,dinov2_b,gaussian_blur,4,10,0.32787416502011685,0.32787416502011685,0.10750146808763882
WRD25,dinov2_b,gaussian_blur,4,11,0.42300846642626594,0.42300846642626594,0.17893616266830137
WRD25,dinov2_b,gaussian_blur,4,12,0.24261002586980907,0.24261002586980907,0.058859624652549423
WRD25,dinov2_b,gaussian_blur,4,13,0.2592993247301423,0.2592993247301423,0.06723613980550777
WRD25,dinov2_b,gaussian_blur,4,14,0.17226192775734717,0.17226192775734717,0.029674171754677493
WRD25,dinov2_b,gaussian_blur,4,15,0.6315943904277559,0.6315943904277559,0.39891147401980853
WRD25,dinov2_b,gaussian_blur,4,16,0.11344713101820542,0.11344713101820542,0.012870251536261866
WRD25,dinov2_b,gaussian_blur,4,17,0.20821975278131097,0.20821975278131097,0.04335546544831026
WRD25,dinov2_b,gaussian_blur,4,18,0.07151171179558403,0.07151171179558403,0.005113924923934672
WRD25,dinov2_b,gaussian_blur,4,19,0.29408198620016235,0.29408198620016235,0.08648421460743248
WRD25,dinov2_b,gaussian_blur,4,20,0.1909063320525913,0.1909063320525913,0.03644522761777425
WRD25,dinov2_b,gaussian_blur,4,21,0.11802713751618331,0.11802713751618331,0.013930405190264046
WRD25,dinov2_b,gaussian_blur,4,22,0.19466164258852237,0.19466164258852237,0.03789315509526162
WRD25,dinov2_b,gaussian_blur,4,23,0.41924228553439524,0.41924228553439524,0.1757640939801034
WRD25,dinov2_b,gaussian_blur,4,24,0.21787376728432295,0.21787376728432295,0.047468978470663316
WRD25,dinov2_b,gaussian_blur,4,25,0.036116214385852226,0.036116214385852226,0.0013043809415648393
WRD25,dinov2_b,gaussian_blur,4,26,0.11390110023449841,0.11390110023449841,0.012973460634629255
WRD25,dinov2_b,gaussian_blur,4,27,0.2442369333964193,0.2442369333964193,0.05965167963488696
WRD25,dinov2_b,gaussian_blur,4,28,0.16273182337300332,0.16273182337300332,0.02648164633830235
WRD25,dinov2_b,gaussian_blur,4,29,0.3103429857248008,0.3103429857248008,0.09631276878858391
WRD25,dinov2_b,gaussian_blur,4,30,0.06203325793782165,0.06203325793782165,0.0038481250903803126
WRD25,dinov2_b,gaussian_blur,4,31,0.07845011224566623,0.07845011224566623,0.00615442011135763
WRD25,dinov2_b,gaussian_blur,4,32,0.4499476627846648,0.4499476627846648,0.20245289924538243
WRD25,dinov2_b,gaussian_blur,4,33,0.31913812231521965,0.31913812231521965,0.1018491411148841
WRD25,dinov2_b,gaussian_blur,4,34,0.3519188900111565,0.3519188900111565,0.12384690514668446
WRD25,dinov2_b,gaussian_blur,4,35,0.49299773843052525,0.49299773843052525,0.24304677009761258
WRD25,dinov2_b,gaussian_blur,4,36,0.1605533227798678,0.1605533227798678,0.02577736945565642
WRD25,dinov2_b,gaussian_blur,4,37,0.41332779726762553,0.41332779726762553,0.17083986799410736
