dataset,backbone,condition,image_idx,entropy
PCA11,hrnet32,clean,128,1.1877166329230238
PCA11,hrnet32,clean,129,1.2413557101989392
PCA11,hrnet32,clean,130,1.2818249353976907
PCA11,hrnet32,clean,131,1.1095560338078372
PCA11,hrnet32,clean,132,1.2422918759844253
PCA11,hrnet32,clean,133,1.082050612566234
PCA11,hrnet32,clean,134,1.3064374305862485
PCA11,hrnet32,clean,135,1.31475747597538
PCA11,hrnet32,clean,136,1.1683394414234387
PCA11,hrnet32,clean,137,1.0906239033814413
PCA11,hrnet32,clean,138,1.3029700269131133
PCA11,hrnet32,clean,139,1.3251023472374934
PCA11,hrnet32,clean,140,1.2941857649218453
PCA11,hrnet32,clean,141,1.4814605568677068
PCA11,hrnet32,clean,142,1.1201900602495087
PCA11,hrnet32,clean,143,1.4124225486202155
PCA11,hrnet32,clean,144,1.484482718408351
PCA11,hrnet32,clean,145,1.298908687446981
PCA11,hrnet32,clean,146,1.016707979411884
PCA11,hrnet32,clean,147,1.0981863858890022
PCA11,hrnet32,clean,148,1.0892016830637425
PCA11,hrnet32,clean,149,1.0691851655874705
PCA11,hrnet32,clean,150,1.0578539391483321
PCA11,hrnet32,clean,151,0.5420828146237873
PCA11,hrnet32,clean,152,1.3978892351503853
PCA11,hrnet32,clean,153,1.393692150007215
PCA11,hrnet32,clean,154,1.2586246216596177
PCA11,hrnet32,clean,155,0.8970142999169957
PCA11,hrnet32,clean,156,0.8568596454592529
PCA11,hrnet32,clean,157,1.3740533640521562
PCA11,hrnet32,clean,158,1.0909027404357894
PCA11,hrnet32,clean,159,0.9830239945630137
PCA11,hrnet32,clean,160,1.5415724679310685
PCA11,hrnet32,clean,161,1.0392641824160065
PCA11,hrnet32,clean,162,1.2794565886993956
PCA11,hrnet32,clean,163,1.0507462786735955
PCA11,hrnet32,clean,164,0.9036840810248059
PCA11,hrnet32,clean,165,0.9286286945505555
PCA11,hrnet32,clean,166,1.4759801597283335
PCA11,hrnet32,clean,167,1.0761684500544353
PCA11,hrnet32,clean,168,0.9165059960572082
PCA11,hrnet32,clean,169,1.4468312592645824
PCA11,hrnet32,clean,170,1.161924298423239
PCA11,hrnet32,clean,171,0.9434173631404514
PCA11,hrnet32,clean,172,1.0552080154301595
PCA11,hrnet32,clean,173,1.135425544967587
PCA11,hrnet32,clean,174,1.0257129945494483
PCA11,hrnet32,clean,175,0.8922700404946611
PCA11,hrnet32,clean,176,1.4146546152401314
PCA11,hrnet32,clean,177,0.5295286718128992
PCA11,hrnet32,clean,178,1.367292892632868
PCA11,hrnet32,clean,179,1.2274035640854273
PCA11,hrnet32,clean,180,1.2200106109867526
PCA11,hrnet32,clean,181,1.2140940305101795
PCA11,hrnet32,clean,182,1.3379921013541112
PCA11,hrnet32,clean,183,1.1245565034041851
PCA11,hrnet32,clean,184,1.352705945744002
PCA11,hrnet32,clean,185,1.2658326807325553
PCA11,hrnet32,clean,186,1.0511561130560567
PCA11,hrnet32,clean,187,1.1459209337129983
PCA11,hrnet32,clean,188,1.5457271279117206
PCA11,hrnet32,clean,189,1.1876295270680464
PCA11,hrnet32,clean,190,1.5651396114092715
PCA11,hrnet32,clean,191,1.4112945599190543
PCA11,hrnet32,clean,192,1.4523432583654126
PCA11,hrnet32,clean,193,1.566804825485193
PCA11,hrnet32,clean,194,1.5221263623656196
PCA11,hrnet32,clean,195,1.165279895637855
PCA11,hrnet32,clean,196,1.4895931480534568
PCA11,hrnet32,clean,197,1.3201007685254729
PCA11,hrnet32,clean,198,1.2234836138473077
PCA11,hrnet32,clean,199,1.199801625374224
