dataset,backbone,perturbation,severity,image_idx,cam_shift_jsd,cam_shift_js_distance,cam_shift_js_divergence
PCA11,resnet50,gaussian_blur,4,0,0.1428881360467438,0.1428881360467438,0.020417019422912765
PCA11,resnet50,gaussian_blur,4,1,0.57510234554997,0.57510234554997,0.33074270785707705
PCA11,resnet50,gaussian_blur,4,2,0.21119796944040228,0.21119796944040228,0.044604582295749096
PCA11,resnet50,gaussian_blur,4,3,0.7490028172558539,0.7490028172558539,0.5610052202572061
PCA11,resnet50,gaussian_blur,4,4,0.4713885522821813,0.4713885522821813,0.22220716722269077
PCA11,resnet50,gaussian_blur,4,5,0.731620788550413,0.731620788550413,0.5352689782391281
PCA11,resnet50,gaussian_blur,4,6,0.27707886799606707,0.27707886799606707,0.07677269908998197
PCA11,resnet50,gaussian_blur,4,7,0.4462232334318927,0.4462232334318927,0.1991151740544134
PCA11,resnet50,gaussian_blur,4,8,0.28897130752504463,0.28897130752504463,0.08350441657273391
PCA11,resnet50,gaussian_blur,4,9,0.4032893391083256,0.4032893391083256,0.16264229103843003
PCA11,resnet50,gaussian_blur,4,10,0.12950983042153072,0.12950983042153072,0.016772796175813644
PCA11,resnet50,gaussian_blur,4,11,0.24735350402477016,0.24735350402477016,0.06118375595333199
PCA11,resnet50,gaussian_blur,4,12,0.09447576917238326,0.09447576917238326,0.008925670960713443
PCA11,resnet50,gaussian_blur,4,13,0.19095157163889612,0.19095157163889612,0.036462502711364475
PCA11,resnet50,gaussian_blur,4,14,0.15770976971077644,0.15770976971077644,0.024872371462226137
PCA11,resnet50,gaussian_blur,4,15,0.3422534070805179,0.3422534070805179,0.11713739465822269
PCA11,resnet50,gaussian_blur,4,16,0.5032623949783108,0.5032623949783108,0.25327303819930536
PCA11,resnet50,gaussian_blur,4,17,0.7093678634000222,0.7093678634000222,0.5032027656247126
PCA11,resnet50,gaussian_blur,4,18,0.3510657545221702,0.3510657545221702,0.12324716399822067
PCA11,resnet50,gaussian_blur,4,19,0.30536653865205,0.30536653865205,0.09324872292833394
PCA11,resnet50,gaussian_blur,4,20,0.21663134364356182,0.21663134364356182,0.046929139048814975
PCA11,resnet50,gaussian_blur,4,21,0.08294720145601694,0.08294720145601694,0.00688023822938506
PCA11,resnet50,gaussian_blur,4,22,0.09353248846444191,0.09353248846444191,0.008748326398350959
PCA11,resnet50,gaussian_blur,4,23,0.040409726844388094,0.040409726844388094,0.0016329460236380597
PCA11,resnet50,gaussian_blur,4,24,0.4065837686835343,0.4065837686835343,0.1653103609569057
PCA11,resnet50,gaussian_blur,4,25,0.13511406108128426,0.13511406108128426,0.018255809501877013
PCA11,resnet50,gaussian_blur,4,26,0.1624102297335827,0.1624102297335827,0.026377082722115114
PCA11,resnet50,gaussian_blur,4,27,0.570028267989595,0.570028267989595,0.3249322263072176
PCA11,resnet50,gaussian_blur,4,28,0.4070139932524971,0.4070139932524971,0.16566039070334376
PCA11,resnet50,gaussian_blur,4,29,0.37519566570277746,0.37519566570277746,0.14077178756215034
PCA11,resnet50,gaussian_blur,4,30,0.2919485480620514,0.2919485480620514,0.08523395471553993
PCA11,resnet50,gaussian_blur,4,31,0.24745959290043906,0.24745959290043906,0.06123625011845103
PCA11,resnet50,gaussian_blur,4,32,0.25270027696666647,0.25270027696666647,0.06385742997902995
PCA11,resnet50,gaussian_blur,4,33,0.4374962332358598,0.4374962332358598,0.19140295409556582
PCA11,resnet50,gaussian_blur,4,34,0.12908889186582295,0.12908889186582295,0.01666394200314613
PCA11,resnet50,gaussian_blur,4,35,0.17619435099015818,0.17619435099015818,0.031044449320843055
PCA11,resnet50,gaussian_blur,4,36,0.33201732712798454,0.33201732712798454,0.1102355055132111
PCA11,resnet50,gaussian_blur,4,37,0.2158518655235511,0.2158518655235511,0.046592027849997185
PCA11,resnet50,gaussian_blur,4,38,0.459896273032236,0.459896273032236,0.21150458194894098
PCA11,resnet50,gaussian_blur,4,39,0.20565128669398286,0.20565128669398286,0.04229245171889073
PCA11,resnet50,gaussian_blur,4,40,0.03627084826805506,0.03627084826805506,0.0013155744340842726
PCA11,resnet50,gaussian_blur,4,41,0.19607034243360458,0.19607034243360458,0.03844357918203096
PCA11,resnet50,gaussian_blur,4,42,0.04988273990444467,0.04988273990444467,0.002488287740374476
PCA11,resnet50,gaussian_blur,4,43,0.38884565917458713,0.38884565917458713,0.15120094665891917
PCA11,resnet50,gaussian_blur,4,44,0.21028593247707464,0.21028593247707464,0.0442201733977528
PCA11,resnet50,gaussian_blur,4,45,0.2799333149576467,0.2799333149576467,0.07836266082317701
PCA11,resnet50,gaussian_blur,4,46,0.35088975196632904,0.35088975196632904,0.12312361803499192
PCA11,resnet50,gaussian_blur,4,47,0.24162145375333435,0.24162145375333435,0.05838092691387469
PCA11,resnet50,gaussian_blur,4,48,0.42785775669660747,0.42785775669660747,0.18306225996545336
PCA11,resnet50,gaussian_blur,4,49,0.048238657197964864,0.048238657197964864,0.0023269680482627675
PCA11,resnet50,gaussian_blur,4,50,0.3316680528838624,0.3316680528838624,0.11000369730377256
PCA11,resnet50,gaussian_blur,4,51,0.1421266262126042,0.1421266262126042,0.02019997787857731
PCA11,resnet50,gaussian_blur,4,52,0.2143123468350775,0.2143123468350775,0.04592978200595855
PCA11,resnet50,gaussian_blur,4,53,0.29869646265578226,0.29869646265578226,0.08921957680307713
PCA11,resnet50,gaussian_blur,4,54,0.13111682661074975,0.13111682661074975,0.017191622220473414
PCA11,resnet50,gaussian_blur,4,55,0.04869875456900101,0.04869875456900101,0.002371568696571797
PCA11,resnet50,gaussian_blur,4,56,0.0747357408063069,0.0747357408063069,0.005585430953867487
PCA11,resnet50,gaussian_blur,4,57,0.1486663903305534,0.1486663903305534,0.02210169561391646
PCA11,resnet50,gaussian_blur,4,58,0.20287289942189604,0.20287289942189604,0.04115741331984675
PCA11,resnet50,gaussian_blur,4,59,0.1699966001612498,0.1699966001612498,0.028898844066383832
PCA11,resnet50,gaussian_blur,4,60,0.05564912547379116,0.05564912547379116,0.003096825165997752
PCA11,resnet50,gaussian_blur,4,61,0.17631458847677836,0.17631458847677836,0.031086834109735704
PCA11,resnet50,gaussian_blur,4,62,0.2605364238669254,0.2605364238669254,0.06787922816136621
PCA11,resnet50,gaussian_blur,4,63,0.2418658857710083,0.2418658857710083,0.058499106699794426
PCA11,resnet50,gaussian_blur,4,64,0.1811984152769099,0.1811984152769099,0.0328328656988635
PCA11,resnet50,gaussian_blur,4,65,0.23851022036952949,0.23851022036952949,0.05688712522072152
PCA11,resnet50,gaussian_blur,4,66,0.24205873185749158,0.24205873185749158,0.058592429668457006
PCA11,resnet50,gaussian_blur,4,67,0.22871217038119698,0.22871217038119698,0.052309256880477675
PCA11,resnet50,gaussian_blur,4,68,0.20254003671984613,0.20254003671984613,0.04102246647447662
PCA11,resnet50,gaussian_blur,4,69,0.5674994123711339,0.5674994123711339,0.32205558304158227
PCA11,resnet50,gaussian_blur,4,70,0.6017631443125032,0.6017631443125032,0.36211888185287056
PCA11,resnet50,gaussian_blur,4,71,0.29965093986667557,0.29965093986667557,0.08979068576298202
PCA11,resnet50,gaussian_blur,4,72,0.2658317086020219,0.2658317086020219,0.07066649729827028
PCA11,resnet50,gaussian_blur,4,73,0.1385238509467276,0.1385238509467276,0.0191888572811112
PCA11,resnet50,gaussian_blur,4,74,0.06684822032669811,0.06684822032669811,0.004468684560846775
PCA11,resnet50,gaussian_blur,4,75,0.06358462296760584,0.06358462296760584,0.004043004277932588
PCA11,resnet50,gaussian_blur,4,76,0.46789893277881917,0.46789893277881917,0.21892941129555793
PCA11,resnet50,gaussian_blur,4,77,0.2587812267952349,0.2587812267952349,0.0669677233416468
PCA11,resnet50,gaussian_blur,4,78,0.47090948045025716,0.47090948045025716,0.22175573877793112
PCA11,resnet50,gaussian_blur,4,79,0.3536354375429585,0.3536354375429585,0.1250580226861997
PCA11,resnet50,gaussian_blur,4,80,0.2927058053954684,0.2927058053954684,0.08567668851220983
PCA11,resnet50,gaussian_blur,4,81,0.22405749481515047,0.22405749481515047,0.05020176098284118
PCA11,resnet50,gaussian_blur,4,82,0.05508731305372728,0.05508731305372728,0.003034612059479352
PCA11,resnet50,gaussian_blur,4,83,0.34155430713980517,0.34155430713980517,0.11665934472575236
PCA11,resnet50,gaussian_blur,4,84,0.06104702501872755,0.06104702501872755,0.003726739263637148
PCA11,resnet50,gaussian_blur,4,85,0.42804480909244264,0.42804480909244264,0.18322235859098565
PCA11,resnet50,gaussian_blur,4,86,0.40136918452676945,0.40136918452676945,0.16109722228768392
PCA11,resnet50,gaussian_blur,4,87,0.330128406405171,0.330128406405171,0.10898476471561774
PCA11,resnet50,gaussian_blur,4,88,0.46324207890250263,0.46324207890250263,0.21459322366591246
PCA11,resnet50,gaussian_blur,4,89,0.2402873073369128,0.2402873073369128,0.05773799006722399
PCA11,resnet50,gaussian_blur,4,90,0.33612178154331024,0.33612178154331024,0.11297785202784877
PCA11,resnet50,gaussian_blur,4,91,0.11649066258678725,0.11649066258678725,0.013570074469908716
PCA11,resnet50,gaussian_blur,4,92,0.5915669312782094,0.5915669312782094,0.34995143418191765
PCA11,resnet50,gaussian_blur,4,93,0.4710576636936096,0.4710576636936096,0.22189532252448177
PCA11,resnet50,gaussian_blur,4,94,0.2739846384591492,0.2739846384591492,0.07506758211159072
PCA11,resnet50,gaussian_blur,4,95,0.18333446571928355,0.18333446571928355,0.03361152632057515
PCA11,resnet50,gaussian_blur,4,96,0.19618743851719814,0.19618743851719814,0.0384895110319394
PCA11,resnet50,gaussian_blur,4,97,0.643789892260154,0.643789892260154,0.41446542537634073
PCA11,resnet50,gaussian_blur,4,98,0.35031560900628644,0.35031560900628644,0.12272102591344536
PCA11,resnet50,gaussian_blur,4,99,0.4844228800682908,0.4844228800682908,0.23466552673365768
PCA11,resnet50,gaussian_blur,4,100,0.36083957458462723,0.36083957458462723,0.13020519858641477
PCA11,resnet50,gaussian_blur,4,101,0.11530709278018833,0.11530709278018833,0.01329572564541896
PCA11,resnet50,gaussian_blur,4,102,0.22864012617981488,0.22864012617981488,0.05227630729952167
PCA11,resnet50,gaussian_blur,4,103,0.08530968413310315,0.08530968413310315,0.007277742206889831
PCA11,resnet50,gaussian_blur,4,104,0.022405565829185202,0.022405565829185202,0.0005020093801259515
PCA11,resnet50,gaussian_blur,4,105,0.34378445809213004,0.34378445809213004,0.11818775362569951
PCA11,resnet50,gaussian_blur,4,106,0.008177429383727087,0.008177429383727087,6.687035132584316e-05
PCA11,resnet50,gaussian_blur,4,107,0.20152987041759454,0.20152987041759454,0.04061428867053245
PCA11,resnet50,gaussian_blur,4,108,0.15254110124184983,0.15254110124184983,0.02326878756807628
PCA11,resnet50,gaussian_blur,4,109,0.17530417772593465,0.17530417772593465,0.030731554728166084
PCA11,resnet50,gaussian_blur,4,110,0.20756349578311356,0.20756349578311356,0.0430826047817066
PCA11,resnet50,gaussian_blur,4,111,0.4159506473936675,0.4159506473936675,0.1730149410672111
PCA11,resnet50,gaussian_blur,4,112,0.08798468825947954,0.08798468825947954,0.007741305368117797
PCA11,resnet50,gaussian_blur,4,113,0.06431665759062101,0.06431665759062101,0.0041366324436291875
PCA11,resnet50,gaussian_blur,4,114,0.11408517296222569,0.11408517296222569,0.01301542668982095
PCA11,resnet50,gaussian_blur,4,115,0.16358920299697222,0.16358920299697222,0.026761427337184583
PCA11,resnet50,gaussian_blur,4,116,0.08862909254257641,0.08862909254257641,0.007855116044920573
PCA11,resnet50,gaussian_blur,4,117,0.25565458468439906,0.25565458468439906,0.06535926667015257
PCA11,resnet50,gaussian_blur,4,118,0.48238349675579195,0.48238349675579195,0.23269383794234513
PCA11,resnet50,gaussian_blur,4,119,0.4661726237689212,0.4661726237689212,0.21731691515160018
PCA11,resnet50,gaussian_blur,4,120,0.27936195482078063,0.27936195482078063,0.07804310180128787
PCA11,resnet50,gaussian_blur,4,121,0.09500416829156143,0.09500416829156143,0.009025791992771325
PCA11,resnet50,gaussian_blur,4,122,0.16566931159453274,0.16566931159453274,0.027446320804206382
PCA11,resnet50,gaussian_blur,4,123,0.106131526142122,0.106131526142122,0.011263900841255925
PCA11,resnet50,gaussian_blur,4,124,0.11949158393336395,0.11949158393336395,0.014278238630904163
PCA11,resnet50,gaussian_blur,4,125,0.18379842030301574,0.18379842030301574,0.03378185930588403
PCA11,resnet50,gaussian_blur,4,126,0.7150253479743784,0.7150253479743784,0.5112612482458809
PCA11,resnet50,gaussian_blur,4,127,0.42216673906682806,0.42216673906682806,0.1782247555743193
PCA11,resnet50,gaussian_blur,4,128,0.24008693367191078,0.24008693367191078,0.057641735719980484
PCA11,resnet50,gaussian_blur,4,129,0.1981936000671657,0.1981936000671657,0.039280703107583616
PCA11,resnet50,gaussian_blur,4,130,0.5493263340655673,0.5493263340655673,0.3017594212979152
PCA11,resnet50,gaussian_blur,4,131,0.6250210783897631,0.6250210783897631,0.39065134843150234
PCA11,resnet50,gaussian_blur,4,132,0.40246712194060574,0.40246712194060574,0.1619797842431544
PCA11,resnet50,gaussian_blur,4,133,0.16140556043714824,0.16140556043714824,0.02605175494002991
PCA11,resnet50,gaussian_blur,4,134,0.1312087158739547,0.1312087158739547,0.01721572712129217
PCA11,resnet50,gaussian_blur,4,135,0.09513864947704599,0.09513864947704599,0.009051362624316224
PCA11,resnet50,gaussian_blur,4,136,0.15107243529324374,0.15107243529324374,0.022822880705431318
PCA11,resnet50,gaussian_blur,4,137,0.407195514287915,0.407195514287915,0.1658081868561996
PCA11,resnet50,gaussian_blur,4,138,0.5599616246935032,0.5599616246935032,0.3135570211293877
PCA11,resnet50,gaussian_blur,4,139,0.511687647784729,0.511687647784729,0.26182424889546885
