dataset,backbone,perturbation,severity,image_idx,cam_shift_jsd,cam_shift_js_distance,cam_shift_js_divergence
WRD25,efficientnet_b3,gaussian_blur,4,0,0.16458136674336732,0.16458136674336732,0.027087026279114773
WRD25,efficientnet_b3,gaussian_blur,4,1,0.06850647580980762,0.06850647580980762,0.004693137227879757
WRD25,efficientnet_b3,gaussian_blur,4,2,0.06031702986220645,0.06031702986220645,0.003638144091398305
WRD25,efficientnet_b3,gaussian_blur,4,3,0.14063164002365505,0.14063164002365505,0.0197772581757429
WRD25,efficientnet_b3,gaussian_blur,4,4,0.1474749905917179,0.1474749905917179,0.021748872850027284
WRD25,efficientnet_b3,gaussian_blur,4,5,0.18573769045924474,0.18573769045924474,0.034498489657134215
WRD25,efficientnet_b3,gaussian_blur,4,6,0.2822308416785088,0.2822308416785088,0.0796542479945595
WRD25,efficientnet_b3,gaussian_blur,4,7,0.1489531326653253,0.1489531326653253,0.022187035730814
WRD25,efficientnet_b3,gaussian_blur,4,8,0.10373692917052862,0.10373692917052862,0.010761350473731272
WRD25,efficientnet_b3,gaussian_blur,4,9,0.27431042493235624,0.27431042493235624,0.07524620922656985
WRD25,efficientnet_b3,gaussian_blur,4,10,0.05880256218175975,0.05880256218175975,0.003457741319139722
WRD25,efficientnet_b3,gaussian_blur,4,11,0.05630778226302298,0.05630778226302298,0.003170566343380005
WRD25,efficientnet_b3,gaussian_blur,4,12,0.1059518420859352,0.1059518420859352,0.011225792841402947
WRD25,efficientnet_b3,gaussian_blur,4,13,0.13009777674613796,0.13009777674613796,0.016925431514287954
WRD25,efficientnet_b3,gaussian_blur,4,14,0.08222611933793433,0.08222611933793433,0.006761134701376219
WRD25,efficientnet_b3,gaussian_blur,4,15,0.15302374117513687,0.15302374117513687,0.023416265363235277
WRD25,efficientnet_b3,gaussian_blur,4,16,0.1009054032520247,0.1009054032520247,0.010181900405453716
WRD25,efficientnet_b3,gaussian_blur,4,17,0.07377792645919444,0.07377792645919444,0.005443182432618303
WRD25,efficientnet_b3,gaussian_blur,4,18,0.7805373275532165,0.7805373275532165,0.6092385197039172
