dataset,backbone,condition,image_idx,entropy
DTSR14,swin_tiny,clean,0,1.0861095227572921
DTSR14,swin_tiny,clean,1,1.1258218628884844
DTSR14,swin_tiny,clean,2,1.5819128842436683
DTSR14,swin_tiny,clean,3,1.4803398220582862
DTSR14,swin_tiny,clean,4,1.5059361464659244
DTSR14,swin_tiny,clean,5,1.4955636256527627
DTSR14,swin_tiny,clean,6,1.4447920448402416
DTSR14,swin_tiny,clean,7,1.4782897207118613
DTSR14,swin_tiny,clean,8,1.075639392440398
DTSR14,swin_tiny,clean,9,1.0375174685624342
DTSR14,swin_tiny,clean,10,1.3645632977207742
DTSR14,swin_tiny,clean,11,1.2387589457369035
DTSR14,swin_tiny,clean,12,1.5690639705787226
DTSR14,swin_tiny,clean,13,1.5605482373543815
DTSR14,swin_tiny,clean,14,1.424732070225578
DTSR14,swin_tiny,clean,15,1.4069730780654868
DTSR14,swin_tiny,clean,16,1.3391299626825237
DTSR14,swin_tiny,clean,17,1.4024439278320004
DTSR14,swin_tiny,clean,18,1.279927996044048
DTSR14,swin_tiny,clean,19,1.5478039767560205
DTSR14,swin_tiny,clean,20,1.3729390996137147
DTSR14,swin_tiny,clean,21,1.478247240525495
DTSR14,swin_tiny,clean,22,0.9527381443181017
DTSR14,swin_tiny,clean,23,1.4778227456731583
DTSR14,swin_tiny,clean,24,1.3577408429778686
DTSR14,swin_tiny,clean,25,1.4787591410703989
DTSR14,swin_tiny,clean,26,1.3939715818580483
DTSR14,swin_tiny,clean,27,1.0584657680636504
DTSR14,swin_tiny,clean,28,1.15414865101926
DTSR14,swin_tiny,clean,29,1.5811207909116651
DTSR14,swin_tiny,clean,30,1.093970465819679
DTSR14,swin_tiny,clean,31,1.0691189536655477
DTSR14,swin_tiny,clean,32,1.4631826084833137
DTSR14,swin_tiny,clean,33,1.1022786360151493
DTSR14,swin_tiny,clean,34,1.1983473680078887
DTSR14,swin_tiny,clean,35,1.538862030855694
DTSR14,swin_tiny,clean,36,1.3780670397673842
DTSR14,swin_tiny,clean,37,1.1934476023154839
DTSR14,swin_tiny,clean,38,1.4971271831436956
DTSR14,swin_tiny,clean,39,1.5353738457263097
DTSR14,swin_tiny,clean,40,1.5392979591547697
DTSR14,swin_tiny,clean,41,1.5828196721806025
DTSR14,swin_tiny,clean,42,1.517486135704588
DTSR14,swin_tiny,clean,43,1.5080015214489566
DTSR14,swin_tiny,clean,44,1.466260883656906
DTSR14,swin_tiny,clean,45,1.1042222507312596
DTSR14,swin_tiny,clean,46,1.4749097040376749
DTSR14,swin_tiny,clean,47,1.484833711983193
DTSR14,swin_tiny,clean,48,1.423336765628763
DTSR14,swin_tiny,clean,49,1.0570533491305343
DTSR14,swin_tiny,clean,50,1.015732812952004
DTSR14,swin_tiny,clean,51,1.5044571495006815
DTSR14,swin_tiny,clean,52,1.5701606990248251
DTSR14,swin_tiny,clean,53,1.5284700193652156
DTSR14,swin_tiny,clean,54,1.085035251692294
DTSR14,swin_tiny,clean,55,1.0978545958131758
DTSR14,swin_tiny,clean,56,1.088437339087052
DTSR14,swin_tiny,clean,57,1.2720545923794373
DTSR14,swin_tiny,clean,58,1.3849794016913968
DTSR14,swin_tiny,clean,59,1.3632338193889288
DTSR14,swin_tiny,clean,60,1.555603399894125
DTSR14,swin_tiny,clean,61,1.5410176221192962
DTSR14,swin_tiny,clean,62,1.5187176685530432
DTSR14,swin_tiny,clean,63,1.4442161339987671
DTSR14,swin_tiny,clean,64,1.0615295642749545
DTSR14,swin_tiny,clean,65,1.0734111353261215
DTSR14,swin_tiny,clean,66,1.454536870783053
DTSR14,swin_tiny,clean,67,1.0595075244255256
DTSR14,swin_tiny,clean,68,1.4233720665169654
DTSR14,swin_tiny,clean,69,1.567229000758652
DTSR14,swin_tiny,clean,70,1.4920873590311379
DTSR14,swin_tiny,clean,71,1.4650265764397208
DTSR14,swin_tiny,clean,72,1.4197282220095304
DTSR14,swin_tiny,clean,73,1.4860505219304807
DTSR14,swin_tiny,clean,74,1.5427280763161906
DTSR14,swin_tiny,clean,75,1.4184471692522207
DTSR14,swin_tiny,clean,76,1.5209198917172688
DTSR14,swin_tiny,clean,77,1.4031156020164146
DTSR14,swin_tiny,clean,78,1.2844058884524776
DTSR14,swin_tiny,clean,79,1.4535263292393406
DTSR14,swin_tiny,clean,80,1.5759130591444275
DTSR14,swin_tiny,clean,81,1.2918888161795778
DTSR14,swin_tiny,clean,82,1.0867662986503417
DTSR14,swin_tiny,clean,83,1.0797831338810886
DTSR14,swin_tiny,clean,84,1.1186426702993368
DTSR14,swin_tiny,clean,85,1.5124308030680622
DTSR14,swin_tiny,clean,86,1.0500436105964803
DTSR14,swin_tiny,clean,87,1.1360707897941411
DTSR14,swin_tiny,clean,88,1.1152815366366662
DTSR14,swin_tiny,clean,89,1.0918491931562448
DTSR14,swin_tiny,clean,90,1.486038075035281
DTSR14,swin_tiny,clean,91,1.024563199443797
DTSR14,swin_tiny,clean,92,1.5726431691787264
DTSR14,swin_tiny,clean,93,1.5408312140355127
DTSR14,swin_tiny,clean,94,1.4579322665606165
DTSR14,swin_tiny,clean,95,1.5835666750397768
DTSR14,swin_tiny,clean,96,1.447839780132447
DTSR14,swin_tiny,clean,97,1.536807064388998
DTSR14,swin_tiny,clean,98,1.495590940318953
DTSR14,swin_tiny,clean,99,1.085908452772646
DTSR14,swin_tiny,clean,100,1.1105677972311154
DTSR14,swin_tiny,clean,101,1.5619590370640415
DTSR14,swin_tiny,clean,102,1.525238805025341
