dataset,backbone,condition,image_idx,label,cam_pct_c0,cam_pct_c1,cam_pct_c2,entropy
PCA11,swin_tiny,clean,0,0,0.4888198971748352,0.5010805726051331,0.010099470615386963,1.0712428311634012
PCA11,swin_tiny,clean,1,0,0.3870643675327301,0.25677624344825745,0.35615935921669006,1.5641390975156402
PCA11,swin_tiny,clean,2,0,0.5270081162452698,0.4658880829811096,0.00710377236828208,1.0510936500088834
PCA11,swin_tiny,clean,3,0,0.4235362112522125,0.4278557300567627,0.14860805869102478,1.457722114321598
PCA11,swin_tiny,clean,4,0,0.552940845489502,0.439829558134079,0.007229538634419441,1.0452618419357649
PCA11,swin_tiny,clean,5,0,0.00934577640146017,0.323406845331192,0.6672474145889282,0.9791740294219761
PCA11,swin_tiny,clean,6,0,0.17472732067108154,0.3904764950275421,0.4347962439060211,1.4919604227082757
PCA11,swin_tiny,clean,7,0,0.511543333530426,0.4705863893032074,0.01787024736404419,1.1102068704954124
PCA11,swin_tiny,clean,8,0,0.09625273942947388,0.5262712240219116,0.3774760961532593,1.3429982094921595
PCA11,swin_tiny,clean,9,0,0.011405644938349724,0.45051953196525574,0.538074791431427,1.0729673631623848
PCA11,swin_tiny,clean,10,1,0.31587809324264526,0.36090582609176636,0.32321611046791077,1.5824659226239897
PCA11,swin_tiny,clean,11,1,0.6347525119781494,0.021248573437333107,0.34399884939193726,1.0638908098008062
PCA11,swin_tiny,clean,12,1,0.1120445504784584,0.44183430075645447,0.4461211562156677,1.3939928234676482
PCA11,swin_tiny,clean,13,1,0.11105465888977051,0.3954108953475952,0.49353450536727905,1.3842053635044962
PCA11,swin_tiny,clean,14,1,0.4987742304801941,0.3814495801925659,0.11977614462375641,1.3976267387900654
PCA11,swin_tiny,clean,15,1,0.47663506865501404,0.5033974647521973,0.019967470318078995,1.120763148584486
PCA11,swin_tiny,clean,16,1,0.47785842418670654,0.5072663426399231,0.01487524714320898,1.0960982020359091
PCA11,swin_tiny,clean,17,1,0.3376026749610901,0.6291074752807617,0.033289868384599686,1.1129361991112532
PCA11,swin_tiny,clean,18,1,0.040636271238327026,0.37603995203971863,0.5833237171173096,1.172002813516428
PCA11,swin_tiny,clean,19,1,0.5758036971092224,0.40452760457992554,0.019668705761432648,1.0982108238792874
PCA11,swin_tiny,clean,20,1,0.014565314166247845,0.49949324131011963,0.48594143986701965,1.095027406244556
PCA11,swin_tiny,clean,21,1,0.02695455402135849,0.4509524703025818,0.5220929980278015,1.1481714857479262
PCA11,swin_tiny,clean,22,1,0.5303813219070435,0.4488365352153778,0.020782193168997765,1.12012378185843
PCA11,swin_tiny,clean,23,1,0.006323370151221752,0.49007606506347656,0.5036006569862366,1.048830420081075
PCA11,swin_tiny,clean,24,1,0.014928948134183884,0.6221274137496948,0.36294370889663696,1.0472269105879872
PCA11,swin_tiny,clean,25,1,0.017829466611146927,0.5130467414855957,0.4691236615180969,1.1098268953675405
PCA11,swin_tiny,clean,26,1,0.3621913194656372,0.6243059039115906,0.01350280363112688,1.0388596656144788
