dataset,backbone,perturbation,severity,tag,rule,accuracy,accuracy_std,acc_clean,drop
PCA11,hrnet32,clean,0,original,knn1,0.9416396479851784,0.004111596298503428,0.9416396479851784,0.0
PCA11,hrnet32,clean,0,original,knn3,0.9430291801760073,0.0024683487900832384,0.9430291801760073,0.0
PCA11,hrnet32,clean,0,original,knn5,0.9424733672996757,0.0052842837228167395,0.9424733672996757,0.0
PCA11,hrnet32,clean,0,original,knn10,0.9401574803149607,0.005883629275850065,0.9401574803149607,0.0
PCA11,hrnet32,clean,0,original,nearest_centroid,0.8377952755905511,0.006689025733593577,0.8377952755905511,0.0
PCA11,hrnet32,gaussian_blur,2,blur_2,knn1,0.8458545622973599,0.0,0.9416396479851784,0.09578508568781852
PCA11,hrnet32,gaussian_blur,2,blur_2,knn3,0.8272348309402501,0.0,0.9430291801760073,0.11579434923575727
PCA11,hrnet32,gaussian_blur,2,blur_2,knn5,0.8207503473830478,0.0,0.9424733672996757,0.12172301991662793
PCA11,hrnet32,gaussian_blur,2,blur_2,knn10,0.8143584993052339,0.0,0.9401574803149607,0.12579898100972686
PCA11,hrnet32,gaussian_blur,2,blur_2,nearest_centroid,0.6716998610467809,0.0,0.8377952755905511,0.1660954145437702
PCA11,hrnet32,gaussian_blur,4,blur_4,knn1,0.46438165817508104,0.0,0.9416396479851784,0.47725798981009737
PCA11,hrnet32,gaussian_blur,4,blur_4,knn3,0.48114867994441873,0.0,0.9430291801760073,0.4618805002315886
PCA11,hrnet32,gaussian_blur,4,blur_4,knn5,0.48457619268179714,0.0,0.9424733672996757,0.45789717461787854
PCA11,hrnet32,gaussian_blur,4,blur_4,knn10,0.48170449282075034,0.0,0.9401574803149607,0.4584529874942104
PCA11,hrnet32,gaussian_blur,4,blur_4,nearest_centroid,0.38795738767948124,0.0,0.8377952755905511,0.4498378879110699
PCA11,hrnet32,gaussian_blur,6,blur_6,knn1,0.31838814265863824,0.0,0.9416396479851784,0.6232515053265402
PCA11,hrnet32,gaussian_blur,6,blur_6,knn3,0.3392311255210746,0.0,0.9430291801760073,0.6037980546549327
