dataset,backbone,perturbation,severity,tag,rule,accuracy,accuracy_std,acc_clean,drop
DTSR14,dinov2_b,clean,0,original,knn1,0.9540707467714767,0.0033763720108642295,0.9540707467714767,0.0
DTSR14,dinov2_b,clean,0,original,knn3,0.9546322290847838,0.004237610839778367,0.9546322290847838,0.0
DTSR14,dinov2_b,clean,0,original,knn5,0.9546322290847838,0.0038147754635514926,0.9546322290847838,0.0
DTSR14,dinov2_b,clean,0,original,knn10,0.9491297024143739,0.0028761928073813958,0.9491297024143739,0.0
DTSR14,dinov2_b,clean,0,original,nearest_centroid,0.7967434025828186,0.005512829964574317,0.7967434025828186,0.0
DTSR14,dinov2_b,gaussian_blur,2,blur_2,knn1,0.9404695046613502,0.0,0.9540707467714767,0.013601242110126588
DTSR14,dinov2_b,gaussian_blur,2,blur_2,knn3,0.9074469280017972,0.0,0.9546322290847838,0.047185301082986686
DTSR14,dinov2_b,gaussian_blur,2,blur_2,knn5,0.8976749410311131,0.0,0.9546322290847838,0.05695728805367073
DTSR14,dinov2_b,gaussian_blur,2,blur_2,knn10,0.8898124227788385,0.0,0.9491297024143739,0.05931727963553535
DTSR14,dinov2_b,gaussian_blur,2,blur_2,nearest_centroid,0.6779737167246995,0.0,0.7967434025828186,0.11876968585811909
DTSR14,dinov2_b,gaussian_blur,4,blur_4,knn1,0.6770751432101538,0.0,0.9540707467714767,0.2769956035613229
DTSR14,dinov2_b,gaussian_blur,4,blur_4,knn3,0.6807817589576547,0.0,0.9546322290847838,0.27385047012712915
DTSR14,dinov2_b,gaussian_blur,4,blur_4,knn5,0.6861732000449287,0.0,0.9546322290847838,0.2684590290398552
DTSR14,dinov2_b,gaussian_blur,4,blur_4,knn10,0.7005503762776593,0.0,0.9491297024143739,0.24857932613671463
DTSR14,dinov2_b,gaussian_blur,4,blur_4,nearest_centroid,0.4827586206896552,0.0,0.7967434025828186,0.3139847818931634
DTSR14,dinov2_b,gaussian_blur,6,blur_6,knn1,0.40301022127372793,0.0,0.9540707467714767,0.5510605254977488
DTSR14,dinov2_b,gaussian_blur,6,blur_6,knn3,0.41940918791418624,0.0,0.9546322290847838,0.5352230411705976
DTSR14,dinov2_b,gaussian_blur,6,blur_6,knn5,0.4328877906323711,0.0,0.9546322290847838,0.5217444384524128
DTSR14,dinov2_b,gaussian_blur,6,blur_6,knn10,0.4416488823991913,0.0,0.9491297024143739,0.5074808200151826
DTSR14,dinov2_b,gaussian_blur,6,blur_6,nearest_centroid,0.20105582387959114,0.0,0.7967434025828186,0.5956875787032274
DTSR14,dinov2_b,gaussian_blur,8,blur_8,knn1,0.21992586768504999,0.0,0.9540707467714767,0.7341448790864268
DTSR14,dinov2_b,gaussian_blur,8,blur_8,knn3,0.23621251263619006,0.0,0.9546322290847838,0.7184197164485938
DTSR14,dinov2_b,gaussian_blur,8,blur_8,knn5,0.24216556217005503,0.0,0.9546322290847838,0.7124666669147288
