dataset,backbone,perturbation,severity,tag,rule,accuracy,accuracy_std,acc_clean,drop
WRD25,mobilenetv3,clean,0,original,knn1,0.9592592592592594,0.004036017540315441,0.9592592592592594,0.0
WRD25,mobilenetv3,clean,0,original,knn3,0.9449074074074074,0.00737841548634685,0.9449074074074074,0.0
WRD25,mobilenetv3,clean,0,original,knn5,0.9361111111111111,0.007112171988767256,0.9361111111111111,0.0
WRD25,mobilenetv3,clean,0,original,knn10,0.912037037037037,0.006547285010986534,0.912037037037037,0.0
WRD25,mobilenetv3,clean,0,original,nearest_centroid,0.7462962962962963,0.014829275350043507,0.7462962962962963,0.0
WRD25,mobilenetv3,gaussian_blur,2,blur_2,knn1,0.7539388322520852,0.0,0.9592592592592594,0.20532042700717412
WRD25,mobilenetv3,gaussian_blur,2,blur_2,knn3,0.7446709916589435,0.0,0.9449074074074074,0.20023641574846396
WRD25,mobilenetv3,gaussian_blur,2,blur_2,knn5,0.736793327154773,0.0,0.9361111111111111,0.19931778395633815
WRD25,mobilenetv3,gaussian_blur,2,blur_2,knn10,0.731696014828545,0.0,0.912037037037037,0.18034102220849202
WRD25,mobilenetv3,gaussian_blur,2,blur_2,nearest_centroid,0.618628359592215,0.0,0.7462962962962963,0.1276679367040814
WRD25,mobilenetv3,gaussian_blur,4,blur_4,knn1,0.32020389249304915,0.0,0.9592592592592594,0.6390553667662102
WRD25,mobilenetv3,gaussian_blur,4,blur_4,knn3,0.34198331788693237,0.0,0.9449074074074074,0.602924089520475
WRD25,mobilenetv3,gaussian_blur,4,blur_4,knn5,0.35032437442076,0.0,0.9361111111111111,0.5857867366903511
WRD25,mobilenetv3,gaussian_blur,4,blur_4,knn10,0.3447636700648749,0.0,0.912037037037037,0.5672733669721621
WRD25,mobilenetv3,gaussian_blur,4,blur_4,nearest_centroid,0.30815569972196477,0.0,0.7462962962962963,0.4381405965743316
WRD25,mobilenetv3,gaussian_blur,6,blur_6,knn1,0.2794253938832252,0.0,0.9592592592592594,0.6798338653760342
WRD25,mobilenetv3,gaussian_blur,6,blur_6,knn3,0.2692307692307692,0.0,0.9449074074074074,0.6756766381766381
WRD25,mobilenetv3,gaussian_blur,6,blur_6,knn5,0.2845227062094532,0.0,0.9361111111111111,0.6515884049016579
WRD25,mobilenetv3,gaussian_blur,6,blur_6,knn10,0.29101019462465244,0.0,0.912037037037037,0.6210268424123846
WRD25,mobilenetv3,gaussian_blur,6,blur_6,nearest_centroid,0.24606116774791473,0.0,0.7462962962962963,0.5002351285483816
