dataset,backbone,perturbation,severity,tag,rule,accuracy,accuracy_std,acc_clean,drop
WRD25,hrnet32,clean,0,original,knn1,0.9587962962962964,0.0073784154863468475,0.9587962962962964,0.0
WRD25,hrnet32,clean,0,original,knn3,0.9518518518518517,0.004943091783347843,0.9518518518518517,0.0
WRD25,hrnet32,clean,0,original,knn5,0.9476851851851851,0.008486251286955244,0.9476851851851851,0.0
WRD25,hrnet32,clean,0,original,knn10,0.9314814814814815,0.012037037037037027,0.9314814814814815,0.0
WRD25,hrnet32,clean,0,original,nearest_centroid,0.736111111111111,0.010857443888480176,0.736111111111111,0.0
WRD25,hrnet32,gaussian_blur,2,blur_2,knn1,0.8642261353104727,0.0,0.9587962962962964,0.09457016098582371
WRD25,hrnet32,gaussian_blur,2,blur_2,knn3,0.8461538461538461,0.0,0.9518518518518517,0.10569800569800558
WRD25,hrnet32,gaussian_blur,2,blur_2,knn5,0.845227062094532,0.0,0.9476851851851851,0.10245812309065305
WRD25,hrnet32,gaussian_blur,2,blur_2,knn10,0.8313253012048193,0.0,0.9314814814814815,0.10015618027666218
WRD25,hrnet32,gaussian_blur,2,blur_2,nearest_centroid,0.6719184430027804,0.0,0.736111111111111,0.06419266810833069
WRD25,hrnet32,gaussian_blur,4,blur_4,knn1,0.43373493975903615,0.0,0.9587962962962964,0.5250613565372602
WRD25,hrnet32,gaussian_blur,4,blur_4,knn3,0.422613531047266,0.0,0.9518518518518517,0.5292383208045857
WRD25,hrnet32,gaussian_blur,4,blur_4,knn5,0.4397590361445783,0.0,0.9476851851851851,0.5079261490406068
WRD25,hrnet32,gaussian_blur,4,blur_4,knn10,0.44810009267840595,0.0,0.9314814814814815,0.4833813888030755
WRD25,hrnet32,gaussian_blur,4,blur_4,nearest_centroid,0.33225208526413347,0.0,0.736111111111111,0.4038590258469776
WRD25,hrnet32,gaussian_blur,6,blur_6,knn1,0.247451343836886,0.0,0.9587962962962964,0.7113449524594104
WRD25,hrnet32,gaussian_blur,6,blur_6,knn3,0.23957367933271548,0.0,0.9518518518518517,0.7122781725191363
WRD25,hrnet32,gaussian_blur,6,blur_6,knn5,0.24606116774791473,0.0,0.9476851851851851,0.7016240174372703
WRD25,hrnet32,gaussian_blur,6,blur_6,knn10,0.25996292863762743,0.0,0.9314814814814815,0.6715185528438541
WRD25,hrnet32,gaussian_blur,6,blur_6,nearest_centroid,0.23169601482854496,0.0,0.736111111111111,0.5044150962825661
WRD25,hrnet32,gaussian_blur,8,blur_8,knn1,0.17099165894346618,0.0,0.9587962962962964,0.7878046373528302
WRD25,hrnet32,gaussian_blur,8,blur_8,knn3,0.17562557924003708,0.0,0.9518518518518517,0.7762262726118146
