dataset,backbone,perturbation,severity,tag,rule,accuracy,accuracy_std,acc_clean,drop
WRD25,efficientnet_b3,defocus_blur,8,defocus_8,nearest_centroid,0.39620018535681184,0.0,0.750925925925926,0.35472574056911416
WRD25,efficientnet_b3,defocus_blur,11,defocus_11,knn1,0.3841519925857275,0.0,0.9430555555555555,0.558903562969828
WRD25,efficientnet_b3,defocus_blur,11,defocus_11,knn3,0.3855421686746988,0.0,0.9282407407407407,0.5426985720660419
WRD25,efficientnet_b3,defocus_blur,11,defocus_11,knn5,0.3989805375347544,0.0,0.912037037037037,0.5130564995022826
WRD25,efficientnet_b3,defocus_blur,11,defocus_11,knn10,0.4054680259499537,0.0,0.8958333333333334,0.4903653073833797
WRD25,efficientnet_b3,defocus_blur,11,defocus_11,nearest_centroid,0.36422613531047265,0.0,0.750925925925926,0.38669979061545334
WRD25,efficientnet_b3,defocus_blur,15,defocus_15,knn1,0.27571825764596847,0.0,0.9430555555555555,0.6673372979095871
WRD25,efficientnet_b3,defocus_blur,15,defocus_15,knn3,0.2896200185356812,0.0,0.9282407407407407,0.6386207222050595
WRD25,efficientnet_b3,defocus_blur,15,defocus_15,knn5,0.29703429101019463,0.0,0.912037037037037,0.6150027460268424
WRD25,efficientnet_b3,defocus_blur,15,defocus_15,knn10,0.31047265987025024,0.0,0.8958333333333334,0.5853606734630832
WRD25,efficientnet_b3,defocus_blur,15,defocus_15,nearest_centroid,0.29703429101019463,0.0,0.750925925925926,0.45389163491573137
WRD25,efficientnet_b3,resize,1.33,resize_1_33,knn1,0.9837812789620018,0.0,0.9430555555555555,-0.04072572340644631
WRD25,efficientnet_b3,resize,1.33,resize_1_33,knn3,0.9504170528266914,0.0,0.9282407407407407,-0.022176312085950722
WRD25,efficientnet_b3,resize,1.33,resize_1_33,knn5,0.9309545875810936,0.0,0.912037037037037,-0.01891755054405664
WRD25,efficientnet_b3,resize,1.33,resize_1_33,knn10,0.901760889712697,0.0,0.8958333333333334,-0.005927556379363597
WRD25,efficientnet_b3,resize,1.33,resize_1_33,nearest_centroid,0.7330861909175163,0.0,0.750925925925926,0.01783973500840974
WRD25,efficientnet_b3,resize,1.67,resize_1_67,knn1,0.9388322520852641,0.0,0.9430555555555555,0.0042233034702914285
WRD25,efficientnet_b3,resize,1.67,resize_1_67,knn3,0.9082483781278962,0.0,0.9282407407407407,0.01999236261284454
WRD25,efficientnet_b3,resize,1.67,resize_1_67,knn5,0.8957367933271547,0.0,0.912037037037037,0.016300243709882256
WRD25,efficientnet_b3,resize,1.67,resize_1_67,knn10,0.8614457831325302,0.0,0.8958333333333334,0.034387550200803196
WRD25,efficientnet_b3,resize,1.67,resize_1_67,nearest_centroid,0.7108433734939759,0.0,0.750925925925926,0.040082552431950136
WRD25,efficientnet_b3,resize,2.0,resize_2_0,knn1,0.8632993512511585,0.0,0.9430555555555555,0.079756204304397
WRD25,efficientnet_b3,resize,2.0,resize_2_0,knn3,0.8410565338276181,0.0,0.9282407407407407,0.08718420691312256
WRD25,efficientnet_b3,resize,2.0,resize_2_0,knn5,0.8271547729379055,0.0,0.912037037037037,0.08488226409913147
WRD25,efficientnet_b3,resize,2.0,resize_2_0,knn10,0.7979610750695088,0.0,0.8958333333333334,0.09787225826382462
WRD25,efficientnet_b3,resize,2.0,resize_2_0,nearest_centroid,0.6640407784986099,0.0,0.750925925925926,0.08688514742731612
WRD25,efficientnet_b3,illumination,0.7,brightness_0_7,knn1,1.0,0.0,0.9430555555555555,-0.056944444444444464
WRD25,efficientnet_b3,illumination,0.7,brightness_0_7,knn3,0.9717330861909175,0.0,0.9282407407407407,-0.04349234545017677
WRD25,efficientnet_b3,illumination,0.7,brightness_0_7,knn5,0.9569045412418906,0.0,0.912037037037037,-0.04486750420485364
WRD25,efficientnet_b3,illumination,0.7,brightness_0_7,knn10,0.9291010194624653,0.0,0.8958333333333334,-0.03326768612913189
WRD25,efficientnet_b3,illumination,0.7,brightness_0_7,nearest_centroid,0.7585727525486562,0.0,0.750925925925926,-0.007646826622730196
WRD25,efficientnet_b3,illumination,0.85,brightness_0_85,knn1,1.0,0.0,0.9430555555555555,-0.056944444444444464
WRD25,efficientnet_b3,illumination,0.85,brightness_0_85,knn3,0.9717330861909175,0.0,0.9282407407407407,-0.04349234545017677
WRD25,efficientnet_b3,illumination,0.85,brightness_0_85,knn5,0.9564411492122336,0.0,0.912037037037037,-0.044404112175196575
WRD25,efficientnet_b3,illumination,0.85,brightness_0_85,knn10,0.9341983317886933,0.0,0.8958333333333334,-0.0383649984553599
WRD25,efficientnet_b3,illumination,0.85,brightness_0_85,nearest_centroid,0.7650602409638554,0.0,0.750925925925926,-0.01413431503792939
WRD25,efficientnet_b3,illumination,1.15,brightness_1_15,knn1,1.0,0.0,0.9430555555555555,-0.056944444444444464
WRD25,efficientnet_b3,illumination,1.15,brightness_1_15,knn3,0.9721964782205746,0.0,0.9282407407407407,-0.043955737479833945
WRD25,efficientnet_b3,illumination,1.15,brightness_1_15,knn5,0.9578313253012049,0.0,0.912037037037037,-0.04579428826416787
WRD25,efficientnet_b3,illumination,1.15,brightness_1_15,knn10,0.9355885078776645,0.0,0.8958333333333334,-0.039755174544331084
WRD25,efficientnet_b3,illumination,1.15,brightness_1_15,nearest_centroid,0.763206672845227,0.0,0.750925925925926,-0.012280746919301033
WRD25,efficientnet_b3,illumination,1.3,brightness_1_3,knn1,0.9995366079703429,0.0,0.9430555555555555,-0.0564810524147874
WRD25,efficientnet_b3,illumination,1.3,brightness_1_3,knn3,0.9680259499536608,0.0,0.9282407407407407,-0.03978520921292006
WRD25,efficientnet_b3,illumination,1.3,brightness_1_3,knn5,0.9522706209453198,0.0,0.912037037037037,-0.0402335839082828
WRD25,efficientnet_b3,illumination,1.3,brightness_1_3,knn10,0.9263206672845227,0.0,0.8958333333333334,-0.0304873339511893
WRD25,efficientnet_b3,illumination,1.3,brightness_1_3,nearest_centroid,0.7544022242817423,0.0,0.750925925925926,-0.0034762983558163096
WRD25,efficientnet_b3,jpeg,10,jpeg_10,knn1,0.767840593141798,0.0,0.9430555555555555,0.17521496241375756
WRD25,efficientnet_b3,jpeg,10,jpeg_10,knn3,0.7312326227988879,0.0,0.9282407407407407,0.1970081179418528
WRD25,efficientnet_b3,jpeg,10,jpeg_10,knn5,0.7187210379981465,0.0,0.912037037037037,0.19331599903889052
WRD25,efficientnet_b3,jpeg,10,jpeg_10,knn10,0.7025023169601483,0.0,0.8958333333333334,0.19333101637318506
WRD25,efficientnet_b3,jpeg,10,jpeg_10,nearest_centroid,0.5681186283595923,0.0,0.750925925925926,0.18280729756633374
WRD25,efficientnet_b3,jpeg,20,jpeg_20,knn1,0.9193697868396663,0.0,0.9430555555555555,0.023685768715889233
WRD25,efficientnet_b3,jpeg,20,jpeg_20,knn3,0.8670064874884152,0.0,0.9282407407407407,0.061234253252325455
WRD25,efficientnet_b3,jpeg,20,jpeg_20,knn5,0.8540315106580166,0.0,0.912037037037037,0.058005526379020345
WRD25,efficientnet_b3,jpeg,20,jpeg_20,knn10,0.8317886932344764,0.0,0.8958333333333334,0.06404464009885702
WRD25,efficientnet_b3,jpeg,20,jpeg_20,nearest_centroid,0.6779425393883225,0.0,0.750925925925926,0.0729833865376035
WRD25,efficientnet_b3,jpeg,30,jpeg_30,knn1,0.953660797034291,0.0,0.9430555555555555,-0.010605241478735428
WRD25,efficientnet_b3,jpeg,30,jpeg_30,knn3,0.9105653382761817,0.0,0.9282407407407407,0.01767540246455901
WRD25,efficientnet_b3,jpeg,30,jpeg_30,knn5,0.8975903614457831,0.0,0.912037037037037,0.014446675591253899
WRD25,efficientnet_b3,jpeg,30,jpeg_30,knn10,0.8739573679332715,0.0,0.8958333333333334,0.02187596540006187
WRD25,efficientnet_b3,jpeg,30,jpeg_30,nearest_centroid,0.7182576459684893,0.0,0.750925925925926,0.03266827995743671
WRD25,efficientnet_b3,jpeg,50,jpeg_50,knn1,0.9833178869323448,0.0,0.9430555555555555,-0.04026233137678925
WRD25,efficientnet_b3,jpeg,50,jpeg_50,knn3,0.9416126042632067,0.0,0.9282407407407407,-0.013371863522465999
WRD25,efficientnet_b3,jpeg,50,jpeg_50,knn5,0.9253938832252085,0.0,0.912037037037037,-0.013356846188171567
WRD25,efficientnet_b3,jpeg,50,jpeg_50,knn10,0.8999073215940686,0.0,0.8958333333333334,-0.0040739882607352396
WRD25,efficientnet_b3,jpeg,50,jpeg_50,nearest_centroid,0.7409638554216867,0.0,0.750925925925926,0.009962070504239251
WRD25,efficientnet_b3,jpeg,70,jpeg_70,knn1,0.9972196478220574,0.0,0.9430555555555555,-0.05416409226650187
WRD25,efficientnet_b3,jpeg,70,jpeg_70,knn3,0.9629286376274329,0.0,0.9282407407407407,-0.03468789688669216
WRD25,efficientnet_b3,jpeg,70,jpeg_70,knn5,0.9467099165894347,0.0,0.912037037037037,-0.03467287955239773
WRD25,efficientnet_b3,jpeg,70,jpeg_70,knn10,0.9179796107506951,0.0,0.8958333333333334,-0.022146277417361748
WRD25,efficientnet_b3,jpeg,70,jpeg_70,nearest_centroid,0.757645968489342,0.0,0.750925925925926,-0.006720042563415962
WRD25,efficientnet_b3,red_channel_shift,-45,color_shift_-45,knn1,0.9976830398517146,0.0,0.9430555555555555,-0.054627484296159046
WRD25,efficientnet_b3,red_channel_shift,-45,color_shift_-45,knn3,0.9476367006487488,0.0,0.9282407407407407,-0.01939595990800813
WRD25,efficientnet_b3,red_channel_shift,-45,color_shift_-45,knn5,0.927710843373494,0.0,0.912037037037037,-0.015673806336456986
WRD25,efficientnet_b3,red_channel_shift,-45,color_shift_-45,knn10,0.9036144578313253,0.0,0.8958333333333334,-0.007781124497991954
WRD25,efficientnet_b3,red_channel_shift,-45,color_shift_-45,nearest_centroid,0.7307692307692307,0.0,0.750925925925926,0.02015669515669527
WRD25,efficientnet_b3,red_channel_shift,-30,color_shift_-30,knn1,0.9986098239110287,0.0,0.9430555555555555,-0.05555426835547317
WRD25,efficientnet_b3,red_channel_shift,-30,color_shift_-30,knn3,0.9569045412418906,0.0,0.9282407407407407,-0.028663800501149916
WRD25,efficientnet_b3,red_channel_shift,-30,color_shift_-30,knn5,0.9406858202038925,0.0,0.912037037037037,-0.028648783166855485
WRD25,efficientnet_b3,red_channel_shift,-30,color_shift_-30,knn10,0.9165894346617238,0.0,0.8958333333333334,-0.020756101328390453
WRD25,efficientnet_b3,red_channel_shift,-30,color_shift_-30,nearest_centroid,0.742354031510658,0.0,0.750925925925926,0.008571894415267955
WRD25,efficientnet_b3,red_channel_shift,30,color_shift_30,knn1,0.9935125115848007,0.0,0.9430555555555555,-0.05045695602924516
WRD25,efficientnet_b3,red_channel_shift,30,color_shift_30,knn3,0.9569045412418906,0.0,0.9282407407407407,-0.028663800501149916
WRD25,efficientnet_b3,red_channel_shift,30,color_shift_30,knn5,0.9499536607970342,0.0,0.912037037037037,-0.03791662375999727
WRD25,efficientnet_b3,red_channel_shift,30,color_shift_30,knn10,0.9101019462465245,0.0,0.8958333333333334,-0.014268612913191148
WRD25,efficientnet_b3,red_channel_shift,30,color_shift_30,nearest_centroid,0.747451343836886,0.0,0.750925925925926,0.003474582089039946
WRD25,efficientnet_b3,red_channel_shift,45,color_shift_45,knn1,0.9921223354958295,0.0,0.9430555555555555,-0.049066779940273975
WRD25,efficientnet_b3,red_channel_shift,45,color_shift_45,knn3,0.9490268767377201,0.0,0.9282407407407407,-0.020786135996979427
WRD25,efficientnet_b3,red_channel_shift,45,color_shift_45,knn5,0.9341983317886933,0.0,0.912037037037037,-0.02216129475165629
WRD25,efficientnet_b3,red_channel_shift,45,color_shift_45,knn10,0.8975903614457831,0.0,0.8958333333333334,-0.00175702811244971
WRD25,efficientnet_b3,red_channel_shift,45,color_shift_45,nearest_centroid,0.7340129749768304,0.0,0.750925925925926,0.016912950949095618
WRD25,efficientnet_b3,green_channel_shift,-45,green_channel_shift_-45,knn1,0.9939759036144579,0.0,0.9430555555555555,-0.05092034805890233
WRD25,efficientnet_b3,green_channel_shift,-45,green_channel_shift_-45,knn3,0.9425393883225208,0.0,0.9282407407407407,-0.014298647581780122
WRD25,efficientnet_b3,green_channel_shift,-45,green_channel_shift_-45,knn5,0.9235403151065802,0.0,0.912037037037037,-0.01150327806954321
WRD25,efficientnet_b3,green_channel_shift,-45,green_channel_shift_-45,knn10,0.8887859128822985,0.0,0.8958333333333334,0.0070474204510349026
WRD25,efficientnet_b3,green_channel_shift,-45,green_channel_shift_-45,nearest_centroid,0.7261353104726599,0.0,0.750925925925926,0.024790615453266107
WRD25,efficientnet_b3,green_channel_shift,-30,green_channel_shift_-30,knn1,0.9962928637627433,0.0,0.9430555555555555,-0.05323730820718775
WRD25,efficientnet_b3,green_channel_shift,-30,green_channel_shift_-30,knn3,0.9569045412418906,0.0,0.9282407407407407,-0.028663800501149916
WRD25,efficientnet_b3,green_channel_shift,-30,green_channel_shift_-30,knn5,0.9457831325301205,0.0,0.912037037037037,-0.033746095493083494
WRD25,efficientnet_b3,green_channel_shift,-30,green_channel_shift_-30,knn10,0.9096385542168675,0.0,0.8958333333333334,-0.013805220883534086
WRD25,efficientnet_b3,green_channel_shift,-30,green_channel_shift_-30,nearest_centroid,0.7451343836886005,0.0,0.750925925925926,0.0057915422373254755
