dataset,backbone,perturbation,severity,tag,rule,accuracy,accuracy_std,acc_clean,drop
DTSR14,hrnet32,clean,0,original,knn1,0.9741718135878721,0.004363696626103435,0.9741718135878721,0.0
DTSR14,hrnet32,clean,0,original,knn3,0.9779898933183604,0.0014812920784135497,0.9779898933183604,0.0
DTSR14,hrnet32,clean,0,original,knn5,0.9790005614823134,0.0017613011949868564,0.9790005614823134,0.0
DTSR14,hrnet32,clean,0,original,knn10,0.9760808534531161,0.001761301194986873,0.9760808534531161,0.0
DTSR14,hrnet32,clean,0,original,nearest_centroid,0.8445816956765861,0.004282015938222928,0.8445816956765861,0.0
DTSR14,hrnet32,gaussian_blur,2,blur_2,knn1,0.9358643153993036,0.0,0.9741718135878721,0.03830749818856849
DTSR14,hrnet32,gaussian_blur,2,blur_2,knn3,0.9026170953611142,0.0,0.9779898933183604,0.07537279795724616
DTSR14,hrnet32,gaussian_blur,2,blur_2,knn5,0.8931820734583849,0.0,0.9790005614823134,0.08581848802392855
DTSR14,hrnet32,gaussian_blur,2,blur_2,knn10,0.8783556104683814,0.0,0.9760808534531161,0.09772524298473473
DTSR14,hrnet32,gaussian_blur,2,blur_2,nearest_centroid,0.675502639559699,0.0,0.8445816956765861,0.16907905611688712
DTSR14,hrnet32,gaussian_blur,4,blur_4,knn1,0.2528361226552847,0.0,0.9741718135878721,0.7213356909325874
DTSR14,hrnet32,gaussian_blur,4,blur_4,knn3,0.2554195215096035,0.0,0.9779898933183604,0.7225703718087568
DTSR14,hrnet32,gaussian_blur,4,blur_4,knn5,0.256767381781422,0.0,0.9790005614823134,0.7222331797008914
DTSR14,hrnet32,gaussian_blur,4,blur_4,knn10,0.2650791867909693,0.0,0.9760808534531161,0.7110016666621468
DTSR14,hrnet32,gaussian_blur,4,blur_4,nearest_centroid,0.19296866224868023,0.0,0.8445816956765861,0.6516130334279059
DTSR14,hrnet32,gaussian_blur,6,blur_6,knn1,0.14444569246321465,0.0,0.9741718135878721,0.8297261211246574
