dataset,backbone,perturbation,acc_clean,acc_shifted,accuracy_drop,failure,ref_knn1_dist,ref_knn5_dist,ref_mahalanobis,ref_mahalanobis_delta,ref_centroid_cosine,ref_mmd_rbf,paired_feature_drift_oracle,n_images
GOIMAI,swin_tiny,blur_2,0.9952852428099953,0.4361150400754361,0.5591702027345592,1,0.4212793707847595,0.44724416732788086,6150.204278826731,5565.526356094515,0.3503820300102234,0.13062036037445068,0.5493496656417847,2121
GOIMAI,swin_tiny,blur_4,0.9952852428099953,0.15558698727015557,0.8396982555398398,1,0.6012041568756104,0.6226017475128174,11264.577832347139,10679.899909614924,0.6066628694534302,0.22245299816131592,0.7635695338249207,2121
GOIMAI,swin_tiny,blur_6,0.9952852428099953,0.08958038661008957,0.9057048561999057,1,0.6728777885437012,0.6944339275360107,14205.275866347403,13620.597943615188,0.7754274010658264,0.3189006447792053,0.849195122718811,2121
GOIMAI,swin_tiny,blur_8,0.9952852428099953,0.06223479490806223,0.933050447901933,1,0.6783416271209717,0.7016540169715881,15508.860817250074,14924.182894517859,0.8227623701095581,0.36128413677215576,0.8753286600112915,2121
GOIMAI,swin_tiny,blur_10,0.9952852428099953,0.047619047619047616,0.9476661951909477,1,0.683027446269989,0.7034959197044373,16471.696567304232,15887.018644572017,0.825003981590271,0.3692927360534668,0.8797265887260437,2121
GOIMAI,swin_tiny,blur_12,0.9952852428099953,0.04054691183404055,0.9547383309759547,1,0.6839945316314697,0.7014121413230896,16730.5071960482,16145.829273315983,0.8134955167770386,0.37315356731414795,0.8772844076156616,2121
GOIMAI,swin_tiny,defocus_3,0.9952852428099953,0.5374823196605375,0.4578029231494578,1,0.37543144822120667,0.40023601055145264,4932.83502880806,4348.157106075844,0.26727020740509033,0.10723221302032471,0.47348374128341675,2121
GOIMAI,swin_tiny,defocus_5,0.9952852428099953,0.2536539368222537,0.7416313059877416,1,0.46661576628685,0.4897069036960602,6547.107048057926,5962.42912532571,0.3947957754135132,0.159870445728302,0.6089550852775574,2121
GOIMAI,swin_tiny,defocus_8,0.9952852428099953,0.15087223008015088,0.8444130127298444,1,0.511608362197876,0.5333682298660278,7902.146713761185,7317.4687910289695,0.4783155918121338,0.20688551664352417,0.6797217130661011,2121
GOIMAI,swin_tiny,defocus_11,0.9952852428099953,0.13107024988213106,0.8642149929278642,1,0.5318069458007812,0.5519880652427673,9367.054053178626,8782.376130446411,0.516184389591217,0.23093318939208984,0.7171396613121033,2121
GOIMAI,swin_tiny,defocus_15,0.9952852428099953,0.0858085808580858,0.9094766619519095,1,0.5811455845832825,0.5998241305351257,11825.473046317815,11240.7951235856,0.6027305126190186,0.2677289843559265,0.7757470011711121,2121
GOIMAI,swin_tiny,resize_1_33,0.9952852428099953,0.9900990099009901,0.005186232909005217,0,0.1634758859872818,0.18994028866291046,2527.391246425777,1942.7133236935613,0.09345388412475586,0.038166165351867676,0.18122607469558716,2121
GOIMAI,swin_tiny,resize_1_67,0.9952852428099953,0.9443658651579444,0.0509193776520509,0,0.21548540890216827,0.24012990295886993,3051.2027798675254,2466.5248571353095,0.13638818264007568,0.05563098192214966,0.2518451511859894,2121
GOIMAI,swin_tiny,resize_2_0,0.9952852428099953,0.8727015558698727,0.12258368694012256,0,0.28553062677383423,0.30971407890319824,4080.1845746731306,3495.5066519409147,0.21890556812286377,0.08578968048095703,0.3411586582660675,2121
GOIMAI,swin_tiny,brightness_0_7,0.9952852428099953,0.9957567185289957,-0.00047147571900041374,0,0.02247236669063568,0.08165393024682999,883.9509385971536,299.273015864938,0.008834540843963623,0.005821824073791504,0.022483281791210175,2121
GOIMAI,swin_tiny,brightness_0_85,0.9952852428099953,0.9957567185289957,-0.00047147571900041374,0,0.005239137914031744,0.0677688792347908,661.7264947614871,77.04857202927144,0.0016522407531738281,0.002524256706237793,0.0052391355857253075,2121
GOIMAI,swin_tiny,brightness_1_15,0.9952852428099953,0.9948137670909948,0.00047147571900052476,0,0.004379925783723593,0.06388586014509201,609.8063747311139,25.1284519988983,0.0010364055633544922,0.001996278762817383,0.004379931837320328,2121
GOIMAI,swin_tiny,brightness_1_3,0.9952852428099953,0.9952852428099953,0.0,0,0.016601333394646645,0.070513054728508,708.634422975662,123.95650024344638,0.003247857093811035,0.003131687641143799,0.016689483076334,2121
GOIMAI,swin_tiny,jpeg_10,0.9952852428099953,0.3069306930693069,0.6883545497406884,1,0.6685882806777954,0.6867623925209045,12634.03418357227,12049.356260840055,0.7325830459594727,0.2715921998023987,0.7788612246513367,2121
GOIMAI,swin_tiny,jpeg_20,0.9952852428099953,0.49363507779349364,0.5016501650165017,1,0.5894415974617004,0.6087257862091064,10916.788071760151,10332.110149027936,0.6411474943161011,0.22470194101333618,0.675578773021698,2121
GOIMAI,swin_tiny,jpeg_30,0.9952852428099953,0.5851013672795851,0.41018387553041025,1,0.5343347787857056,0.5553972721099854,9730.143199426766,9145.465276694551,0.5705716609954834,0.19452250003814697,0.6064723134040833,2121
GOIMAI,swin_tiny,jpeg_50,0.9952852428099953,0.7670909948137671,0.22819424799622823,1,0.45724886655807495,0.4812907874584198,8114.532627848818,7529.854705116602,0.4618644714355469,0.15502017736434937,0.5086343884468079,2121
GOIMAI,swin_tiny,jpeg_70,0.9952852428099953,0.8934464875058934,0.10183875530410191,0,0.36773067712783813,0.39427927136421204,6313.30493177225,5728.627009040034,0.337599515914917,0.1175084114074707,0.40192773938179016,2121
GOIMAI,swin_tiny,color_shift_-45,0.9952852428099953,0.991984912776992,0.0033003300330033403,0,0.06833194941282272,0.11043166369199753,1231.9241601994702,647.2462374672546,0.02303767204284668,0.013862192630767822,0.06910420209169388,2121
GOIMAI,swin_tiny,color_shift_-30,0.9952852428099953,0.9938708156529938,0.0014144271570014633,0,0.04746256023645401,0.095549575984478,1047.0823544571072,462.40443172489154,0.01126772165298462,0.007439672946929932,0.0477396659553051,2121
GOIMAI,swin_tiny,color_shift_30,0.9952852428099953,0.9938708156529938,0.0014144271570014633,0,0.042136285454034805,0.08941470831632614,967.3274972394145,382.64957450719885,0.017739415168762207,0.010738968849182129,0.04234328493475914,2121
GOIMAI,swin_tiny,color_shift_45,0.9952852428099953,0.9943422913719944,0.0009429514380009385,0,0.06180194392800331,0.10310987383127213,1146.4424122202684,561.7644894880527,0.028466999530792236,0.016429662704467773,0.0624900721013546,2121
