dataset,backbone,perturbation,acc_clean,acc_shifted,accuracy_drop,failure,ref_knn1_dist,ref_knn5_dist,ref_mahalanobis,ref_mahalanobis_delta,ref_centroid_cosine,ref_mmd_rbf,paired_feature_drift_oracle,n_images
WOODAUTH,mobilenetv3,blur_2,0.9574816026165167,0.7686017988552739,0.1888798037612428,0,0.18463610112667084,0.2181067019701004,1573.633747854683,803.1580437391884,0.17447984218597412,0.06385695934295654,0.2315416932106018,8561
WOODAUTH,mobilenetv3,blur_4,0.9574816026165167,0.4388506015652377,0.518631001051279,1,0.4171353280544281,0.4399275779724121,3956.900596175509,3186.4248920600144,0.5386252403259277,0.2271546721458435,0.5608606934547424,8561
WOODAUTH,mobilenetv3,blur_6,0.9574816026165167,0.2874664174745941,0.6700151851419226,1,0.48313429951667786,0.5058502554893494,4534.980117076081,3764.5044129605867,0.6313205361366272,0.2809154987335205,0.6760098338127136,8561
WOODAUTH,mobilenetv3,blur_8,0.9574816026165167,0.20488260717205933,0.7525989954444574,1,0.49731892347335815,0.5259085297584534,4601.3359431846675,3830.860239069173,0.6509156227111816,0.2801051735877991,0.7350569367408752,8561
WOODAUTH,mobilenetv3,blur_10,0.9574816026165167,0.15874313748393878,0.798738465132578,1,0.5144932866096497,0.54872727394104,4829.55598776214,4059.0802836466455,0.6805060505867004,0.2974056005477905,0.7773890495300293,8561
WOODAUTH,mobilenetv3,blur_12,0.9574816026165167,0.12299964957364794,0.8344819530428688,1,0.5294143557548523,0.5664899945259094,5089.559209131477,4319.083505015982,0.7102268934249878,0.3242151141166687,0.8073465824127197,8561
WOODAUTH,mobilenetv3,defocus_3,0.9574816026165167,0.8092512556944282,0.14823034692208847,0,0.18634025752544403,0.2251202017068863,1737.3182841262046,966.8425800107101,0.1961519718170166,0.06948667764663696,0.21967247128486633,8561
WOODAUTH,mobilenetv3,defocus_5,0.9574816026165167,0.6014484289218549,0.3560331736946618,1,0.2915624678134918,0.3184926211833954,2631.062180003343,1860.5864758878488,0.33661794662475586,0.12963443994522095,0.3962278962135315,8561
WOODAUTH,mobilenetv3,defocus_8,0.9574816026165167,0.4109333021843243,0.5465483004321925,1,0.3993702530860901,0.42214563488960266,3708.4149711923505,2937.939267076856,0.5083036422729492,0.20545166730880737,0.5577433705329895,8561
WOODAUTH,mobilenetv3,defocus_11,0.9574816026165167,0.2706459525756337,0.686835650040883,1,0.4649270474910736,0.4899154305458069,4403.319172927825,3632.8434688123307,0.6078436374664307,0.24515163898468018,0.66722172498703,8561
WOODAUTH,mobilenetv3,defocus_15,0.9574816026165167,0.19039831795351012,0.7670832846630066,1,0.49274200201034546,0.5249656438827515,4745.211847460728,3974.7361433452334,0.6567937731742859,0.2674551010131836,0.7456529140472412,8561
WOODAUTH,mobilenetv3,resize_1_33,0.9574816026165167,0.8898493166686134,0.06763228594790327,0,0.11624126881361008,0.15152710676193237,1056.3361880982318,285.86048398273726,0.05371999740600586,0.02110832929611206,0.13342440128326416,8561
WOODAUTH,mobilenetv3,resize_1_67,0.9574816026165167,0.727601915664058,0.22987968695245875,1,0.19926895201206207,0.2232993096113205,1602.43447884561,831.9587747301156,0.16275310516357422,0.06201225519180298,0.26679733395576477,8561
WOODAUTH,mobilenetv3,resize_2_0,0.9574816026165167,0.5951407545847448,0.3623408480317719,1,0.26843827962875366,0.2914585769176483,2298.7135672447134,1528.237863129219,0.27444911003112793,0.10913681983947754,0.38071414828300476,8561
WOODAUTH,mobilenetv3,brightness_0_7,0.9574816026165167,0.902698282910875,0.054783319705641764,0,0.05105174705386162,0.11779489368200302,854.3011769689788,83.82547285348426,0.03309786319732666,0.01167285442352295,0.05167335271835327,8561
WOODAUTH,mobilenetv3,brightness_0_85,0.9574816026165167,0.9425300782618853,0.01495152435463143,0,0.01457241177558899,0.09829691052436829,774.3652270428875,3.8895229273929317,0.008886218070983887,0.003973245620727539,0.014576300047338009,8561
WOODAUTH,mobilenetv3,brightness_1_15,0.9574816026165167,0.9519915897675505,0.005490012848966219,0,0.019932126626372337,0.10691078752279282,860.4903784084945,90.01467429299998,0.011927545070648193,0.006094753742218018,0.01994914747774601,8561
WOODAUTH,mobilenetv3,brightness_1_3,0.9574816026165167,0.9218549234902464,0.035626679126270266,0,0.06361230462789536,0.1351296305656433,1031.7784547958406,261.3027506803461,0.03330683708190918,0.013565540313720703,0.06530457735061646,8561
WOODAUTH,mobilenetv3,jpeg_10,0.9574816026165167,0.39271113187711715,0.5647704707393996,1,0.24732491374015808,0.27883380651474,2222.504817845753,1452.0291137302588,0.2728302478790283,0.10435408353805542,0.42599689960479736,8561
WOODAUTH,mobilenetv3,jpeg_20,0.9574816026165167,0.6986333372269594,0.2588482653895573,1,0.18390412628650665,0.21444101631641388,1628.295649887548,857.8199457720535,0.14691579341888428,0.057397305965423584,0.24387018382549286,8561
WOODAUTH,mobilenetv3,jpeg_30,0.9574816026165167,0.8264221469454504,0.13105945567106636,0,0.1315000057220459,0.17282786965370178,1289.4199327668148,518.9442286513203,0.10326635837554932,0.04271078109741211,0.15623706579208374,8561
WOODAUTH,mobilenetv3,jpeg_50,0.9574816026165167,0.9120429856325196,0.04543861698399709,0,0.07173143327236176,0.1302674561738968,977.7526791817002,207.27697506620564,0.0509105920791626,0.02235257625579834,0.07757378369569778,8561
WOODAUTH,mobilenetv3,jpeg_70,0.9574816026165167,0.9379745356850835,0.019507066931433226,0,0.03335249423980713,0.10567580908536911,815.4653220853082,44.98961796981371,0.017410993576049805,0.009442567825317383,0.034684184938669205,8561
WOODAUTH,mobilenetv3,color_shift_-45,0.9574816026165167,0.7730405326480552,0.18444106996846155,0,0.19117191433906555,0.23316718637943268,1931.9392139008492,1161.4635097853547,0.1952710747718811,0.06355243921279907,0.21785993874073029,8561
WOODAUTH,mobilenetv3,color_shift_-30,0.9574816026165167,0.8273566172176148,0.13012498539890194,0,0.13082270324230194,0.18250392377376556,1471.6349234467489,701.1592193312543,0.11482489109039307,0.03753340244293213,0.14732889831066132,8561
WOODAUTH,mobilenetv3,color_shift_30,0.9574816026165167,0.7402172643382783,0.21726433827823843,1,0.11353977769613266,0.16710641980171204,1157.1788540330076,386.7031499175131,0.11271297931671143,0.040264785289764404,0.12844732403755188,8561
WOODAUTH,mobilenetv3,color_shift_45,0.9574816026165167,0.6319355215512207,0.32554608106529603,1,0.18266615271568298,0.22453638911247253,1639.4267820438522,868.9510779283577,0.20260775089263916,0.07087576389312744,0.2167344093322754,8561
WOODAUTH,mobilenetv3,green_channel_shift_-45,0.9574816026165167,0.638476813456372,0.31900478916014474,1,0.31694290041923523,0.3482958972454071,3173.099956208001,2402.6242520925066,0.35720497369766235,0.11868107318878174,0.37133049964904785,8561
WOODAUTH,mobilenetv3,green_channel_shift_-30,0.9574816026165167,0.7520149515243546,0.2054666510921621,1,0.20275451242923737,0.24505652487277985,2011.0205409693256,1240.544836853831,0.20100414752960205,0.06678253412246704,0.22798383235931396,8561
WOODAUTH,mobilenetv3,green_channel_shift_30,0.9574816026165167,0.7872912042985633,0.17019039831795346,0,0.2308253049850464,0.2737647294998169,2392.631181230128,1622.1554771146334,0.254419207572937,0.08337873220443726,0.2489759773015976,8561
WOODAUTH,mobilenetv3,green_channel_shift_45,0.9574816026165167,0.6758556243429505,0.28162597827356617,1,0.31762418150901794,0.3505236804485321,3190.0637365221496,2419.588032406655,0.36057305335998535,0.1220541000366211,0.35220736265182495,8561
WOODAUTH,mobilenetv3,blue_channel_shift_-45,0.9574816026165167,0.6850835182805747,0.27239808433594204,1,0.169081449508667,0.21616984903812408,1636.8781030548066,866.4023989393121,0.19249576330184937,0.06392937898635864,0.19163791835308075,8561
WOODAUTH,mobilenetv3,blue_channel_shift_-30,0.9574816026165167,0.8072655063660787,0.15021609625043797,0,0.10360919684171677,0.1628870815038681,1185.1046588290576,414.6289547135631,0.1021190881729126,0.03461885452270508,0.110256627202034,8561
WOODAUTH,mobilenetv3,blue_channel_shift_30,0.9574816026165167,0.8469804929330685,0.11050110968344817,0,0.08105070143938065,0.13937734067440033,1004.7425346866476,234.26683057115304,0.0388869047164917,0.015713989734649658,0.0855308398604393,8561
WOODAUTH,mobilenetv3,blue_channel_shift_45,0.9574816026165167,0.7765447961686719,0.18093680644784482,0,0.14361654222011566,0.18871407210826874,1371.9321964307992,601.4564923153047,0.10258305072784424,0.03788161277770996,0.1592685431241989,8561
WOODAUTH,mobilenetv3,gaussian_noise_0_02,0.9574816026165167,0.7791145894171242,0.17836701319939252,0,0.1607016921043396,0.19534069299697876,1344.0017900607754,573.5260859452809,0.13276547193527222,0.0564655065536499,0.1885589063167572,8561
WOODAUTH,mobilenetv3,gaussian_noise_0_05,0.9574816026165167,0.6220067749094732,0.3354748277070435,1,0.246646448969841,0.2717525362968445,1912.5757992209208,1142.1000951054261,0.23322999477386475,0.09414070844650269,0.3244711756706238,8561
WOODAUTH,mobilenetv3,gaussian_noise_0_1,0.9574816026165167,0.28419577152201847,0.6732858310944982,1,0.39722827076911926,0.42451584339141846,3376.8389088916365,2606.363204776142,0.5167575478553772,0.1992129683494568,0.6155989170074463,8561
WOODAUTH,mobilenetv3,shot_noise_60,0.9574816026165167,0.2854806681462446,0.6720009344702721,1,0.4000507593154907,0.4272112548351288,3421.4850353953593,2651.009331279865,0.5227810144424438,0.19910895824432373,0.6163551211357117,8561
WOODAUTH,mobilenetv3,shot_noise_30,0.9574816026165167,0.20990538488494334,0.7475762177315733,1,0.4207625687122345,0.4481867253780365,3700.917692378266,2930.4419882627717,0.6060863137245178,0.25900423526763916,0.6956287026405334,8561
