dataset,backbone,perturbation,acc_clean,acc_shifted,accuracy_drop,failure,ref_knn1_dist,ref_knn5_dist,ref_mahalanobis,ref_mahalanobis_delta,ref_centroid_cosine,ref_mmd_rbf,paired_feature_drift_oracle,n_images
BFS46,dinov2_b,blur_2,0.9915833771699105,0.802735402419779,0.1888479747501315,0,0.17256803810596466,0.20604434609413147,1863.9297407123897,1252.9950087663428,0.055923283100128174,0.030017495155334473,0.2071816474199295,1901
BFS46,dinov2_b,blur_4,0.9915833771699105,0.19147816938453446,0.8001052077853761,1,0.41536757349967957,0.4385996460914612,7168.75518664806,6557.820454702013,0.3336315155029297,0.1481803059577942,0.5691754221916199,1901
BFS46,dinov2_b,blur_6,0.9915833771699105,0.16675433982114676,0.8248290373487638,1,0.5120781660079956,0.5341313481330872,10950.039602882658,10339.104870936611,0.4844808578491211,0.20955300331115723,0.6716664433479309,1901
BFS46,dinov2_b,blur_8,0.9915833771699105,0.14676486059968438,0.8448185165702261,1,0.5586898326873779,0.5798702836036682,13283.420276964698,12672.485545018651,0.5765928626060486,0.2638135552406311,0.7146193981170654,1901
BFS46,dinov2_b,blur_10,0.9915833771699105,0.12204103103629668,0.8695423461336138,1,0.591315507888794,0.6119811534881592,14777.173715492663,14166.238983546617,0.6353973150253296,0.296592652797699,0.7501053810119629,1901
BFS46,dinov2_b,blur_12,0.9915833771699105,0.09153077327722252,0.900052603892688,1,0.632266104221344,0.6532046794891357,16155.622198074985,15544.687466128938,0.6904627680778503,0.319383442401886,0.7895112633705139,1901
BFS46,dinov2_b,defocus_3,0.9915833771699105,0.6322987901104682,0.35928458705944233,1,0.21375443041324615,0.24397633969783783,2479.052719139069,1868.117987193022,0.07962095737457275,0.04119861125946045,0.2680596113204956,1901
BFS46,dinov2_b,defocus_5,0.9915833771699105,0.2961599158337717,0.6954234613361387,1,0.3117870092391968,0.33627212047576904,4101.430085071065,3490.4953531250185,0.1978277564048767,0.09863567352294922,0.43728989362716675,1901
BFS46,dinov2_b,defocus_8,0.9915833771699105,0.2135718043135192,0.7780115728563913,1,0.4040157198905945,0.42622125148773193,6562.395040170184,5951.460308224137,0.3137476444244385,0.14847153425216675,0.5487595796585083,1901
BFS46,dinov2_b,defocus_11,0.9915833771699105,0.17780115728563914,0.8137822198842714,1,0.4598863124847412,0.4828330874443054,8318.46447216515,7707.529740219103,0.4063146114349365,0.19009244441986084,0.6172922253608704,1901
BFS46,dinov2_b,defocus_15,0.9915833771699105,0.14255654918463967,0.8490268279852708,1,0.5082735419273376,0.530052125453949,10144.252671805218,9533.317939859171,0.4882599115371704,0.2320573329925537,0.6737419366836548,1901
BFS46,dinov2_b,resize_1_33,0.9915833771699105,0.9863229879011047,0.005260389268805787,0,0.08315622806549072,0.12098163366317749,1037.9373005125105,427.00256856646365,0.007172763347625732,0.004706144332885742,0.09077581018209457,1901
BFS46,dinov2_b,resize_1_67,0.9915833771699105,0.9694897422409259,0.02209363492898464,0,0.12144173681735992,0.1498870849609375,1426.1478045366641,815.2130725906172,0.020287752151489258,0.011306703090667725,0.13975319266319275,1901
BFS46,dinov2_b,resize_2_0,0.9915833771699105,0.9379274066280905,0.05365597054182003,0,0.15068461000919342,0.17425890266895294,1693.0464194617666,1082.1116875157197,0.03467375040054321,0.01941591501235962,0.1815996915102005,1901
BFS46,dinov2_b,brightness_0_7,0.9915833771699105,0.9915833771699105,0.0,0,0.004810666665434837,0.0932292640209198,659.9401000470148,49.00536810096787,0.0005103945732116699,0.002625703811645508,0.0048116776160895824,1901
BFS46,dinov2_b,brightness_0_85,0.9915833771699105,0.9921094160967912,-0.0005260389268806342,0,0.001252083806321025,0.09088685363531113,625.6505468702967,14.715814924249798,0.00010389089584350586,0.0022438764572143555,0.0012520750751718879,1901
BFS46,dinov2_b,brightness_1_15,0.9915833771699105,0.9921094160967912,-0.0005260389268806342,0,0.0028657123912125826,0.09134471416473389,628.3985270603159,17.463795114269033,0.0001533031463623047,0.0020116567611694336,0.0028657130897045135,1901
BFS46,dinov2_b,brightness_1_3,0.9915833771699105,0.9921094160967912,-0.0005260389268806342,0,0.011353490874171257,0.09631037712097168,689.1016899487076,78.16695800266075,0.0008434057235717773,0.0020372867584228516,0.011404462158679962,1901
BFS46,dinov2_b,jpeg_10,0.9915833771699105,0.533929510783798,0.4576538663861125,1,0.29267022013664246,0.31704676151275635,4164.249445689427,3553.3147137433807,0.18487083911895752,0.0873144268989563,0.3786986172199249,1901
BFS46,dinov2_b,jpeg_20,0.9915833771699105,0.7816938453445555,0.20988953182535497,1,0.22382862865924835,0.2539606988430023,3063.2724414296476,2452.3377094836005,0.12316524982452393,0.061724960803985596,0.2689546048641205,1901
BFS46,dinov2_b,jpeg_30,0.9915833771699105,0.875854813256181,0.11572856391372954,0,0.18695995211601257,0.22210337221622467,2601.3683953737004,1990.4336634276535,0.09267055988311768,0.04801064729690552,0.21478505432605743,1901
BFS46,dinov2_b,jpeg_50,0.9915833771699105,0.952656496580747,0.03892688058916349,0,0.14232952892780304,0.18514962494373322,2096.1770124872687,1485.2422805412218,0.06369662284851074,0.03461408615112305,0.154973104596138,1901
BFS46,dinov2_b,jpeg_70,0.9915833771699105,0.9736980536559705,0.01788532351394001,0,0.10307437181472778,0.15578638017177582,1664.7881008232237,1053.8533688771768,0.0436515212059021,0.024431943893432617,0.10751622915267944,1901
BFS46,dinov2_b,color_shift_-45,0.9915833771699105,0.9710678590215676,0.02051551814834296,0,0.07439979165792465,0.14197832345962524,1353.072654589278,742.1379226432311,0.04044234752655029,0.022893846035003662,0.07519716769456863,1901
BFS46,dinov2_b,color_shift_-30,0.9915833771699105,0.9852709100473435,0.006312467122567056,0,0.04458212852478027,0.12115389108657837,1057.183364451257,446.24863250521,0.020785212516784668,0.012294888496398926,0.044753849506378174,1901
BFS46,dinov2_b,color_shift_30,0.9915833771699105,0.9889531825355077,0.002630194634402838,0,0.025326648727059364,0.10391722619533539,787.5953379488682,176.66060600282128,0.00989067554473877,0.007404685020446777,0.02534858137369156,1901
BFS46,dinov2_b,color_shift_45,0.9915833771699105,0.9863229879011047,0.005260389268805787,0,0.04268018156290054,0.1146973967552185,911.3417504896651,300.40701854361816,0.018372833728790283,0.012198209762573242,0.04272794723510742,1901
BFS46,dinov2_b,green_channel_shift_-45,0.9915833771699105,0.97317201472909,0.018411362440820533,0,0.07383211702108383,0.13527700304985046,1154.7703563349125,543.8356243888657,0.03954964876174927,0.022383034229278564,0.07549873739480972,1901
BFS46,dinov2_b,green_channel_shift_-30,0.9915833771699105,0.9847448711204629,0.006838506049447579,0,0.045567791908979416,0.11713898926973343,938.8374497557378,327.9027178096909,0.023504972457885742,0.013294219970703125,0.04579734802246094,1901
BFS46,dinov2_b,green_channel_shift_30,0.9915833771699105,0.9752761704366123,0.01630720673329822,0,0.0638665184378624,0.13545458018779755,1286.5358578703988,675.6011259243519,0.03567862510681152,0.020190060138702393,0.06428245455026627,1901
BFS46,dinov2_b,green_channel_shift_45,0.9915833771699105,0.952656496580747,0.03892688058916349,0,0.10525117814540863,0.16573064029216766,1724.1870423771022,1113.2523104310553,0.06940066814422607,0.03893357515335083,0.10731614381074905,1901
BFS46,dinov2_b,blue_channel_shift_-45,0.9915833771699105,0.9873750657548659,0.00420831141504463,0,0.044993672519922256,0.120451420545578,1042.997819438972,432.0630874929252,0.014193475246429443,0.009654402732849121,0.045085761696100235,1901
