dataset,backbone,perturbation,acc_clean,acc_shifted,accuracy_drop,failure,ref_knn1_dist,ref_knn5_dist,ref_mahalanobis,ref_mahalanobis_delta,ref_centroid_cosine,ref_mmd_rbf,paired_feature_drift_oracle,n_images
BD11,hrnet32,blur_2,0.9818181818181818,0.8568181818181818,0.125,0,0.16164058446884155,0.18533717095851898,1362.5749414923764,988.6401491855922,0.0890049934387207,0.1262606978416443,0.17815247178077698,440
BD11,hrnet32,blur_4,0.9818181818181818,0.5,0.4818181818181818,1,0.3366018235683441,0.3531876504421234,2954.3326879215524,2580.3978956147685,0.2774999737739563,0.34037667512893677,0.38843363523483276,440
BD11,hrnet32,blur_6,0.9818181818181818,0.3181818181818182,0.6636363636363636,1,0.4255549907684326,0.43899744749069214,3802.7386880003587,3428.8038956935743,0.3781256079673767,0.43931031227111816,0.4862383008003235,440
BD11,hrnet32,blur_8,0.9818181818181818,0.25227272727272726,0.7295454545454545,1,0.49683162569999695,0.5071350932121277,4520.187470427582,4146.252678120798,0.4623562693595886,0.520283043384552,0.5582036972045898,440
BD11,hrnet32,blur_10,0.9818181818181818,0.20909090909090908,0.7727272727272727,1,0.5498597025871277,0.5586792826652527,5134.007562727905,4760.07277042112,0.5294722318649292,0.5888603925704956,0.6123073101043701,440
BD11,hrnet32,blur_12,0.9818181818181818,0.2,0.7818181818181817,1,0.5864412188529968,0.5946447849273682,5667.054148754188,5293.119356447403,0.5771252512931824,0.6431890726089478,0.6490237712860107,440
BD11,hrnet32,defocus_3,0.9818181818181818,0.8954545454545455,0.08636363636363631,0,0.12779833376407623,0.15405121445655823,1046.4627758233073,672.5279835165231,0.06337958574295044,0.09455448389053345,0.1379927545785904,440
BD11,hrnet32,defocus_5,0.9818181818181818,0.7477272727272727,0.23409090909090913,1,0.1917111724615097,0.21150358021259308,1581.7007917723195,1207.7659994655353,0.10802823305130005,0.15376770496368408,0.2167462855577469,440
BD11,hrnet32,defocus_8,0.9818181818181818,0.5454545454545454,0.4363636363636364,1,0.2423168122768402,0.26200735569000244,2179.094383653494,1805.1595913467097,0.14343488216400146,0.19320183992385864,0.2869565784931183,440
BD11,hrnet32,defocus_11,0.9818181818181818,0.37727272727272726,0.6045454545454545,1,0.3127402365207672,0.3327106237411499,3103.266940849381,2729.3321485425968,0.2312372922897339,0.286002516746521,0.3779371678829193,440
