dataset,backbone,perturbation,acc_clean,acc_shifted,accuracy_drop,failure,ref_knn1_dist,ref_knn5_dist,ref_mahalanobis,ref_mahalanobis_delta,ref_centroid_cosine,ref_mmd_rbf,paired_feature_drift_oracle,n_images
DTSR14,resnet50,blur_2,0.9874199707963608,0.7175109513647085,0.26990901943165224,1,0.15475600957870483,0.17807216942310333,1012.4961949370183,320.2857051729527,0.08755290508270264,0.07077878713607788,0.19254335761070251,8903
DTSR14,resnet50,blur_4,0.9874199707963608,0.2793440413343817,0.7080759294619792,1,0.24101512134075165,0.25747445225715637,2176.5665995331397,1484.356109769074,0.2476290464401245,0.204018235206604,0.3957391679286957,8903
DTSR14,resnet50,blur_6,0.9874199707963608,0.12467707514321015,0.8627428956531507,1,0.3075670599937439,0.32459497451782227,3638.1748807227877,2945.964390958722,0.3844730854034424,0.3243612051010132,0.5218406319618225,8903
DTSR14,resnet50,blur_8,0.9874199707963608,0.10479613613388745,0.8826238346624733,1,0.35028427839279175,0.36776939034461975,4252.750731485955,3560.5402417218893,0.4517843723297119,0.3770490288734436,0.5833323001861572,8903
DTSR14,resnet50,blur_10,0.9874199707963608,0.09727058294956756,0.8901493878467932,1,0.36377525329589844,0.38168007135391235,4111.779147550492,3419.5686577864262,0.4750983715057373,0.3950710892677307,0.6102260947227478,8903
DTSR14,resnet50,blur_12,0.9874199707963608,0.12052117263843648,0.8668987981579244,1,0.36718881130218506,0.38517946004867554,3777.918957193515,3085.7084674294492,0.48360157012939453,0.40349191427230835,0.6240928173065186,8903
DTSR14,resnet50,defocus_3,0.9874199707963608,0.7945636302369987,0.19285634055936207,0,0.13844431936740875,0.16923218965530396,973.0467218680957,280.83623210403005,0.0726391077041626,0.058750271797180176,0.15675656497478485,8903
DTSR14,resnet50,defocus_5,0.9874199707963608,0.5553184319892172,0.43210153880714364,1,0.1979142725467682,0.215368390083313,1353.667026607343,661.4565368432773,0.13869762420654297,0.11008000373840332,0.2825183570384979,8903
DTSR14,resnet50,defocus_8,0.9874199707963608,0.37178479164326633,0.6156351791530945,1,0.24418911337852478,0.2598441541194916,1983.272394479973,1291.0619047159073,0.23107820749282837,0.18769168853759766,0.3973117172718048,8903
DTSR14,resnet50,defocus_11,0.9874199707963608,0.21183870605413904,0.7755812647422218,1,0.25824928283691406,0.2753962278366089,2333.7777716122673,1641.5672818482017,0.3037734627723694,0.25511956214904785,0.4700951874256134,8903
