dataset,backbone,condition,image_idx,sgi,sgi_c0,sgi_c1,sgi_c2
WRD25,efficientnet_b3,jpeg_50,49,0.0033681441326530613,,,
WRD25,efficientnet_b3,jpeg_50,50,0.00914779974489796,,,
WRD25,efficientnet_b3,jpeg_50,51,0.00390625,,,
WRD25,efficientnet_b3,jpeg_50,52,0.005819515306122449,,,
WRD25,efficientnet_b3,jpeg_50,53,0.018036511479591837,,,
WRD25,efficientnet_b3,jpeg_50,54,0.004424426020408163,,,
WRD25,efficientnet_b3,jpeg_50,55,0.0011160714285714285,,,
WRD25,efficientnet_b3,jpeg_50,56,0.005161830357142857,,,
WRD25,efficientnet_b3,jpeg_50,57,0.012994260204081632,,,
WRD25,efficientnet_b3,jpeg_50,58,0.01309390943877551,,,
WRD25,efficientnet_b3,jpeg_50,59,0.01424984056122449,,,
WRD25,efficientnet_b3,jpeg_50,60,0.014787946428571428,,,
WRD25,efficientnet_b3,jpeg_50,61,0.009905133928571428,,,
WRD25,efficientnet_b3,jpeg_50,62,0.009167729591836735,,,
WRD25,efficientnet_b3,jpeg_50,63,0.020448022959183673,,,
WRD25,efficientnet_b3,jpeg_50,64,0.009705835459183673,,,
WRD25,efficientnet_b3,jpeg_50,65,0.028997927295918366,,,
WRD25,efficientnet_b3,jpeg_50,66,0.024832589285714284,,,
WRD25,efficientnet_b3,jpeg_50,67,0.029854910714285716,,,
WRD25,efficientnet_b3,jpeg_50,68,0.004723373724489796,,,
WRD25,efficientnet_b3,jpeg_50,69,0.01167889030612245,,,
WRD25,efficientnet_b3,jpeg_50,70,0.011260363520408163,,,
WRD25,efficientnet_b3,jpeg_50,71,0.012456154336734694,,,
WRD25,efficientnet_b3,jpeg_50,72,0.011957908163265306,,,
WRD25,efficientnet_b3,jpeg_50,73,0.01118064413265306,,,
WRD25,efficientnet_b3,jpeg_50,74,0.016761001275510203,,,
WRD25,efficientnet_b3,jpeg_50,75,0.00980548469387755,,,
WRD25,efficientnet_b3,jpeg_50,76,0.014967315051020409,,,
WRD25,efficientnet_b3,jpeg_50,77,0.012535873724489796,,,
WRD25,efficientnet_b3,jpeg_50,78,0.01175860969387755,,,
WRD25,efficientnet_b3,jpeg_50,79,0.00958625637755102,,,
WRD25,efficientnet_b3,jpeg_50,80,0.0107421875,,,
WRD25,efficientnet_b3,jpeg_50,81,0.008629623724489796,,,
WRD25,efficientnet_b3,jpeg_50,82,0.006596779336734694,,,
WRD25,efficientnet_b3,jpeg_50,83,0.016222895408163265,,,
WRD25,efficientnet_b3,jpeg_50,84,0.013950892857142858,,,
WRD25,efficientnet_b3,jpeg_50,85,0.00980548469387755,,,
WRD25,efficientnet_b3,jpeg_50,86,0.008470184948979591,,,
WRD25,efficientnet_b3,jpeg_50,87,0.00705516581632653,,,
WRD25,efficientnet_b3,jpeg_50,88,0.00817123724489796,,,
WRD25,efficientnet_b3,jpeg_50,89,0.00799186862244898,,,
WRD25,efficientnet_b3,jpeg_50,90,0.009606186224489796,,,
WRD25,efficientnet_b3,jpeg_50,91,0.009068080357142858,,,
WRD25,efficientnet_b3,jpeg_50,92,0.008091517857142858,,,
WRD25,efficientnet_b3,jpeg_50,93,0.00759327168367347,,,
WRD25,efficientnet_b3,jpeg_50,94,0.00882892219387755,,,
WRD25,efficientnet_b3,jpeg_50,95,0.010503029336734694,,,
WRD25,efficientnet_b3,jpeg_50,96,0.00817123724489796,,,
WRD25,efficientnet_b3,jpeg_50,97,0.014568718112244899,,,
WRD25,efficientnet_b3,jpeg_50,98,0.011419802295918368,,,
WRD25,efficientnet_b3,jpeg_50,99,0.007354113520408163,,,
WRD25,efficientnet_b3,jpeg_50,100,0.022700095663265307,,,
WRD25,efficientnet_b3,jpeg_50,101,0.007393973214285714,,,
WRD25,efficientnet_b3,jpeg_50,102,0.006636639030612245,,,
WRD25,efficientnet_b3,jpeg_50,103,0.013811383928571428,,,
WRD25,efficientnet_b3,jpeg_50,104,0.03262515943877551,,,
WRD25,efficientnet_b3,jpeg_50,105,0.016322544642857144,,,
WRD25,efficientnet_b3,jpeg_50,106,0.01815609056122449,,,
WRD25,efficientnet_b3,jpeg_50,107,0.02184311224489796,,,
WRD25,efficientnet_b3,jpeg_50,108,0.005939094387755102,,,
WRD25,efficientnet_b3,jpeg_50,109,0.00568000637755102,,,
WRD25,efficientnet_b3,jpeg_50,110,0.01038345025510204,,,
WRD25,efficientnet_b3,jpeg_50,111,0.004763233418367347,,,
WRD25,efficientnet_b3,jpeg_50,112,0.016621492346938774,,,
WRD25,efficientnet_b3,jpeg_50,113,0.019331951530612245,,,
WRD25,efficientnet_b3,jpeg_50,114,0.01305404974489796,,,
WRD25,efficientnet_b3,jpeg_50,115,0.0027104591836734694,,,
WRD25,efficientnet_b3,jpeg_50,116,0.004603794642857143,,,
WRD25,efficientnet_b3,jpeg_50,117,0.00528140943877551,,,
WRD25,efficientnet_b3,jpeg_50,118,0.003866390306122449,,,
WRD25,efficientnet_b3,jpeg_50,119,0.002590880102040816,,,
WRD25,efficientnet_b3,jpeg_50,120,0.013113839285714286,,,
WRD25,efficientnet_b3,jpeg_50,121,0.004723373724489796,,,
WRD25,efficientnet_b3,jpeg_50,122,0.004444355867346939,,,
WRD25,efficientnet_b3,jpeg_50,123,0.011080994897959183,,,
WRD25,efficientnet_b3,jpeg_50,124,0.004165338010204082,,,
WRD25,efficientnet_b3,jpeg_50,125,0.023297991071428572,,,
WRD25,efficientnet_b3,jpeg_50,126,0.009646045918367346,,,
WRD25,efficientnet_b3,jpeg_50,127,0.010981345663265306,,,
WRD25,efficientnet_b3,jpeg_50,128,0.008908641581632654,,,
WRD25,efficientnet_b3,jpeg_50,129,0.011778539540816327,,,
WRD25,efficientnet_b3,jpeg_50,130,0.012177136479591837,,,
WRD25,efficientnet_b3,jpeg_50,131,0.007971938775510204,,,
WRD25,efficientnet_b3,jpeg_50,132,0.011798469387755101,,,
WRD25,efficientnet_b3,jpeg_50,133,0.012635522959183673,,,
WRD25,efficientnet_b3,jpeg_50,134,0.013990752551020409,,,
WRD25,efficientnet_b3,jpeg_50,135,0.015625,,,
WRD25,efficientnet_b3,jpeg_50,136,0.012177136479591837,,,
WRD25,efficientnet_b3,jpeg_50,137,0.010184151785714286,,,
WRD25,efficientnet_b3,jpeg_50,138,0.009546396683673469,,,
WRD25,efficientnet_b3,jpeg_50,139,0.01508689413265306,,,
WRD25,efficientnet_b3,jpeg_50,140,0.010463169642857142,,,
WRD25,efficientnet_b3,jpeg_50,141,0.0074338329081632655,,,
WRD25,efficientnet_b3,jpeg_50,142,0.006357621173469388,,,
WRD25,efficientnet_b3,jpeg_50,143,0.007134885204081632,,,
WRD25,efficientnet_b3,jpeg_50,144,0.003786670918367347,,,
WRD25,efficientnet_b3,jpeg_50,145,0.0020129145408163264,,,
WRD25,efficientnet_b3,jpeg_50,146,0.0021723533163265306,,,
WRD25,efficientnet_b3,jpeg_50,147,0.0028698979591836736,,,
WRD25,efficientnet_b3,jpeg_50,148,0.0022122130102040817,,,
WRD25,efficientnet_b3,jpeg_50,149,0.004444355867346939,,,
WRD25,efficientnet_b3,jpeg_50,150,0.0029496173469387753,,,
WRD25,efficientnet_b3,jpeg_50,151,0.01171875,,,
WRD25,efficientnet_b3,jpeg_50,152,0.008071588010204082,,,
WRD25,efficientnet_b3,jpeg_50,153,0.00607860331632653,,,
WRD25,efficientnet_b3,jpeg_50,154,0.015545280612244899,,,
WRD25,efficientnet_b3,jpeg_50,155,0.0042849170918367345,,,
WRD25,efficientnet_b3,jpeg_50,156,0.00607860331632653,,,
WRD25,efficientnet_b3,jpeg_50,157,0.015106823979591837,,,
WRD25,efficientnet_b3,jpeg_50,158,0.012396364795918368,,,
WRD25,efficientnet_b3,jpeg_50,159,0.021823182397959183,,,
WRD25,efficientnet_b3,jpeg_50,160,0.03278459821428571,,,
WRD25,efficientnet_b3,jpeg_50,161,0.016800860969387755,,,
WRD25,efficientnet_b3,jpeg_50,162,0.011997767857142858,,,
WRD25,efficientnet_b3,jpeg_50,163,0.02138472576530612,,,
WRD25,efficientnet_b3,jpeg_50,164,0.021524234693877552,,,
WRD25,efficientnet_b3,jpeg_50,165,0.013412786989795918,,,
WRD25,efficientnet_b3,jpeg_50,166,0.0069355867346938774,,,
WRD25,efficientnet_b3,jpeg_50,167,0.0034877232142857145,,,
WRD25,efficientnet_b3,jpeg_50,168,0.018255739795918366,,,
WRD25,efficientnet_b3,jpeg_50,169,0.014170121173469387,,,
WRD25,efficientnet_b3,jpeg_50,170,0.0033880739795918366,,,
WRD25,efficientnet_b3,jpeg_50,171,0.0024115114795918366,,,
WRD25,efficientnet_b3,jpeg_50,172,0.002570950255102041,,,
WRD25,efficientnet_b3,jpeg_50,173,0.01588408801020408,,,
WRD25,efficientnet_b3,jpeg_50,174,0.009486607142857142,,,
WRD25,efficientnet_b3,jpeg_50,175,0.006556919642857143,,,
WRD25,efficientnet_b3,jpeg_50,176,0.00882892219387755,,,
WRD25,efficientnet_b3,jpeg_50,177,0.00466358418367347,,,
WRD25,efficientnet_b3,jpeg_50,178,0.004264987244897959,,,
WRD25,efficientnet_b3,jpeg_50,179,0.012535873724489796,,,
WRD25,efficientnet_b3,jpeg_50,180,0.008410395408163265,,,
WRD25,efficientnet_b3,jpeg_50,181,0.005361128826530612,,,
WRD25,efficientnet_b3,jpeg_50,182,0.01323341836734694,,,
WRD25,efficientnet_b3,jpeg_50,183,0.018833705357142856,,,
WRD25,efficientnet_b3,jpeg_50,184,0.01020408163265306,,,
WRD25,efficientnet_b3,jpeg_50,185,0.003966039540816327,,,
WRD25,efficientnet_b3,jpeg_50,186,0.011957908163265306,,,
WRD25,efficientnet_b3,jpeg_50,187,0.005400988520408163,,,
WRD25,efficientnet_b3,jpeg_50,188,0.023297991071428572,,,
WRD25,efficientnet_b3,jpeg_50,189,0.009705835459183673,,,
WRD25,efficientnet_b3,jpeg_50,190,0.015027104591836735,,,
WRD25,efficientnet_b3,jpeg_50,191,0.00843032525510204,,,
WRD25,efficientnet_b3,jpeg_50,192,0.012356505102040817,,,
WRD25,efficientnet_b3,jpeg_50,193,0.015365911989795918,,,
WRD25,efficientnet_b3,jpeg_50,194,0.0045639349489795915,,,
WRD25,efficientnet_b3,jpeg_50,195,0.004444355867346939,,,
WRD25,efficientnet_b3,jpeg_50,196,0.00564014668367347,,,
WRD25,efficientnet_b3,jpeg_50,197,0.004245057397959184,,,
WRD25,efficientnet_b3,jpeg_50,198,0.009167729591836735,,,
WRD25,efficientnet_b3,jpeg_50,199,0.015545280612244899,,,
WRD25,convnext_tiny,jpeg_50,0,5.978954081632653e-05,,,
WRD25,convnext_tiny,jpeg_50,1,0.0001793686224489796,,,
WRD25,convnext_tiny,jpeg_50,2,0.00045838647959183676,,,
WRD25,convnext_tiny,jpeg_50,3,9.964923469387755e-05,,,
WRD25,convnext_tiny,jpeg_50,4,9.964923469387755e-05,,,
WRD25,convnext_tiny,jpeg_50,5,0.0003786670918367347,,,
WRD25,convnext_tiny,jpeg_50,6,7.971938775510203e-05,,,
WRD25,convnext_tiny,jpeg_50,7,0.00013950892857142856,,,
WRD25,convnext_tiny,jpeg_50,8,0.00023915816326530612,,,
WRD25,convnext_tiny,jpeg_50,9,7.971938775510203e-05,,,
WRD25,convnext_tiny,jpeg_50,10,0.0009964923469387755,,,
WRD25,convnext_tiny,jpeg_50,11,0.00015943877551020407,,,
WRD25,convnext_tiny,jpeg_50,12,0.00015943877551020407,,,
WRD25,convnext_tiny,jpeg_50,13,0.00033880739795918367,,,
WRD25,convnext_tiny,jpeg_50,14,5.978954081632653e-05,,,
WRD25,convnext_tiny,jpeg_50,15,0.00011957908163265306,,,
WRD25,convnext_tiny,jpeg_50,16,7.971938775510203e-05,,,
WRD25,convnext_tiny,jpeg_50,17,0.00027901785714285713,,,
WRD25,convnext_tiny,jpeg_50,18,0.0005580357142857143,,,
WRD25,convnext_tiny,jpeg_50,19,0.00045838647959183676,,,
WRD25,convnext_tiny,jpeg_50,20,0.00023915816326530612,,,
WRD25,convnext_tiny,jpeg_50,21,0.0006776147959183673,,,
WRD25,convnext_tiny,jpeg_50,22,0.0015943877551020409,,,
WRD25,convnext_tiny,jpeg_50,23,0.0006776147959183673,,,
WRD25,convnext_tiny,jpeg_50,24,0.00027901785714285713,,,
WRD25,convnext_tiny,jpeg_50,25,0.0014748086734693877,,,
WRD25,convnext_tiny,jpeg_50,26,0.00029894770408163266,,,
WRD25,convnext_tiny,jpeg_50,27,0.0024513711734693877,,,
WRD25,convnext_tiny,jpeg_50,28,0.0001992984693877551,,,
WRD25,convnext_tiny,jpeg_50,29,0.0001793686224489796,,,
WRD25,convnext_tiny,jpeg_50,30,0.0016741071428571428,,,
WRD25,convnext_tiny,jpeg_50,31,0.00029894770408163266,,,
WRD25,convnext_tiny,jpeg_50,32,0.0005381058673469387,,,
WRD25,convnext_tiny,jpeg_50,33,0.0001793686224489796,,,
WRD25,convnext_tiny,jpeg_50,34,0.001096141581632653,,,
WRD25,convnext_tiny,jpeg_50,35,0.00031887755102040814,,,
WRD25,convnext_tiny,jpeg_50,36,0.0005181760204081633,,,
WRD25,convnext_tiny,jpeg_50,37,0.0003985969387755102,,,
WRD25,convnext_tiny,jpeg_50,38,0.0031489158163265306,,,
WRD25,convnext_tiny,jpeg_50,39,0.0003786670918367347,,,
WRD25,convnext_tiny,jpeg_50,40,0.00013950892857142856,,,
WRD25,convnext_tiny,jpeg_50,41,0.00029894770408163266,,,
WRD25,convnext_tiny,jpeg_50,42,0.00031887755102040814,,,
WRD25,convnext_tiny,jpeg_50,43,0.00045838647959183676,,,
WRD25,convnext_tiny,jpeg_50,44,0.00013950892857142856,,,
WRD25,convnext_tiny,jpeg_50,45,9.964923469387755e-05,,,
WRD25,convnext_tiny,jpeg_50,46,0.0007374043367346938,,,
WRD25,convnext_tiny,jpeg_50,47,0.0014748086734693877,,,
WRD25,convnext_tiny,jpeg_50,48,0.0004982461734693878,,,
WRD25,convnext_tiny,jpeg_50,49,0.00029894770408163266,,,
WRD25,convnext_tiny,jpeg_50,50,0.0010363520408163266,,,
WRD25,convnext_tiny,jpeg_50,51,0.0003786670918367347,,,
WRD25,convnext_tiny,jpeg_50,52,0.0001793686224489796,,,
WRD25,convnext_tiny,jpeg_50,53,0.002590880102040816,,,
WRD25,convnext_tiny,jpeg_50,54,7.971938775510203e-05,,,
WRD25,convnext_tiny,jpeg_50,55,0.00023915816326530612,,,
WRD25,convnext_tiny,jpeg_50,56,0.0001793686224489796,,,
WRD25,convnext_tiny,jpeg_50,57,0.0006377551020408163,,,
WRD25,convnext_tiny,jpeg_50,58,0.0006377551020408163,,,
WRD25,convnext_tiny,jpeg_50,59,0.0016143176020408164,,,
WRD25,convnext_tiny,jpeg_50,60,0.001175860969387755,,,
WRD25,convnext_tiny,jpeg_50,61,0.0013950892857142857,,,
WRD25,convnext_tiny,jpeg_50,62,0.0003587372448979592,,,
WRD25,convnext_tiny,jpeg_50,63,0.00045838647959183676,,,
WRD25,convnext_tiny,jpeg_50,64,0.00015943877551020407,,,
WRD25,convnext_tiny,jpeg_50,65,0.0002192283163265306,,,
WRD25,convnext_tiny,jpeg_50,66,0.00025908801020408165,,,
WRD25,convnext_tiny,jpeg_50,67,0.00011957908163265306,,,
WRD25,convnext_tiny,jpeg_50,68,0.001175860969387755,,,
WRD25,convnext_tiny,jpeg_50,69,0.0002192283163265306,,,
WRD25,convnext_tiny,jpeg_50,70,0.0019730548469387753,,,
WRD25,convnext_tiny,jpeg_50,71,0.0027702487244897957,,,
WRD25,convnext_tiny,jpeg_50,72,1.992984693877551e-05,,,
WRD25,convnext_tiny,jpeg_50,73,9.964923469387755e-05,,,
WRD25,convnext_tiny,jpeg_50,74,0.00015943877551020407,,,
WRD25,convnext_tiny,jpeg_50,75,0.0016741071428571428,,,
WRD25,convnext_tiny,jpeg_50,76,0.0002192283163265306,,,
WRD25,convnext_tiny,jpeg_50,77,0.00013950892857142856,,,
WRD25,convnext_tiny,jpeg_50,78,0.0003587372448979592,,,
WRD25,convnext_tiny,jpeg_50,79,7.971938775510203e-05,,,
WRD25,convnext_tiny,jpeg_50,80,0.0016940369897959183,,,
WRD25,convnext_tiny,jpeg_50,81,0.001295440051020408,,,
WRD25,convnext_tiny,jpeg_50,82,0.0001793686224489796,,,
WRD25,convnext_tiny,jpeg_50,83,0.002032844387755102,,,
WRD25,convnext_tiny,jpeg_50,84,0.00025908801020408165,,,
WRD25,convnext_tiny,jpeg_50,85,0.0003587372448979592,,,
WRD25,convnext_tiny,jpeg_50,86,0.0003587372448979592,,,
WRD25,convnext_tiny,jpeg_50,87,0.0016940369897959183,,,
WRD25,convnext_tiny,jpeg_50,88,0.00033880739795918367,,,
WRD25,convnext_tiny,jpeg_50,89,0.0008569834183673469,,,
WRD25,convnext_tiny,jpeg_50,90,9.964923469387755e-05,,,
WRD25,convnext_tiny,jpeg_50,91,0.0014150191326530613,,,
WRD25,convnext_tiny,jpeg_50,92,0.000896843112244898,,,
WRD25,convnext_tiny,jpeg_50,93,0.0006377551020408163,,,
WRD25,convnext_tiny,jpeg_50,94,0.00013950892857142856,,,
WRD25,convnext_tiny,jpeg_50,95,0.00011957908163265306,,,
WRD25,convnext_tiny,jpeg_50,96,0.0006975446428571429,,,
WRD25,convnext_tiny,jpeg_50,97,0.0029894770408163264,,,
WRD25,convnext_tiny,jpeg_50,98,1.992984693877551e-05,,,
WRD25,convnext_tiny,jpeg_50,99,0.0013751594387755102,,,
WRD25,convnext_tiny,jpeg_50,100,0.001913265306122449,,,
WRD25,convnext_tiny,jpeg_50,101,0.0016741071428571428,,,
WRD25,convnext_tiny,jpeg_50,102,0.001295440051020408,,,
WRD25,convnext_tiny,jpeg_50,103,0.0018734056122448979,,,
WRD25,convnext_tiny,jpeg_50,104,0.0024314413265306123,,,
WRD25,convnext_tiny,jpeg_50,105,0.0020129145408163264,,,
WRD25,convnext_tiny,jpeg_50,106,0.002232142857142857,,,
WRD25,convnext_tiny,jpeg_50,107,7.971938775510203e-05,,,
WRD25,convnext_tiny,jpeg_50,108,0.00029894770408163266,,,
WRD25,convnext_tiny,jpeg_50,109,0.000817123724489796,,,
WRD25,convnext_tiny,jpeg_50,110,0.0014150191326530613,,,
WRD25,convnext_tiny,jpeg_50,111,0.0009964923469387755,,,
WRD25,convnext_tiny,jpeg_50,112,0.001295440051020408,,,
WRD25,convnext_tiny,jpeg_50,113,0.0018136160714285715,,,
WRD25,convnext_tiny,jpeg_50,114,0.00023915816326530612,,,
WRD25,convnext_tiny,jpeg_50,115,0.0008569834183673469,,,
WRD25,convnext_tiny,jpeg_50,116,0.0014748086734693877,,,
WRD25,convnext_tiny,jpeg_50,117,0.0010762117346938774,,,
WRD25,convnext_tiny,jpeg_50,118,0.00011957908163265306,,,
WRD25,convnext_tiny,jpeg_50,119,9.964923469387755e-05,,,
WRD25,convnext_tiny,jpeg_50,120,0.00013950892857142856,,,
WRD25,convnext_tiny,jpeg_50,121,0.00029894770408163266,,,
WRD25,convnext_tiny,jpeg_50,122,0.000896843112244898,,,
WRD25,convnext_tiny,jpeg_50,123,0.0003786670918367347,,,
WRD25,convnext_tiny,jpeg_50,124,0.00023915816326530612,,,
WRD25,convnext_tiny,jpeg_50,125,0.0008769132653061224,,,
WRD25,convnext_tiny,jpeg_50,126,0.00013950892857142856,,,
WRD25,convnext_tiny,jpeg_50,127,0.0002192283163265306,,,
WRD25,convnext_tiny,jpeg_50,128,0.0006776147959183673,,,
WRD25,convnext_tiny,jpeg_50,129,0.0007971938775510204,,,
WRD25,convnext_tiny,jpeg_50,130,7.971938775510203e-05,,,
WRD25,convnext_tiny,jpeg_50,131,0.00015943877551020407,,,
WRD25,convnext_tiny,jpeg_50,132,0.00015943877551020407,,,
WRD25,convnext_tiny,jpeg_50,133,0.00027901785714285713,,,
WRD25,convnext_tiny,jpeg_50,134,5.978954081632653e-05,,,
WRD25,convnext_tiny,jpeg_50,135,7.971938775510203e-05,,,
WRD25,convnext_tiny,jpeg_50,136,0.00015943877551020407,,,
WRD25,convnext_tiny,jpeg_50,137,0.0001793686224489796,,,
WRD25,convnext_tiny,jpeg_50,138,0.0001793686224489796,,,
WRD25,convnext_tiny,jpeg_50,139,0.00033880739795918367,,,
WRD25,convnext_tiny,jpeg_50,140,0.00011957908163265306,,,
WRD25,convnext_tiny,jpeg_50,141,0.0003587372448979592,,,
WRD25,convnext_tiny,jpeg_50,142,0.001793686224489796,,,
WRD25,convnext_tiny,jpeg_50,143,0.00253109056122449,,,
WRD25,convnext_tiny,jpeg_50,144,7.971938775510203e-05,,,
WRD25,convnext_tiny,jpeg_50,145,0.001833545918367347,,,
WRD25,convnext_tiny,jpeg_50,146,0.0015744579081632653,,,
WRD25,convnext_tiny,jpeg_50,147,0.002272002551020408,,,
WRD25,convnext_tiny,jpeg_50,148,0.0009367028061224489,,,
WRD25,convnext_tiny,jpeg_50,149,0.00025908801020408165,,,
WRD25,convnext_tiny,jpeg_50,150,0.0005779655612244898,,,
WRD25,convnext_tiny,jpeg_50,151,0.0001793686224489796,,,
WRD25,convnext_tiny,jpeg_50,152,0.0014150191326530613,,,
WRD25,convnext_tiny,jpeg_50,153,0.0004384566326530612,,,
WRD25,convnext_tiny,jpeg_50,154,0.00011957908163265306,,,
WRD25,convnext_tiny,jpeg_50,155,0.0005181760204081633,,,
WRD25,convnext_tiny,jpeg_50,156,0.001096141581632653,,,
WRD25,convnext_tiny,jpeg_50,157,7.971938775510203e-05,,,
WRD25,convnext_tiny,jpeg_50,158,0.00015943877551020407,,,
WRD25,convnext_tiny,jpeg_50,159,0.0011160714285714285,,,
WRD25,convnext_tiny,jpeg_50,160,0.0002192283163265306,,,
WRD25,convnext_tiny,jpeg_50,161,0.0001992984693877551,,,
WRD25,convnext_tiny,jpeg_50,162,0.0021723533163265306,,,
WRD25,convnext_tiny,jpeg_50,163,0.0006975446428571429,,,
WRD25,convnext_tiny,jpeg_50,164,0.00025908801020408165,,,
WRD25,convnext_tiny,jpeg_50,165,0.001096141581632653,,,
WRD25,convnext_tiny,jpeg_50,166,0.0004982461734693878,,,
WRD25,convnext_tiny,jpeg_50,167,0.0006576849489795918,,,
WRD25,convnext_tiny,jpeg_50,168,0.00033880739795918367,,,
WRD25,convnext_tiny,jpeg_50,169,0.0016143176020408164,,,
WRD25,convnext_tiny,jpeg_50,170,0.00025908801020408165,,,
WRD25,convnext_tiny,jpeg_50,171,0.0006975446428571429,,,
WRD25,convnext_tiny,jpeg_50,172,0.0001793686224489796,,,
WRD25,convnext_tiny,jpeg_50,173,0.0024513711734693877,,,
WRD25,convnext_tiny,jpeg_50,174,0.0008370535714285714,,,
WRD25,convnext_tiny,jpeg_50,175,0.001295440051020408,,,
WRD25,convnext_tiny,jpeg_50,176,0.0007971938775510204,,,
WRD25,convnext_tiny,jpeg_50,177,0.001295440051020408,,,
WRD25,convnext_tiny,jpeg_50,178,0.0002192283163265306,,,
WRD25,convnext_tiny,jpeg_50,179,0.0009167729591836735,,,
WRD25,convnext_tiny,jpeg_50,180,0.0006178252551020409,,,
WRD25,convnext_tiny,jpeg_50,181,0.0008569834183673469,,,
WRD25,convnext_tiny,jpeg_50,182,0.00031887755102040814,,,
WRD25,convnext_tiny,jpeg_50,183,0.0023716517857142855,,,
WRD25,convnext_tiny,jpeg_50,184,0.0021723533163265306,,,
WRD25,convnext_tiny,jpeg_50,185,0.0001992984693877551,,,
WRD25,convnext_tiny,jpeg_50,186,0.0006975446428571429,,,
WRD25,convnext_tiny,jpeg_50,187,0.00011957908163265306,,,
WRD25,convnext_tiny,jpeg_50,188,0.0005381058673469387,,,
WRD25,convnext_tiny,jpeg_50,189,0.0006377551020408163,,,
WRD25,convnext_tiny,jpeg_50,190,0.00023915816326530612,,,
WRD25,convnext_tiny,jpeg_50,191,0.00031887755102040814,,,
WRD25,convnext_tiny,jpeg_50,192,0.0006776147959183673,,,
WRD25,convnext_tiny,jpeg_50,193,0.0004185267857142857,,,
WRD25,convnext_tiny,jpeg_50,194,0.0002192283163265306,,,
WRD25,convnext_tiny,jpeg_50,195,0.00013950892857142856,,,
WRD25,convnext_tiny,jpeg_50,196,0.00027901785714285713,,,
WRD25,convnext_tiny,jpeg_50,197,0.00011957908163265306,,,
WRD25,convnext_tiny,jpeg_50,198,9.964923469387755e-05,,,
WRD25,convnext_tiny,jpeg_50,199,0.00025908801020408165,,,
WRD25,swin_tiny,jpeg_50,0,0.0048828125,,,
WRD25,swin_tiny,jpeg_50,1,0.00029894770408163266,,,
WRD25,swin_tiny,jpeg_50,2,0.00029894770408163266,,,
WRD25,swin_tiny,jpeg_50,3,0.0003985969387755102,,,
WRD25,swin_tiny,jpeg_50,4,0.00045838647959183676,,,
WRD25,swin_tiny,jpeg_50,5,0.000896843112244898,,,
WRD25,swin_tiny,jpeg_50,6,0.0010562818877551021,,,
WRD25,swin_tiny,jpeg_50,7,0.001136001275510204,,,
WRD25,swin_tiny,jpeg_50,8,0.0009566326530612245,,,
WRD25,swin_tiny,jpeg_50,9,0.0007772640306122449,,,
WRD25,swin_tiny,jpeg_50,10,0.0011957908163265306,,,
WRD25,swin_tiny,jpeg_50,11,0.0003786670918367347,,,
WRD25,swin_tiny,jpeg_50,12,0.0008769132653061224,,,
WRD25,swin_tiny,jpeg_50,13,0.0001992984693877551,,,
WRD25,swin_tiny,jpeg_50,14,0.00025908801020408165,,,
WRD25,swin_tiny,jpeg_50,15,0.0005779655612244898,,,
WRD25,swin_tiny,jpeg_50,16,0.00023915816326530612,,,
WRD25,swin_tiny,jpeg_50,17,0.0008370535714285714,,,
WRD25,swin_tiny,jpeg_50,18,0.0010762117346938774,,,
WRD25,swin_tiny,jpeg_50,19,0.0016143176020408164,,,
WRD25,swin_tiny,jpeg_50,20,0.0003786670918367347,,,
WRD25,swin_tiny,jpeg_50,21,0.0006975446428571429,,,
WRD25,swin_tiny,jpeg_50,22,0.0013352997448979591,,,
WRD25,swin_tiny,jpeg_50,23,0.0015744579081632653,,,
WRD25,swin_tiny,jpeg_50,24,0.0027104591836734694,,,
WRD25,swin_tiny,jpeg_50,25,0.0012555803571428572,,,
WRD25,swin_tiny,jpeg_50,26,0.0005181760204081633,,,
WRD25,swin_tiny,jpeg_50,27,0.00033880739795918367,,,
WRD25,swin_tiny,jpeg_50,28,0.0011160714285714285,,,
WRD25,swin_tiny,jpeg_50,29,0.00045838647959183676,,,
WRD25,swin_tiny,jpeg_50,30,0.00027901785714285713,,,
WRD25,swin_tiny,jpeg_50,31,0.0011559311224489796,,,
WRD25,swin_tiny,jpeg_50,32,0.00047831632653061223,,,
WRD25,swin_tiny,jpeg_50,33,0.001953125,,,
WRD25,swin_tiny,jpeg_50,34,0.001096141581632653,,,
WRD25,swin_tiny,jpeg_50,35,0.0013950892857142857,,,
WRD25,swin_tiny,jpeg_50,36,0.000896843112244898,,,
WRD25,swin_tiny,jpeg_50,37,0.0016143176020408164,,,
WRD25,swin_tiny,jpeg_50,38,0.0008370535714285714,,,
WRD25,swin_tiny,jpeg_50,39,0.0007971938775510204,,,
WRD25,swin_tiny,jpeg_50,40,0.0015943877551020409,,,
WRD25,swin_tiny,jpeg_50,41,0.0003587372448979592,,,
WRD25,swin_tiny,jpeg_50,42,0.002730389030612245,,,
WRD25,swin_tiny,jpeg_50,43,0.0006377551020408163,,,
WRD25,swin_tiny,jpeg_50,44,0.0002192283163265306,,,
WRD25,swin_tiny,jpeg_50,45,0.0019730548469387753,,,
WRD25,swin_tiny,jpeg_50,46,0.00027901785714285713,,,
WRD25,swin_tiny,jpeg_50,47,0.0015146683673469387,,,
WRD25,swin_tiny,jpeg_50,48,0.0006178252551020409,,,
