dataset,backbone,perturbation,severity,image_idx,csi,csi_bo,csi_hungarian,csi_permutation_gap,csi_c0,csi_c1,csi_c2
PCA11,resnet50,gaussian_blur,4,100,0.15830722666875022,0.15830722666875022,0.37840079104153984,0.22009356437278962,0.173019801980198,0.032782871289822345,0.26911900673623035
PCA11,resnet50,gaussian_blur,4,101,0.3307737486728178,0.3307737486728178,0.3473525208815369,0.016578772208719117,0.3906810035842294,0.21280203476049173,0.38883820767373223
PCA11,resnet50,gaussian_blur,4,102,0.23759557164453318,0.23759557164453318,0.46510869347258305,0.22751312182804986,0.3781082398829839,0.17524586471810014,0.1594326103325156
PCA11,resnet50,gaussian_blur,4,103,0.6599100628016291,0.6599100628016291,0.6599100628016291,0.0,0.5967494633547992,0.7196656866307687,0.6633150384193194
PCA11,resnet50,gaussian_blur,4,104,0.5185171889427042,0.5185171889427042,0.5185171889427042,0.0,0.626482691842169,0.3498879608881646,0.5791809140977787
PCA11,resnet50,gaussian_blur,4,105,0.420683576918945,0.420683576918945,0.420683576918945,0.0,0.5173716012084593,0.18442405708460755,0.5602550724637682
PCA11,resnet50,gaussian_blur,4,106,0.9035546220424394,0.9035546220424394,0.9035546220424394,0.0,0.8777598276790523,0.8833806264952985,0.9495234119529674
PCA11,resnet50,gaussian_blur,4,107,0.5359180320087948,0.5359180320087948,0.5359180320087948,0.0,0.7329246935201401,0.20221366176550376,0.6726157407407407
PCA11,resnet50,gaussian_blur,4,108,0.39288001796711064,0.39288001796711064,0.44176585457699385,0.048885836609883215,0.6484355444305382,0.4009744566921537,0.12923005277864016
PCA11,resnet50,gaussian_blur,4,109,0.4382828201932016,0.4382828201932016,0.4382828201932016,0.0,0.27607599844901126,0.47040965618141917,0.5683628059491743
PCA11,resnet50,gaussian_blur,4,110,0.5302341331446153,0.5302341331446153,0.5302341331446153,0.0,0.4372034166403037,0.5844742918468894,0.5690246909466529
PCA11,resnet50,gaussian_blur,4,111,0.29594830869931316,0.29594830869931316,0.33149622814894797,0.03554791944963481,0.34302825297363243,0.054797022695100235,0.49001965042920675
PCA11,resnet50,gaussian_blur,4,112,0.500932662462383,0.500932662462383,0.500932662462383,0.0,0.23146067415730337,0.5940256282243301,0.6773116850055158
PCA11,resnet50,gaussian_blur,4,113,0.6545009241456377,0.6545009241456377,0.6545009241456377,0.0,0.5738831615120275,0.6779190413561303,0.711700569568755
PCA11,resnet50,gaussian_blur,4,114,0.6380691786898148,0.6380691786898148,0.6380691786898148,0.0,0.4059539918809202,0.7785575679172057,0.7296959762713188
PCA11,resnet50,gaussian_blur,4,115,0.4192701236359233,0.4192701236359233,0.4192701236359233,0.0,0.07677902621722846,0.5878051965008487,0.5932261481896928
PCA11,resnet50,gaussian_blur,4,116,0.5540374069182957,0.5540374069182957,0.5540374069182957,0.0,0.34566537824406407,0.6719580190226304,0.6444888234881928
PCA11,resnet50,gaussian_blur,4,117,0.4723665854485195,0.4723665854485195,0.4723665854485195,0.0,0.7219527339050797,0.0004462293618920125,0.6947007930785869
PCA11,resnet50,gaussian_blur,4,118,0.2943079753840427,0.2943079753840427,0.4366950013384594,0.1423870259544167,0.0,0.2143704921026203,0.6685534340495077
PCA11,resnet50,gaussian_blur,4,119,0.1726669881927807,0.1726669881927807,0.20926195685841872,0.03659496866563802,0.19738299356003117,0.3096474234792716,0.010970547539039336
PCA11,resnet50,gaussian_blur,4,120,0.4360264851019457,0.4360264851019457,0.4360264851019457,0.0,0.3496021220159151,0.4505068767353264,0.5079704565545955
PCA11,resnet50,gaussian_blur,4,121,0.6886622437209672,0.6886622437209672,0.6886622437209672,0.0,0.6310344827586207,0.7059306895319757,0.7290215588723051
PCA11,resnet50,gaussian_blur,4,122,0.6251159742565973,0.6251159742565973,0.6251159742565973,0.0,0.48641975308641977,0.6899107174365671,0.699017452246805
PCA11,resnet50,gaussian_blur,4,123,0.43632165395384837,0.43632165395384837,0.43632165395384837,0.0,0.6385967045661822,0.07055040665783999,0.5998178506375228
PCA11,resnet50,gaussian_blur,4,124,0.6451447964850011,0.6451447964850011,0.6451447964850011,0.0,0.422008547008547,0.7477975973789589,0.7656282450674974
PCA11,resnet50,gaussian_blur,4,125,0.5644991743460847,0.5644991743460847,0.5644991743460847,0.0,0.5692398350029464,0.571084031480071,0.5531736565552368
PCA11,resnet50,gaussian_blur,4,126,0.20114144686847402,0.20114144686847402,0.4384881579812478,0.23734671111277378,0.008081667375584857,0.0,0.5953426732298371
PCA11,resnet50,gaussian_blur,4,127,0.4343578615923452,0.4343578615923452,0.4343578615923452,0.0,0.6992677824267782,0.30819155471274806,0.2956142476375091
PCA11,resnet50,gaussian_blur,4,128,0.33273208847641933,0.33273208847641933,0.33273208847641933,0.0,0.06328358208955225,0.6973993698131629,0.23751331352654298
PCA11,resnet50,gaussian_blur,4,129,0.5544117567882427,0.5544117567882427,0.5544117567882427,0.0,0.49855023025754736,0.717157524993245,0.44752751511393585
PCA11,resnet50,gaussian_blur,4,130,0.13111057314646044,0.13111057314646044,0.3383491607372735,0.20723858759081307,0.07654373172707739,0.008265497808390733,0.3085224899039131
PCA11,resnet50,gaussian_blur,4,131,0.287944570568594,0.287944570568594,0.4750112877606252,0.18706671719203116,0.009199305116866709,0.12824432785518225,0.7263900787337331
PCA11,resnet50,gaussian_blur,4,132,0.3647045176108767,0.3647045176108767,0.41828351916705503,0.05357900155617834,0.001630102560619439,0.3407704313280363,0.7517130189439742
PCA11,resnet50,gaussian_blur,4,133,0.5475996457208949,0.5475996457208949,0.5475996457208949,0.0,0.5392405063291139,0.5396292745286034,0.5639291563049675
PCA11,resnet50,gaussian_blur,4,134,0.7244242498908461,0.7244242498908461,0.7244242498908461,0.0,0.741826381059752,0.8263920905691307,0.6050542780436559
PCA11,resnet50,gaussian_blur,4,135,0.3991973558287277,0.3991973558287277,0.4012610269025978,0.0020636710738701214,0.5456285896617741,0.37360494650691434,0.2783585313174946
PCA11,resnet50,gaussian_blur,4,136,0.588910104743555,0.588910104743555,0.588910104743555,0.0,0.6083752093802345,0.693221638195357,0.4651334666550735
PCA11,resnet50,gaussian_blur,4,137,0.3269702894479157,0.3269702894479157,0.3269702894479157,0.0,0.6258702482903087,0.3470572809350766,0.00798333911836168
PCA11,resnet50,gaussian_blur,4,138,0.1500289351080295,0.1500289351080295,0.3377231233912826,0.18769418828325307,0.4158726057043186,0.014792600330222058,0.01942159928954786
PCA11,resnet50,gaussian_blur,4,139,0.09193130557241931,0.09193130557241931,0.2964603327517442,0.20452902717932492,0.11476060530885636,0.10616061606160616,0.05487269534679543
PCA11,resnet50,gaussian_blur,4,140,0.18202088859515383,0.18202088859515383,0.22503618472073747,0.043015296125583635,0.027848101265822784,0.2752274225444957,0.24298714197514293
PCA11,resnet50,gaussian_blur,4,141,0.43705168235458514,0.43705168235458514,0.43705168235458514,0.0,0.5111818338207466,0.11710103534451981,0.6828721778984892
