dataset,backbone,condition,image_idx,silhouette
PCA11,convnext_tiny,clean,119,0.0006755979848094285
PCA11,convnext_tiny,clean,120,-0.21054847538471222
PCA11,convnext_tiny,clean,121,-0.014123160392045975
PCA11,convnext_tiny,clean,122,-0.0024433524813503027
PCA11,convnext_tiny,clean,123,-0.027453923597931862
PCA11,convnext_tiny,clean,124,-0.04768328368663788
PCA11,convnext_tiny,clean,125,0.003735037986189127
PCA11,convnext_tiny,clean,126,0.030747149139642715
PCA11,convnext_tiny,clean,127,3.399167690076865e-05
PCA11,convnext_tiny,clean,128,0.0274187158793211
PCA11,convnext_tiny,clean,129,0.005383309442549944
PCA11,convnext_tiny,clean,130,0.07930190116167068
PCA11,convnext_tiny,clean,131,0.03578123822808266
PCA11,convnext_tiny,clean,132,0.04374130442738533
PCA11,convnext_tiny,clean,133,0.0
PCA11,convnext_tiny,clean,134,0.011880826205015182
PCA11,convnext_tiny,clean,135,-0.0011471254983916879
PCA11,convnext_tiny,clean,136,-0.06789848953485489
PCA11,convnext_tiny,clean,137,0.03887182101607323
PCA11,convnext_tiny,clean,138,0.03353234380483627
PCA11,convnext_tiny,clean,139,-0.06170783191919327
PCA11,convnext_tiny,clean,140,0.02358597330749035
PCA11,convnext_tiny,clean,141,0.11370141059160233
PCA11,convnext_tiny,clean,142,0.09429425746202469
PCA11,convnext_tiny,clean,143,0.006277772132307291
PCA11,convnext_tiny,clean,144,0.06039435416460037
PCA11,convnext_tiny,clean,145,-0.10080419480800629
PCA11,convnext_tiny,clean,146,-0.002218531211838126
PCA11,convnext_tiny,clean,147,-0.27907463908195496
PCA11,convnext_tiny,clean,148,-0.00026394397718831897
PCA11,convnext_tiny,clean,149,0.06520489603281021
PCA11,convnext_tiny,clean,150,-0.06424672901630402
PCA11,convnext_tiny,clean,151,-0.057675525546073914
PCA11,convnext_tiny,clean,152,0.027700887992978096
PCA11,convnext_tiny,clean,153,-0.014290840364992619
PCA11,convnext_tiny,clean,154,0.1034868136048317
PCA11,convnext_tiny,clean,155,-0.022568916901946068
PCA11,convnext_tiny,clean,156,0.03663214296102524
PCA11,convnext_tiny,clean,157,0.6026477217674255
PCA11,convnext_tiny,clean,158,0.02576596476137638
PCA11,convnext_tiny,clean,159,0.05836241692304611
PCA11,convnext_tiny,clean,160,-0.08085224032402039
PCA11,convnext_tiny,clean,161,-0.01981629803776741
PCA11,convnext_tiny,clean,162,-0.005684120114892721
PCA11,convnext_tiny,clean,163,-0.015473078936338425
PCA11,convnext_tiny,clean,164,-0.020038586109876633
PCA11,convnext_tiny,clean,165,0.0
PCA11,convnext_tiny,clean,166,-0.018839342519640923
PCA11,convnext_tiny,clean,167,-0.031877677887678146
PCA11,convnext_tiny,clean,168,0.005869532935321331
PCA11,convnext_tiny,clean,169,-0.1355198323726654
PCA11,convnext_tiny,clean,170,0.19553005695343018
PCA11,convnext_tiny,clean,171,-0.0025961108040064573
PCA11,convnext_tiny,clean,172,-0.056056417524814606
PCA11,convnext_tiny,clean,173,-0.005014069378376007
PCA11,convnext_tiny,clean,174,0.5749457478523254
PCA11,convnext_tiny,clean,175,-0.05846317484974861
PCA11,convnext_tiny,clean,176,0.05925408750772476
PCA11,convnext_tiny,clean,177,-0.05170682445168495
PCA11,convnext_tiny,clean,178,-0.015107440762221813
PCA11,convnext_tiny,clean,179,-0.012644096277654171
PCA11,convnext_tiny,clean,180,0.03341587632894516
PCA11,convnext_tiny,clean,181,-0.025501666590571404
PCA11,convnext_tiny,clean,182,-0.02205968089401722
PCA11,convnext_tiny,clean,183,0.0016943453811109066
PCA11,convnext_tiny,clean,184,-0.026699542999267578
PCA11,convnext_tiny,clean,185,-0.14162468910217285
PCA11,convnext_tiny,clean,186,-0.18497690558433533
PCA11,convnext_tiny,clean,187,0.11887388676404953
PCA11,convnext_tiny,clean,188,-0.01170421950519085
PCA11,convnext_tiny,clean,189,0.520068347454071
PCA11,convnext_tiny,clean,190,-0.009883280843496323
PCA11,convnext_tiny,clean,191,0.002323277061805129
PCA11,convnext_tiny,clean,192,0.015433927066624165
PCA11,convnext_tiny,clean,193,-0.03873339667916298
PCA11,convnext_tiny,clean,194,0.032260555773973465
PCA11,convnext_tiny,clean,195,0.30213937163352966
PCA11,convnext_tiny,clean,196,0.5055038332939148
PCA11,convnext_tiny,clean,197,0.010163371451199055
PCA11,convnext_tiny,clean,198,0.028101211413741112
PCA11,convnext_tiny,clean,199,0.017655817791819572
PCA11,swin_tiny,clean,0,0.17969805002212524
PCA11,swin_tiny,clean,1,-0.05952341854572296
PCA11,swin_tiny,clean,2,0.1221698448061943
PCA11,swin_tiny,clean,3,-0.16206926107406616
PCA11,swin_tiny,clean,4,0.21671894192695618
PCA11,swin_tiny,clean,5,0.29286906123161316
PCA11,swin_tiny,clean,6,-0.02438531629741192
PCA11,swin_tiny,clean,7,0.10721706598997116
PCA11,swin_tiny,clean,8,-0.002532845363020897
PCA11,swin_tiny,clean,9,0.2057020366191864
PCA11,swin_tiny,clean,10,-0.1203923150897026
PCA11,swin_tiny,clean,11,-0.055411435663700104
PCA11,swin_tiny,clean,12,-0.12683576345443726
PCA11,swin_tiny,clean,13,-0.097929447889328
PCA11,swin_tiny,clean,14,-0.08490055799484253
PCA11,swin_tiny,clean,15,-0.1776457279920578
PCA11,swin_tiny,clean,16,0.1081150472164154
PCA11,swin_tiny,clean,17,-0.03183108568191528
PCA11,swin_tiny,clean,18,-0.06839541345834732
PCA11,swin_tiny,clean,19,0.208980992436409
PCA11,swin_tiny,clean,20,0.17935237288475037
PCA11,swin_tiny,clean,21,-0.07132017612457275
PCA11,swin_tiny,clean,22,0.13466979563236237
PCA11,swin_tiny,clean,23,0.13468711078166962
PCA11,swin_tiny,clean,24,0.23065517842769623
PCA11,swin_tiny,clean,25,0.10974716395139694
PCA11,swin_tiny,clean,26,0.20188532769680023
PCA11,swin_tiny,clean,27,0.219979926943779
PCA11,swin_tiny,clean,28,-0.08744809776544571
PCA11,swin_tiny,clean,29,0.11960559338331223
PCA11,swin_tiny,clean,30,-0.11567510664463043
PCA11,swin_tiny,clean,31,-0.07229940593242645
PCA11,swin_tiny,clean,32,0.13664662837982178
PCA11,swin_tiny,clean,33,0.2011547088623047
PCA11,swin_tiny,clean,34,-0.12224840372800827
PCA11,swin_tiny,clean,35,-0.05658038705587387
PCA11,swin_tiny,clean,36,-0.06901654601097107
PCA11,swin_tiny,clean,37,-0.09659572690725327
PCA11,swin_tiny,clean,38,-0.05022625997662544
PCA11,swin_tiny,clean,39,0.20093099772930145
PCA11,swin_tiny,clean,40,0.020038451999425888
PCA11,swin_tiny,clean,41,-0.025099927559494972
PCA11,swin_tiny,clean,42,-0.1447172909975052
PCA11,swin_tiny,clean,43,0.1880713254213333
PCA11,swin_tiny,clean,44,-0.03974522650241852
PCA11,swin_tiny,clean,45,0.15326455235481262
PCA11,swin_tiny,clean,46,0.24546074867248535
PCA11,swin_tiny,clean,47,0.10466363281011581
PCA11,swin_tiny,clean,48,0.2047663778066635
PCA11,swin_tiny,clean,49,0.0907525047659874
PCA11,swin_tiny,clean,50,-0.16764062643051147
PCA11,swin_tiny,clean,51,0.17340588569641113
PCA11,swin_tiny,clean,52,0.13275641202926636
PCA11,swin_tiny,clean,53,0.252812922000885
PCA11,swin_tiny,clean,54,0.19607365131378174
PCA11,swin_tiny,clean,55,-0.037165239453315735
PCA11,swin_tiny,clean,56,-0.08589442074298859
PCA11,swin_tiny,clean,57,-0.19113178551197052
PCA11,swin_tiny,clean,58,-0.2380489557981491
PCA11,swin_tiny,clean,59,0.12937235832214355
PCA11,swin_tiny,clean,60,0.09898129105567932
PCA11,swin_tiny,clean,61,0.17393481731414795
PCA11,swin_tiny,clean,62,0.07436148822307587
PCA11,swin_tiny,clean,63,0.12690047919750214
PCA11,swin_tiny,clean,64,0.09191401302814484
PCA11,swin_tiny,clean,65,0.11945337057113647
PCA11,swin_tiny,clean,66,0.051657889038324356
PCA11,swin_tiny,clean,67,0.1647552251815796
PCA11,swin_tiny,clean,68,0.049087125808000565
PCA11,swin_tiny,clean,69,0.14735017716884613
PCA11,swin_tiny,clean,70,0.12953822314739227
PCA11,swin_tiny,clean,71,0.13380491733551025
PCA11,swin_tiny,clean,72,0.11850696057081223
PCA11,swin_tiny,clean,73,0.05690057948231697
PCA11,swin_tiny,clean,74,0.09977331757545471
PCA11,swin_tiny,clean,75,0.14692416787147522
PCA11,swin_tiny,clean,76,0.24637866020202637
PCA11,swin_tiny,clean,77,0.15792270004749298
PCA11,swin_tiny,clean,78,0.2256348878145218
PCA11,swin_tiny,clean,79,0.18974530696868896
PCA11,swin_tiny,clean,80,0.09834153950214386
PCA11,swin_tiny,clean,81,0.14262084662914276
PCA11,swin_tiny,clean,82,0.16519850492477417
PCA11,swin_tiny,clean,83,0.10140249878168106
PCA11,swin_tiny,clean,84,0.10618051886558533
PCA11,swin_tiny,clean,85,0.14537832140922546
PCA11,swin_tiny,clean,86,0.09810880571603775
PCA11,swin_tiny,clean,87,-0.2635003924369812
PCA11,swin_tiny,clean,88,-0.0003379504196345806
PCA11,swin_tiny,clean,89,-0.048561397939920425
PCA11,swin_tiny,clean,90,0.116928331553936
PCA11,swin_tiny,clean,91,0.19769287109375
PCA11,swin_tiny,clean,92,-0.10630271583795547
PCA11,swin_tiny,clean,93,-0.11454904079437256
PCA11,swin_tiny,clean,94,0.13946834206581116
PCA11,swin_tiny,clean,95,0.17879803478717804
PCA11,swin_tiny,clean,96,0.1960338056087494
PCA11,swin_tiny,clean,97,-0.06805429607629776
PCA11,swin_tiny,clean,98,0.16970670223236084
PCA11,swin_tiny,clean,99,0.1401086002588272
PCA11,swin_tiny,clean,100,-0.07976102083921432
PCA11,swin_tiny,clean,101,-0.08971885591745377
PCA11,swin_tiny,clean,102,-0.07390756160020828
PCA11,swin_tiny,clean,103,0.14650952816009521
PCA11,swin_tiny,clean,104,0.0537295788526535
PCA11,swin_tiny,clean,105,-0.09000001847743988
PCA11,swin_tiny,clean,106,-0.012721504084765911
PCA11,swin_tiny,clean,107,-0.12166118621826172
PCA11,swin_tiny,clean,108,0.17738324403762817
PCA11,swin_tiny,clean,109,0.11271002888679504
PCA11,swin_tiny,clean,110,-0.1479429006576538
PCA11,swin_tiny,clean,111,0.129709854722023
PCA11,swin_tiny,clean,112,0.13603974878787994
PCA11,swin_tiny,clean,113,0.09398705512285233
PCA11,swin_tiny,clean,114,-0.18442675471305847
PCA11,swin_tiny,clean,115,-0.18584594130516052
PCA11,swin_tiny,clean,116,0.09446277469396591
PCA11,swin_tiny,clean,117,0.15567396581172943
PCA11,swin_tiny,clean,118,0.18922670185565948
PCA11,swin_tiny,clean,119,0.30405300855636597
PCA11,swin_tiny,clean,120,-0.1829294115304947
PCA11,swin_tiny,clean,121,-0.18854378163814545
PCA11,swin_tiny,clean,122,-0.12312354892492294
PCA11,swin_tiny,clean,123,0.10824756324291229
PCA11,swin_tiny,clean,124,-0.1521308273077011
PCA11,swin_tiny,clean,125,-0.12115395069122314
PCA11,swin_tiny,clean,126,0.03450015187263489
PCA11,swin_tiny,clean,127,0.18362298607826233
PCA11,swin_tiny,clean,128,-0.16164858639240265
PCA11,swin_tiny,clean,129,-0.031397026032209396
PCA11,swin_tiny,clean,130,0.18518923223018646
PCA11,swin_tiny,clean,131,0.15011711418628693
PCA11,swin_tiny,clean,132,0.16669997572898865
PCA11,swin_tiny,clean,133,0.015539249405264854
PCA11,swin_tiny,clean,134,-0.11170761287212372
PCA11,swin_tiny,clean,135,-0.10759200155735016
PCA11,swin_tiny,clean,136,0.1273927539587021
PCA11,swin_tiny,clean,137,0.19386184215545654
PCA11,swin_tiny,clean,138,0.23023279011249542
PCA11,swin_tiny,clean,139,0.15303067862987518
PCA11,swin_tiny,clean,140,-0.0739162340760231
PCA11,swin_tiny,clean,141,0.20755040645599365
PCA11,swin_tiny,clean,142,-0.1932537853717804
PCA11,swin_tiny,clean,143,0.17417822778224945
PCA11,swin_tiny,clean,144,0.13666540384292603
PCA11,swin_tiny,clean,145,0.08442144095897675
PCA11,swin_tiny,clean,146,0.10874678194522858
PCA11,swin_tiny,clean,147,-0.22921986877918243
PCA11,swin_tiny,clean,148,-0.0922442078590393
PCA11,swin_tiny,clean,149,-0.17841720581054688
PCA11,swin_tiny,clean,150,0.12277437746524811
PCA11,swin_tiny,clean,151,0.12413012981414795
PCA11,swin_tiny,clean,152,0.14985954761505127
PCA11,swin_tiny,clean,153,0.021645283326506615
PCA11,swin_tiny,clean,154,-0.0998341515660286
PCA11,swin_tiny,clean,155,0.14295032620429993
PCA11,swin_tiny,clean,156,0.1930576115846634
PCA11,swin_tiny,clean,157,0.13670021295547485
PCA11,swin_tiny,clean,158,0.20554248988628387
PCA11,swin_tiny,clean,159,0.21686431765556335
PCA11,swin_tiny,clean,160,0.11210000514984131
PCA11,swin_tiny,clean,161,0.12642860412597656
PCA11,swin_tiny,clean,162,0.1589702069759369
PCA11,swin_tiny,clean,163,0.1153993010520935
PCA11,swin_tiny,clean,164,0.19834287464618683
PCA11,swin_tiny,clean,165,0.10057153552770615
PCA11,swin_tiny,clean,166,0.14540162682533264
PCA11,swin_tiny,clean,167,0.18327072262763977
PCA11,swin_tiny,clean,168,0.18901327252388
PCA11,swin_tiny,clean,169,0.23962819576263428
PCA11,swin_tiny,clean,170,0.10971051454544067
PCA11,swin_tiny,clean,171,0.10304778069257736
PCA11,swin_tiny,clean,172,0.11490533500909805
PCA11,swin_tiny,clean,173,-0.16694995760917664
PCA11,swin_tiny,clean,174,-0.12938764691352844
PCA11,swin_tiny,clean,175,0.13337171077728271
PCA11,swin_tiny,clean,176,0.09399452805519104
PCA11,swin_tiny,clean,177,0.0970936045050621
PCA11,swin_tiny,clean,178,-0.17503030598163605
PCA11,swin_tiny,clean,179,0.12530779838562012
PCA11,swin_tiny,clean,180,-0.16060686111450195
PCA11,swin_tiny,clean,181,-0.18015433847904205
PCA11,swin_tiny,clean,182,0.08846680819988251
PCA11,swin_tiny,clean,183,-0.15004317462444305
PCA11,swin_tiny,clean,184,-0.15584175288677216
PCA11,swin_tiny,clean,185,-0.16270515322685242
PCA11,swin_tiny,clean,186,-0.10648941248655319
PCA11,swin_tiny,clean,187,0.14734238386154175
PCA11,swin_tiny,clean,188,0.1720188558101654
PCA11,swin_tiny,clean,189,0.13939262926578522
PCA11,swin_tiny,clean,190,0.07763631641864777
PCA11,swin_tiny,clean,191,0.01138540543615818
PCA11,swin_tiny,clean,192,0.13141153752803802
PCA11,swin_tiny,clean,193,0.2506360113620758
PCA11,swin_tiny,clean,194,0.2181399166584015
PCA11,swin_tiny,clean,195,-0.07555964589118958
PCA11,swin_tiny,clean,196,0.20425941050052643
PCA11,swin_tiny,clean,197,-0.003134806640446186
PCA11,swin_tiny,clean,198,0.16430455446243286
PCA11,swin_tiny,clean,199,0.16266046464443207
PCA11,dinov2_b,clean,0,0.02047177404165268
PCA11,dinov2_b,clean,1,0.02485566772520542
PCA11,dinov2_b,clean,2,0.025550350546836853
PCA11,dinov2_b,clean,3,0.0027825371362268925
PCA11,dinov2_b,clean,4,0.021166350692510605
PCA11,dinov2_b,clean,5,0.01176677830517292
PCA11,dinov2_b,clean,6,0.06033538281917572
PCA11,dinov2_b,clean,7,0.008832808583974838
PCA11,dinov2_b,clean,8,0.047363415360450745
PCA11,dinov2_b,clean,9,0.0026536104269325733
PCA11,dinov2_b,clean,10,0.0186571404337883
PCA11,dinov2_b,clean,11,0.02926953136920929
PCA11,dinov2_b,clean,12,0.035125166177749634
PCA11,dinov2_b,clean,13,0.0330144539475441
PCA11,dinov2_b,clean,14,0.025629233568906784
PCA11,dinov2_b,clean,15,0.013895684853196144
PCA11,dinov2_b,clean,16,0.02617090940475464
PCA11,dinov2_b,clean,17,0.029797233641147614
PCA11,dinov2_b,clean,18,0.03382805734872818
PCA11,dinov2_b,clean,19,0.04740186780691147
PCA11,dinov2_b,clean,20,0.04642866179347038
PCA11,dinov2_b,clean,21,0.03143806755542755
PCA11,dinov2_b,clean,22,0.020160291343927383
PCA11,dinov2_b,clean,23,0.02209203690290451
PCA11,dinov2_b,clean,24,0.0321856364607811
PCA11,dinov2_b,clean,25,0.03034304827451706
PCA11,dinov2_b,clean,26,0.04291576147079468
PCA11,dinov2_b,clean,27,0.04256579279899597
PCA11,dinov2_b,clean,28,0.0356733538210392
PCA11,dinov2_b,clean,29,0.03903825208544731
PCA11,dinov2_b,clean,30,0.03805958107113838
PCA11,dinov2_b,clean,31,0.05183098092675209
PCA11,dinov2_b,clean,32,0.04502291977405548
PCA11,dinov2_b,clean,33,0.02757478505373001
PCA11,dinov2_b,clean,34,0.04781430959701538
PCA11,dinov2_b,clean,35,0.033014677464962006
PCA11,dinov2_b,clean,36,0.05573311820626259
PCA11,dinov2_b,clean,37,0.08702455461025238
PCA11,dinov2_b,clean,38,0.04149806872010231
PCA11,dinov2_b,clean,39,0.05470609664916992
PCA11,dinov2_b,clean,40,0.05807149410247803
PCA11,dinov2_b,clean,41,0.0637674331665039
PCA11,dinov2_b,clean,42,0.03582827001810074
PCA11,dinov2_b,clean,43,0.04409681633114815
PCA11,dinov2_b,clean,44,0.04318670183420181
PCA11,dinov2_b,clean,45,0.04591330140829086
PCA11,dinov2_b,clean,46,0.04903483763337135
PCA11,dinov2_b,clean,47,0.06300312280654907
PCA11,dinov2_b,clean,48,0.055781543254852295
PCA11,dinov2_b,clean,49,0.08391603827476501
PCA11,dinov2_b,clean,50,0.008360203355550766
PCA11,dinov2_b,clean,51,0.009562471881508827
PCA11,dinov2_b,clean,52,0.030142012983560562
PCA11,dinov2_b,clean,53,0.01450574491173029
PCA11,dinov2_b,clean,54,0.02069382183253765
PCA11,dinov2_b,clean,55,0.005641059018671513
PCA11,dinov2_b,clean,56,0.15857791900634766
PCA11,dinov2_b,clean,57,0.007609070744365454
PCA11,dinov2_b,clean,58,0.043274328112602234
PCA11,dinov2_b,clean,59,0.0007563080871477723
PCA11,dinov2_b,clean,60,0.07517603039741516
PCA11,dinov2_b,clean,61,0.010154097341001034
PCA11,dinov2_b,clean,62,0.0005928936880081892
PCA11,dinov2_b,clean,63,0.006200403906404972
PCA11,dinov2_b,clean,64,0.008280225098133087
PCA11,dinov2_b,clean,65,0.026600882411003113
PCA11,dinov2_b,clean,66,0.022248506546020508
PCA11,dinov2_b,clean,67,0.06836872547864914
PCA11,dinov2_b,clean,68,0.07245665788650513
PCA11,dinov2_b,clean,69,0.049402765929698944
PCA11,dinov2_b,clean,70,0.007313124369829893
PCA11,dinov2_b,clean,71,0.029962942004203796
PCA11,dinov2_b,clean,72,0.036295369267463684
PCA11,dinov2_b,clean,73,0.04184388741850853
PCA11,dinov2_b,clean,74,0.04483383148908615
PCA11,dinov2_b,clean,75,0.03907492011785507
PCA11,dinov2_b,clean,76,0.060731440782547
PCA11,dinov2_b,clean,77,0.04834924638271332
PCA11,dinov2_b,clean,78,0.03843829035758972
PCA11,dinov2_b,clean,79,0.05054879188537598
PCA11,dinov2_b,clean,80,0.02724786102771759
PCA11,dinov2_b,clean,81,0.036721814423799515
PCA11,dinov2_b,clean,82,0.04613263159990311
PCA11,dinov2_b,clean,83,0.03178810700774193
PCA11,dinov2_b,clean,84,0.05428064987063408
PCA11,dinov2_b,clean,85,0.04573364183306694
PCA11,dinov2_b,clean,86,0.05702441558241844
PCA11,dinov2_b,clean,87,0.01727067120373249
PCA11,dinov2_b,clean,88,0.03358984738588333
PCA11,dinov2_b,clean,89,0.0440463125705719
PCA11,dinov2_b,clean,90,0.041221827268600464
PCA11,dinov2_b,clean,91,0.023605262860655785
PCA11,dinov2_b,clean,92,0.014159171842038631
PCA11,dinov2_b,clean,93,0.025238757953047752
PCA11,dinov2_b,clean,94,0.033869996666908264
PCA11,dinov2_b,clean,95,0.04228120297193527
PCA11,dinov2_b,clean,96,0.03217224404215813
PCA11,dinov2_b,clean,97,0.04188952594995499
PCA11,dinov2_b,clean,98,0.04219747334718704
PCA11,dinov2_b,clean,99,0.048121631145477295
PCA11,dinov2_b,clean,100,0.03480954095721245
PCA11,dinov2_b,clean,101,0.04220281541347504
PCA11,dinov2_b,clean,102,0.03328503295779228
PCA11,dinov2_b,clean,103,0.053185731172561646
PCA11,dinov2_b,clean,104,0.05759662017226219
PCA11,dinov2_b,clean,105,0.03653793781995773
PCA11,dinov2_b,clean,106,0.054385583847761154
PCA11,dinov2_b,clean,107,0.025212839245796204
PCA11,dinov2_b,clean,108,0.022011803463101387
PCA11,dinov2_b,clean,109,0.016041887924075127
PCA11,dinov2_b,clean,110,0.041915446519851685
PCA11,dinov2_b,clean,111,0.03123890981078148
PCA11,dinov2_b,clean,112,0.04549887031316757
PCA11,dinov2_b,clean,113,0.007684670388698578
PCA11,dinov2_b,clean,114,0.025294385850429535
PCA11,dinov2_b,clean,115,0.017258502542972565
PCA11,dinov2_b,clean,116,0.038724858313798904
PCA11,dinov2_b,clean,117,0.016543913632631302
PCA11,dinov2_b,clean,118,0.00777786411345005
PCA11,dinov2_b,clean,119,0.032862626016139984
PCA11,dinov2_b,clean,120,0.019622724503278732
PCA11,dinov2_b,clean,121,0.010180389508605003
PCA11,dinov2_b,clean,122,0.013837343081831932
PCA11,dinov2_b,clean,123,0.017077868804335594
PCA11,dinov2_b,clean,124,0.020828884094953537
PCA11,dinov2_b,clean,125,0.022425595670938492
PCA11,dinov2_b,clean,126,0.007629008032381535
PCA11,dinov2_b,clean,127,0.044682711362838745
PCA11,dinov2_b,clean,128,0.02520364336669445
PCA11,dinov2_b,clean,129,0.048150788992643356
PCA11,dinov2_b,clean,130,0.04820908606052399
PCA11,dinov2_b,clean,131,0.021464765071868896
PCA11,dinov2_b,clean,132,0.016429021954536438
PCA11,dinov2_b,clean,133,0.04527102783322334
PCA11,dinov2_b,clean,134,0.03893397003412247
PCA11,dinov2_b,clean,135,0.02793513610959053
PCA11,dinov2_b,clean,136,0.034670211374759674
PCA11,dinov2_b,clean,137,0.03808329999446869
PCA11,dinov2_b,clean,138,0.04487737640738487
PCA11,dinov2_b,clean,139,0.03563874214887619
PCA11,dinov2_b,clean,140,0.0407121479511261
PCA11,dinov2_b,clean,141,0.03733828663825989
PCA11,dinov2_b,clean,142,0.001776592805981636
PCA11,dinov2_b,clean,143,0.04480072483420372
PCA11,dinov2_b,clean,144,0.043459877371788025
PCA11,dinov2_b,clean,145,0.06120487302541733
PCA11,dinov2_b,clean,146,0.0480521023273468
PCA11,dinov2_b,clean,147,0.038847483694553375
PCA11,dinov2_b,clean,148,0.041989509016275406
PCA11,dinov2_b,clean,149,0.048569850623607635
PCA11,dinov2_b,clean,150,0.0389103963971138
PCA11,dinov2_b,clean,151,0.037346307188272476
PCA11,dinov2_b,clean,152,0.022172775119543076
PCA11,dinov2_b,clean,153,0.020647188648581505
PCA11,dinov2_b,clean,154,0.03366607055068016
PCA11,dinov2_b,clean,155,0.033768437802791595
PCA11,dinov2_b,clean,156,0.04065493494272232
PCA11,dinov2_b,clean,157,0.056548893451690674
PCA11,dinov2_b,clean,158,0.03521069884300232
PCA11,dinov2_b,clean,159,0.03740411251783371
PCA11,dinov2_b,clean,160,0.015521339140832424
PCA11,dinov2_b,clean,161,0.040269725024700165
PCA11,dinov2_b,clean,162,0.047945618629455566
PCA11,dinov2_b,clean,163,0.03287969529628754
PCA11,dinov2_b,clean,164,0.02376953512430191
PCA11,dinov2_b,clean,165,0.038098663091659546
PCA11,dinov2_b,clean,166,0.056376755237579346
PCA11,dinov2_b,clean,167,0.05080646276473999
PCA11,dinov2_b,clean,168,0.02470494993031025
PCA11,dinov2_b,clean,169,0.027800889685750008
PCA11,dinov2_b,clean,170,0.016501862555742264
PCA11,dinov2_b,clean,171,0.04771919548511505
PCA11,dinov2_b,clean,172,0.035690322518348694
PCA11,dinov2_b,clean,173,0.038575902581214905
PCA11,dinov2_b,clean,174,0.013112643733620644
PCA11,dinov2_b,clean,175,0.01095336489379406
PCA11,dinov2_b,clean,176,0.05207185819745064
PCA11,dinov2_b,clean,177,0.03636227920651436
PCA11,dinov2_b,clean,178,0.01051382813602686
PCA11,dinov2_b,clean,179,0.016543854027986526
PCA11,dinov2_b,clean,180,0.026028582826256752
PCA11,dinov2_b,clean,181,0.025149095803499222
PCA11,dinov2_b,clean,182,0.03177721053361893
PCA11,dinov2_b,clean,183,0.028945863246917725
PCA11,dinov2_b,clean,184,0.03310209512710571
PCA11,dinov2_b,clean,185,0.03798133507370949
PCA11,dinov2_b,clean,186,0.026460692286491394
PCA11,dinov2_b,clean,187,0.01834499090909958
PCA11,dinov2_b,clean,188,0.05007418617606163
PCA11,dinov2_b,clean,189,0.0647154226899147
PCA11,dinov2_b,clean,190,0.06457820534706116
PCA11,dinov2_b,clean,191,0.03229576721787453
PCA11,dinov2_b,clean,192,0.05585549771785736
PCA11,dinov2_b,clean,193,0.06266093254089355
PCA11,dinov2_b,clean,194,0.02605823054909706
PCA11,dinov2_b,clean,195,0.049155719578266144
PCA11,dinov2_b,clean,196,0.030604032799601555
PCA11,dinov2_b,clean,197,0.058349281549453735
PCA11,dinov2_b,clean,198,0.05415824055671692
PCA11,dinov2_b,clean,199,0.05994827300310135
PCA11,hrnet32,clean,0,-0.011678092181682587
PCA11,hrnet32,clean,1,0.0041500842198729515
PCA11,hrnet32,clean,2,-0.007826818153262138
PCA11,hrnet32,clean,3,-0.008951835334300995
PCA11,hrnet32,clean,4,0.010663460940122604
PCA11,hrnet32,clean,5,-0.01600712724030018
PCA11,hrnet32,clean,6,0.02929649129509926
PCA11,hrnet32,clean,7,-0.002956706564873457
PCA11,hrnet32,clean,8,0.0756719633936882
PCA11,hrnet32,clean,9,-0.020683417096734047
PCA11,hrnet32,clean,10,0.03206787258386612
PCA11,hrnet32,clean,11,0.03539007157087326
PCA11,hrnet32,clean,12,0.017629124224185944
PCA11,hrnet32,clean,13,0.023914512246847153
PCA11,hrnet32,clean,14,0.034767113626003265
PCA11,hrnet32,clean,15,0.0018149735406041145
PCA11,hrnet32,clean,16,0.059325072914361954
PCA11,hrnet32,clean,17,-0.02140471152961254
PCA11,hrnet32,clean,18,-0.007091778330504894
PCA11,hrnet32,clean,19,0.07120615243911743
PCA11,hrnet32,clean,20,0.018726009875535965
PCA11,hrnet32,clean,21,0.036162205040454865
PCA11,hrnet32,clean,22,0.022509751841425896
PCA11,hrnet32,clean,23,0.026416951790452003
PCA11,hrnet32,clean,24,0.061918336898088455
PCA11,hrnet32,clean,25,0.04643130674958229
PCA11,hrnet32,clean,26,0.01708630658686161
PCA11,hrnet32,clean,27,0.03475397825241089
PCA11,hrnet32,clean,28,0.005803649313747883
PCA11,hrnet32,clean,29,0.014639992266893387
PCA11,hrnet32,clean,30,0.014657008461654186
PCA11,hrnet32,clean,31,0.06999804824590683
PCA11,hrnet32,clean,32,0.02358880639076233
PCA11,hrnet32,clean,33,0.05298437550663948
PCA11,hrnet32,clean,34,0.016141066327691078
PCA11,hrnet32,clean,35,0.00696591567248106
PCA11,hrnet32,clean,36,0.029440639540553093
PCA11,hrnet32,clean,37,0.011912103742361069
PCA11,hrnet32,clean,38,0.12068108469247818
PCA11,hrnet32,clean,39,0.01662849821150303
PCA11,hrnet32,clean,40,0.029312893748283386
PCA11,hrnet32,clean,41,0.06568481773138046
PCA11,hrnet32,clean,42,0.0004478212504182011
PCA11,hrnet32,clean,43,0.012493903748691082
PCA11,hrnet32,clean,44,0.05757009610533714
PCA11,hrnet32,clean,45,0.019943537190556526
PCA11,hrnet32,clean,46,0.0023290314711630344
PCA11,hrnet32,clean,47,-0.02445746213197708
PCA11,hrnet32,clean,48,0.019790150225162506
PCA11,hrnet32,clean,49,0.04573499411344528
PCA11,hrnet32,clean,50,0.004405216779559851
