dataset,backbone,condition,image_idx,silhouette
DTSR14,convnext_tiny,clean,101,-0.023438023403286934
DTSR14,convnext_tiny,clean,102,-0.06936261802911758
DTSR14,convnext_tiny,clean,103,-0.053831540048122406
DTSR14,convnext_tiny,clean,104,-0.024055900052189827
DTSR14,convnext_tiny,clean,105,0.07373136281967163
DTSR14,convnext_tiny,clean,106,-0.03638055920600891
DTSR14,convnext_tiny,clean,107,-0.06815272569656372
DTSR14,convnext_tiny,clean,108,-0.028758922591805458
DTSR14,convnext_tiny,clean,109,-0.03332052379846573
DTSR14,convnext_tiny,clean,110,0.049977872520685196
DTSR14,convnext_tiny,clean,111,0.26236745715141296
DTSR14,convnext_tiny,clean,112,-0.06006292253732681
DTSR14,convnext_tiny,clean,113,-0.01098219957202673
DTSR14,convnext_tiny,clean,114,-0.0763857290148735
DTSR14,convnext_tiny,clean,115,-0.013898652046918869
DTSR14,convnext_tiny,clean,116,-0.11062673479318619
DTSR14,convnext_tiny,clean,117,-0.10215076059103012
DTSR14,convnext_tiny,clean,118,0.03573845699429512
DTSR14,convnext_tiny,clean,119,0.020094653591513634
DTSR14,convnext_tiny,clean,120,-0.023820040747523308
DTSR14,convnext_tiny,clean,121,0.09666845947504044
DTSR14,convnext_tiny,clean,122,0.08737412095069885
DTSR14,convnext_tiny,clean,123,0.012091241776943207
DTSR14,convnext_tiny,clean,124,-0.037637680768966675
DTSR14,convnext_tiny,clean,125,-0.07060643285512924
DTSR14,convnext_tiny,clean,126,0.02595813386142254
DTSR14,convnext_tiny,clean,127,0.19505181908607483
DTSR14,convnext_tiny,clean,128,0.029599245637655258
DTSR14,convnext_tiny,clean,129,-0.0016445298679172993
DTSR14,convnext_tiny,clean,130,-0.05931321904063225
DTSR14,convnext_tiny,clean,131,0.37782272696495056
DTSR14,convnext_tiny,clean,132,-0.006473921239376068
DTSR14,convnext_tiny,clean,133,0.00450947554782033
DTSR14,convnext_tiny,clean,134,-0.03588077425956726
DTSR14,convnext_tiny,clean,135,0.08326517045497894
DTSR14,convnext_tiny,clean,136,-0.054138027131557465
DTSR14,convnext_tiny,clean,137,0.011751066893339157
DTSR14,convnext_tiny,clean,138,-0.07104680687189102
DTSR14,convnext_tiny,clean,139,0.2562544047832489
DTSR14,convnext_tiny,clean,140,0.006363006308674812
DTSR14,convnext_tiny,clean,141,0.03547834977507591
DTSR14,convnext_tiny,clean,142,0.15925797820091248
DTSR14,convnext_tiny,clean,143,0.06718593090772629
DTSR14,convnext_tiny,clean,144,-0.06054328382015228
DTSR14,convnext_tiny,clean,145,0.051586590707302094
DTSR14,convnext_tiny,clean,146,0.04984214901924133
DTSR14,convnext_tiny,clean,147,0.0022362717427313328
DTSR14,convnext_tiny,clean,148,0.30582407116889954
DTSR14,convnext_tiny,clean,149,0.11307265609502792
DTSR14,convnext_tiny,clean,150,-0.05699102208018303
DTSR14,convnext_tiny,clean,151,0.08250734955072403
DTSR14,convnext_tiny,clean,152,0.04559268802404404
DTSR14,convnext_tiny,clean,153,-0.0009322105906903744
DTSR14,convnext_tiny,clean,154,-0.05835741385817528
DTSR14,convnext_tiny,clean,155,0.06544345617294312
DTSR14,convnext_tiny,clean,156,0.056872617453336716
DTSR14,convnext_tiny,clean,157,-0.07079258561134338
DTSR14,convnext_tiny,clean,158,0.39593806862831116
DTSR14,convnext_tiny,clean,159,0.005961286835372448
DTSR14,convnext_tiny,clean,160,0.06298775225877762
DTSR14,convnext_tiny,clean,161,-0.03323400393128395
DTSR14,convnext_tiny,clean,162,0.20707480609416962
DTSR14,convnext_tiny,clean,163,0.07303500920534134
DTSR14,convnext_tiny,clean,164,0.0052247620187699795
DTSR14,convnext_tiny,clean,165,-0.027202583849430084
DTSR14,convnext_tiny,clean,166,-0.1756294071674347
DTSR14,convnext_tiny,clean,167,-0.010704969987273216
DTSR14,convnext_tiny,clean,168,0.11023396998643875
DTSR14,convnext_tiny,clean,169,-0.00658582616597414
DTSR14,convnext_tiny,clean,170,0.14746585488319397
DTSR14,convnext_tiny,clean,171,0.04914351552724838
DTSR14,convnext_tiny,clean,172,-0.006879397667944431
DTSR14,convnext_tiny,clean,173,0.03991848602890968
DTSR14,convnext_tiny,clean,174,-0.008736424148082733
DTSR14,convnext_tiny,clean,175,-0.006039220839738846
DTSR14,convnext_tiny,clean,176,-0.008881637826561928
DTSR14,convnext_tiny,clean,177,-0.02661731280386448
DTSR14,convnext_tiny,clean,178,-0.06178753823041916
DTSR14,convnext_tiny,clean,179,0.09901703894138336
DTSR14,convnext_tiny,clean,180,0.06693138927221298
DTSR14,convnext_tiny,clean,181,0.03261952102184296
DTSR14,convnext_tiny,clean,182,0.024079512804746628
DTSR14,convnext_tiny,clean,183,0.41969195008277893
DTSR14,convnext_tiny,clean,184,-0.01722738891839981
DTSR14,convnext_tiny,clean,185,0.022849004715681076
DTSR14,convnext_tiny,clean,186,0.19341562688350677
DTSR14,convnext_tiny,clean,187,0.026222750544548035
DTSR14,convnext_tiny,clean,188,-0.04674039036035538
DTSR14,convnext_tiny,clean,189,-0.03553024306893349
DTSR14,convnext_tiny,clean,190,-0.020926037803292274
DTSR14,convnext_tiny,clean,191,-0.021969527006149292
DTSR14,convnext_tiny,clean,192,0.0791955515742302
DTSR14,convnext_tiny,clean,193,-0.02228306233882904
DTSR14,convnext_tiny,clean,194,0.08106563240289688
DTSR14,convnext_tiny,clean,195,0.028170138597488403
DTSR14,convnext_tiny,clean,196,-0.09751738607883453
DTSR14,convnext_tiny,clean,197,0.11166936159133911
DTSR14,convnext_tiny,clean,198,0.034582238644361496
DTSR14,convnext_tiny,clean,199,0.032476574182510376
DTSR14,swin_tiny,clean,0,0.1812838464975357
DTSR14,swin_tiny,clean,1,0.11861542612314224
DTSR14,swin_tiny,clean,2,-0.07668689638376236
DTSR14,swin_tiny,clean,3,-0.02040388062596321
DTSR14,swin_tiny,clean,4,-0.07720892131328583
DTSR14,swin_tiny,clean,5,-0.08047208189964294
DTSR14,swin_tiny,clean,6,-0.08719396591186523
DTSR14,swin_tiny,clean,7,-0.09125124663114548
DTSR14,swin_tiny,clean,8,0.15689678490161896
DTSR14,swin_tiny,clean,9,-0.01452722493559122
DTSR14,swin_tiny,clean,10,-0.08131634443998337
DTSR14,swin_tiny,clean,11,-0.06826595216989517
DTSR14,swin_tiny,clean,12,-0.028129076585173607
DTSR14,swin_tiny,clean,13,-0.044778842478990555
DTSR14,swin_tiny,clean,14,-0.10573924332857132
DTSR14,swin_tiny,clean,15,-0.08830070495605469
DTSR14,swin_tiny,clean,16,-0.05253249406814575
DTSR14,swin_tiny,clean,17,-0.10088158398866653
DTSR14,swin_tiny,clean,18,-0.06407018005847931
DTSR14,swin_tiny,clean,19,-0.0503031462430954
DTSR14,swin_tiny,clean,20,-0.10568182170391083
DTSR14,swin_tiny,clean,21,-0.135690838098526
DTSR14,swin_tiny,clean,22,-0.07759015262126923
DTSR14,swin_tiny,clean,23,-0.12005622684955597
DTSR14,swin_tiny,clean,24,-0.09937797486782074
DTSR14,swin_tiny,clean,25,-0.10584878921508789
DTSR14,swin_tiny,clean,26,-0.07219410687685013
DTSR14,swin_tiny,clean,27,0.0306710097938776
DTSR14,swin_tiny,clean,28,0.20011886954307556
DTSR14,swin_tiny,clean,29,-0.07261936366558075
DTSR14,swin_tiny,clean,30,-0.26391324400901794
DTSR14,swin_tiny,clean,31,0.0017353612929582596
DTSR14,swin_tiny,clean,32,-0.047862064093351364
DTSR14,swin_tiny,clean,33,0.07102601230144501
DTSR14,swin_tiny,clean,34,-0.13931389153003693
DTSR14,swin_tiny,clean,35,-0.09193599224090576
DTSR14,swin_tiny,clean,36,-0.1349845975637436
DTSR14,swin_tiny,clean,37,-0.1116868406534195
DTSR14,swin_tiny,clean,38,-0.08713531494140625
DTSR14,swin_tiny,clean,39,-0.022894540801644325
DTSR14,swin_tiny,clean,40,0.010984146036207676
DTSR14,swin_tiny,clean,41,-0.03912138566374779
DTSR14,swin_tiny,clean,42,-0.019338684156537056
DTSR14,swin_tiny,clean,43,-0.0018686092225834727
DTSR14,swin_tiny,clean,44,-0.023036859929561615
DTSR14,swin_tiny,clean,45,0.17494314908981323
DTSR14,swin_tiny,clean,46,-0.013140973635017872
DTSR14,swin_tiny,clean,47,-0.03822536766529083
DTSR14,swin_tiny,clean,48,-0.0016013517742976546
DTSR14,swin_tiny,clean,49,0.21794916689395905
DTSR14,swin_tiny,clean,50,-0.08690761774778366
DTSR14,swin_tiny,clean,51,-0.1069384217262268
DTSR14,swin_tiny,clean,52,-0.09387115389108658
DTSR14,swin_tiny,clean,53,-0.11861687898635864
DTSR14,swin_tiny,clean,54,0.18077021837234497
DTSR14,swin_tiny,clean,55,0.03460199385881424
DTSR14,swin_tiny,clean,56,0.11567068845033646
DTSR14,swin_tiny,clean,57,-0.07782264798879623
DTSR14,swin_tiny,clean,58,-0.14076237380504608
DTSR14,swin_tiny,clean,59,-0.050877682864665985
DTSR14,swin_tiny,clean,60,-0.11525436490774155
DTSR14,swin_tiny,clean,61,-0.11241714656352997
DTSR14,swin_tiny,clean,62,-0.12727871537208557
DTSR14,swin_tiny,clean,63,-0.00960400141775608
DTSR14,swin_tiny,clean,64,0.0701383501291275
DTSR14,swin_tiny,clean,65,0.04325053095817566
DTSR14,swin_tiny,clean,66,-0.11161915212869644
DTSR14,swin_tiny,clean,67,-0.01334762666374445
DTSR14,swin_tiny,clean,68,-0.08833815157413483
DTSR14,swin_tiny,clean,69,-0.05732016637921333
DTSR14,swin_tiny,clean,70,-0.016671445220708847
DTSR14,swin_tiny,clean,71,-0.13361023366451263
DTSR14,swin_tiny,clean,72,-0.0772852748632431
DTSR14,swin_tiny,clean,73,-0.07869081944227219
DTSR14,swin_tiny,clean,74,-0.12894698977470398
DTSR14,swin_tiny,clean,75,-0.08843454718589783
DTSR14,swin_tiny,clean,76,-0.12813356518745422
DTSR14,swin_tiny,clean,77,-0.1441078931093216
DTSR14,swin_tiny,clean,78,-0.09019201993942261
DTSR14,swin_tiny,clean,79,-0.1286221742630005
DTSR14,swin_tiny,clean,80,-0.054301466792821884
DTSR14,swin_tiny,clean,81,0.16360503435134888
DTSR14,swin_tiny,clean,82,0.10440821200609207
DTSR14,swin_tiny,clean,83,0.07530629634857178
DTSR14,swin_tiny,clean,84,0.14798761904239655
DTSR14,swin_tiny,clean,85,-0.052214834839105606
DTSR14,swin_tiny,clean,86,0.08919454365968704
DTSR14,swin_tiny,clean,87,0.1321006864309311
DTSR14,swin_tiny,clean,88,0.037972260266542435
DTSR14,swin_tiny,clean,89,0.11284016817808151
DTSR14,swin_tiny,clean,90,-0.07898827642202377
DTSR14,swin_tiny,clean,91,0.15846699476242065
DTSR14,swin_tiny,clean,92,-0.039183471351861954
DTSR14,swin_tiny,clean,93,-0.0916120782494545
DTSR14,swin_tiny,clean,94,-0.12146202474832535
DTSR14,swin_tiny,clean,95,-0.09762758761644363
DTSR14,swin_tiny,clean,96,-0.0881238505244255
DTSR14,swin_tiny,clean,97,-0.12064402550458908
DTSR14,swin_tiny,clean,98,-0.0715785101056099
DTSR14,swin_tiny,clean,99,-0.003248472698032856
DTSR14,swin_tiny,clean,100,0.15794512629508972
DTSR14,swin_tiny,clean,101,-0.07352303713560104
DTSR14,swin_tiny,clean,102,-0.09196172654628754
DTSR14,swin_tiny,clean,103,-0.10000314563512802
DTSR14,swin_tiny,clean,104,0.1476527750492096
DTSR14,swin_tiny,clean,105,0.14305521547794342
DTSR14,swin_tiny,clean,106,0.06738574802875519
DTSR14,swin_tiny,clean,107,-0.04587644338607788
DTSR14,swin_tiny,clean,108,-0.10870920121669769
DTSR14,swin_tiny,clean,109,0.0846649780869484
DTSR14,swin_tiny,clean,110,0.1650334596633911
DTSR14,swin_tiny,clean,111,0.02920370362699032
DTSR14,swin_tiny,clean,112,0.1423056721687317
DTSR14,swin_tiny,clean,113,-0.1324344128370285
DTSR14,swin_tiny,clean,114,-0.16850078105926514
DTSR14,swin_tiny,clean,115,-0.1410631239414215
DTSR14,swin_tiny,clean,116,0.04837209731340408
DTSR14,swin_tiny,clean,117,-0.12851707637310028
DTSR14,swin_tiny,clean,118,-0.07994704693555832
DTSR14,swin_tiny,clean,119,0.07845715433359146
DTSR14,swin_tiny,clean,120,-0.05654793232679367
DTSR14,swin_tiny,clean,121,-0.05728791654109955
DTSR14,swin_tiny,clean,122,-0.07432153820991516
DTSR14,swin_tiny,clean,123,-0.09667365252971649
DTSR14,swin_tiny,clean,124,-0.10177966207265854
DTSR14,swin_tiny,clean,125,0.18867893517017365
DTSR14,swin_tiny,clean,126,0.12013470381498337
DTSR14,swin_tiny,clean,127,0.1202707588672638
DTSR14,swin_tiny,clean,128,0.11011577397584915
DTSR14,swin_tiny,clean,129,0.1572197824716568
DTSR14,swin_tiny,clean,130,-0.07531798630952835
DTSR14,swin_tiny,clean,131,-0.06055862084031105
DTSR14,swin_tiny,clean,132,0.1444629430770874
DTSR14,swin_tiny,clean,133,0.10498346388339996
DTSR14,swin_tiny,clean,134,0.18086539208889008
DTSR14,swin_tiny,clean,135,-0.0615849532186985
DTSR14,swin_tiny,clean,136,-0.119282566010952
DTSR14,swin_tiny,clean,137,-0.07022351771593094
DTSR14,swin_tiny,clean,138,-0.07852604240179062
DTSR14,swin_tiny,clean,139,0.09456200152635574
DTSR14,swin_tiny,clean,140,0.13884536921977997
DTSR14,swin_tiny,clean,141,-0.014196479693055153
DTSR14,swin_tiny,clean,142,-0.12030776590108871
DTSR14,swin_tiny,clean,143,0.15916377305984497
DTSR14,swin_tiny,clean,144,0.0009503352339379489
DTSR14,swin_tiny,clean,145,0.23372957110404968
DTSR14,swin_tiny,clean,146,0.11559779942035675
DTSR14,swin_tiny,clean,147,-0.04999347776174545
DTSR14,swin_tiny,clean,148,-0.061522532254457474
DTSR14,swin_tiny,clean,149,-0.07752400636672974
DTSR14,swin_tiny,clean,150,0.15359024703502655
DTSR14,swin_tiny,clean,151,-0.08893128484487534
DTSR14,swin_tiny,clean,152,-0.08092483878135681
DTSR14,swin_tiny,clean,153,-0.09924565255641937
DTSR14,swin_tiny,clean,154,-0.07569289952516556
DTSR14,swin_tiny,clean,155,-0.06368806958198547
DTSR14,swin_tiny,clean,156,-0.03148994594812393
DTSR14,swin_tiny,clean,157,0.1089775413274765
DTSR14,swin_tiny,clean,158,-0.040380027145147324
DTSR14,swin_tiny,clean,159,0.09793755412101746
DTSR14,swin_tiny,clean,160,0.09971968829631805
DTSR14,swin_tiny,clean,161,-0.07535998523235321
DTSR14,swin_tiny,clean,162,-0.06207755580544472
DTSR14,swin_tiny,clean,163,-0.07423985749483109
DTSR14,swin_tiny,clean,164,0.18049493432044983
DTSR14,swin_tiny,clean,165,-0.1929163634777069
DTSR14,swin_tiny,clean,166,-0.18149782717227936
DTSR14,swin_tiny,clean,167,0.11897410452365875
DTSR14,swin_tiny,clean,168,-0.10608228296041489
DTSR14,swin_tiny,clean,169,-0.18284986913204193
DTSR14,swin_tiny,clean,170,-0.16108295321464539
DTSR14,swin_tiny,clean,171,0.10966293513774872
DTSR14,swin_tiny,clean,172,-0.15473920106887817
DTSR14,swin_tiny,clean,173,-0.08188950270414352
DTSR14,swin_tiny,clean,174,-0.05757036432623863
DTSR14,swin_tiny,clean,175,-0.11492238938808441
DTSR14,swin_tiny,clean,176,-0.08130546659231186
DTSR14,swin_tiny,clean,177,-0.11631555110216141
DTSR14,swin_tiny,clean,178,-0.08923786878585815
DTSR14,swin_tiny,clean,179,0.1229335218667984
DTSR14,swin_tiny,clean,180,0.1964147984981537
DTSR14,swin_tiny,clean,181,-0.09244582056999207
DTSR14,swin_tiny,clean,182,0.09689781814813614
DTSR14,swin_tiny,clean,183,-0.061269357800483704
DTSR14,swin_tiny,clean,184,0.08914265036582947
DTSR14,swin_tiny,clean,185,-0.004012419376522303
DTSR14,swin_tiny,clean,186,-0.07300329208374023
DTSR14,swin_tiny,clean,187,-0.05582777410745621
DTSR14,swin_tiny,clean,188,-0.030949128791689873
DTSR14,swin_tiny,clean,189,0.10988055169582367
DTSR14,swin_tiny,clean,190,-0.07049144804477692
DTSR14,swin_tiny,clean,191,-0.08015662431716919
DTSR14,swin_tiny,clean,192,-0.05096153914928436
DTSR14,swin_tiny,clean,193,0.13924022018909454
DTSR14,swin_tiny,clean,194,-0.022897522896528244
DTSR14,swin_tiny,clean,195,-0.041706185787916183
DTSR14,swin_tiny,clean,196,-0.06217963248491287
DTSR14,swin_tiny,clean,197,-0.051699332892894745
DTSR14,swin_tiny,clean,198,-0.0087027158588171
DTSR14,swin_tiny,clean,199,-0.06595645844936371
DTSR14,dinov2_b,clean,0,0.08083979040384293
DTSR14,dinov2_b,clean,1,0.07128444314002991
DTSR14,dinov2_b,clean,2,0.07671231776475906
DTSR14,dinov2_b,clean,3,0.062094517052173615
DTSR14,dinov2_b,clean,4,0.0813879668712616
DTSR14,dinov2_b,clean,5,0.06345457583665848
DTSR14,dinov2_b,clean,6,0.0613144114613533
DTSR14,dinov2_b,clean,7,0.05105125159025192
DTSR14,dinov2_b,clean,8,0.038749970495700836
DTSR14,dinov2_b,clean,9,0.06005337834358215
DTSR14,dinov2_b,clean,10,0.03381151333451271
DTSR14,dinov2_b,clean,11,0.03611019626259804
DTSR14,dinov2_b,clean,12,0.06434743106365204
DTSR14,dinov2_b,clean,13,0.06117142364382744
DTSR14,dinov2_b,clean,14,0.056234195828437805
DTSR14,dinov2_b,clean,15,0.06463033705949783
DTSR14,dinov2_b,clean,16,0.04281704127788544
DTSR14,dinov2_b,clean,17,0.0460563525557518
DTSR14,dinov2_b,clean,18,0.054498761892318726
DTSR14,dinov2_b,clean,19,0.06083834543824196
DTSR14,dinov2_b,clean,20,0.05102366954088211
DTSR14,dinov2_b,clean,21,0.07371684908866882
DTSR14,dinov2_b,clean,22,0.025857219472527504
DTSR14,dinov2_b,clean,23,0.05586593598127365
DTSR14,dinov2_b,clean,24,0.057782016694545746
DTSR14,dinov2_b,clean,25,0.05090061575174332
DTSR14,dinov2_b,clean,26,0.07138687372207642
DTSR14,dinov2_b,clean,27,0.05099695920944214
DTSR14,dinov2_b,clean,28,0.05871426314115524
DTSR14,dinov2_b,clean,29,0.07358202338218689
DTSR14,dinov2_b,clean,30,0.08108873665332794
DTSR14,dinov2_b,clean,31,0.07824964821338654
DTSR14,dinov2_b,clean,32,0.07943546772003174
DTSR14,dinov2_b,clean,33,0.08877486735582352
DTSR14,dinov2_b,clean,34,0.048621825873851776
DTSR14,dinov2_b,clean,35,0.06583239138126373
DTSR14,dinov2_b,clean,36,0.04061979055404663
DTSR14,dinov2_b,clean,37,0.03309763967990875
DTSR14,dinov2_b,clean,38,0.0687766969203949
DTSR14,dinov2_b,clean,39,0.05653028562664986
DTSR14,dinov2_b,clean,40,0.07704274356365204
DTSR14,dinov2_b,clean,41,0.03570754826068878
DTSR14,dinov2_b,clean,42,0.07793159782886505
DTSR14,dinov2_b,clean,43,0.07553781569004059
DTSR14,dinov2_b,clean,44,0.08666761219501495
DTSR14,dinov2_b,clean,45,0.06955347955226898
DTSR14,dinov2_b,clean,46,0.05594503879547119
DTSR14,dinov2_b,clean,47,0.07165861129760742
DTSR14,dinov2_b,clean,48,0.0823243260383606
DTSR14,dinov2_b,clean,49,0.04890356585383415
DTSR14,dinov2_b,clean,50,0.026384688913822174
DTSR14,dinov2_b,clean,51,0.04597925394773483
DTSR14,dinov2_b,clean,52,0.08782823383808136
DTSR14,dinov2_b,clean,53,0.057657886296510696
DTSR14,dinov2_b,clean,54,0.026615643873810768
DTSR14,dinov2_b,clean,55,0.06670676916837692
DTSR14,dinov2_b,clean,56,0.052373990416526794
DTSR14,dinov2_b,clean,57,0.04103177785873413
DTSR14,dinov2_b,clean,58,0.0640532374382019
DTSR14,dinov2_b,clean,59,0.03770001232624054
DTSR14,dinov2_b,clean,60,0.053301967680454254
DTSR14,dinov2_b,clean,61,0.05127653479576111
DTSR14,dinov2_b,clean,62,0.0711062029004097
DTSR14,dinov2_b,clean,63,0.10964460670948029
DTSR14,dinov2_b,clean,64,0.054198071360588074
DTSR14,dinov2_b,clean,65,0.034631721675395966
DTSR14,dinov2_b,clean,66,0.01651422679424286
DTSR14,dinov2_b,clean,67,0.045951638370752335
DTSR14,dinov2_b,clean,68,0.04723547399044037
DTSR14,dinov2_b,clean,69,0.08572855591773987
DTSR14,dinov2_b,clean,70,0.06440635025501251
DTSR14,dinov2_b,clean,71,0.0883665680885315
DTSR14,dinov2_b,clean,72,0.07851644605398178
DTSR14,dinov2_b,clean,73,0.07244203984737396
DTSR14,dinov2_b,clean,74,0.03388392552733421
DTSR14,dinov2_b,clean,75,0.07145459949970245
DTSR14,dinov2_b,clean,76,0.07698012888431549
DTSR14,dinov2_b,clean,77,0.043037548661231995
DTSR14,dinov2_b,clean,78,0.05717919394373894
DTSR14,dinov2_b,clean,79,0.04968828707933426
DTSR14,dinov2_b,clean,80,0.0740211009979248
DTSR14,dinov2_b,clean,81,0.06957399845123291
DTSR14,dinov2_b,clean,82,0.07010884582996368
DTSR14,dinov2_b,clean,83,0.055491507053375244
DTSR14,dinov2_b,clean,84,0.0594242699444294
DTSR14,dinov2_b,clean,85,0.06859980523586273
DTSR14,dinov2_b,clean,86,0.037751488387584686
DTSR14,dinov2_b,clean,87,0.035716746002435684
DTSR14,dinov2_b,clean,88,0.06347127258777618
DTSR14,dinov2_b,clean,89,0.05313364416360855
DTSR14,dinov2_b,clean,90,0.07143297791481018
DTSR14,dinov2_b,clean,91,0.039184194058179855
DTSR14,dinov2_b,clean,92,0.07561135292053223
DTSR14,dinov2_b,clean,93,0.05327094346284866
DTSR14,dinov2_b,clean,94,0.08532483875751495
DTSR14,dinov2_b,clean,95,0.04868342727422714
DTSR14,dinov2_b,clean,96,0.06731501966714859
DTSR14,dinov2_b,clean,97,0.03107510134577751
DTSR14,dinov2_b,clean,98,0.06718907505273819
DTSR14,dinov2_b,clean,99,0.032845694571733475
DTSR14,dinov2_b,clean,100,0.0661608949303627
DTSR14,dinov2_b,clean,101,0.06909702718257904
DTSR14,dinov2_b,clean,102,0.08002857863903046
DTSR14,dinov2_b,clean,103,0.08855707943439484
DTSR14,dinov2_b,clean,104,0.013786088675260544
DTSR14,dinov2_b,clean,105,0.0626639574766159
DTSR14,dinov2_b,clean,106,0.04606594145298004
DTSR14,dinov2_b,clean,107,0.0729520171880722
DTSR14,dinov2_b,clean,108,0.0706060379743576
DTSR14,dinov2_b,clean,109,0.07074302434921265
DTSR14,dinov2_b,clean,110,0.04583657532930374
DTSR14,dinov2_b,clean,111,0.08091789484024048
DTSR14,dinov2_b,clean,112,0.056442342698574066
DTSR14,dinov2_b,clean,113,0.0806695893406868
DTSR14,dinov2_b,clean,114,0.04558456689119339
DTSR14,dinov2_b,clean,115,0.06574489921331406
DTSR14,dinov2_b,clean,116,0.03984641656279564
DTSR14,dinov2_b,clean,117,0.06883219629526138
DTSR14,dinov2_b,clean,118,0.0630449652671814
DTSR14,dinov2_b,clean,119,0.03303731605410576
DTSR14,dinov2_b,clean,120,0.06933911144733429
DTSR14,dinov2_b,clean,121,0.0865989625453949
DTSR14,dinov2_b,clean,122,0.07191738486289978
DTSR14,dinov2_b,clean,123,0.06633993238210678
DTSR14,dinov2_b,clean,124,0.0660039484500885
DTSR14,dinov2_b,clean,125,0.05263303965330124
DTSR14,dinov2_b,clean,126,0.042563535273075104
DTSR14,dinov2_b,clean,127,0.048388876020908356
DTSR14,dinov2_b,clean,128,0.03145110234618187
DTSR14,dinov2_b,clean,129,0.049244433641433716
DTSR14,dinov2_b,clean,130,0.04646039009094238
DTSR14,dinov2_b,clean,131,0.03981044143438339
DTSR14,dinov2_b,clean,132,0.06833556294441223
DTSR14,dinov2_b,clean,133,0.06436563283205032
DTSR14,dinov2_b,clean,134,0.04001597315073013
DTSR14,dinov2_b,clean,135,0.0389941968023777
DTSR14,dinov2_b,clean,136,0.04472435265779495
DTSR14,dinov2_b,clean,137,0.09782794862985611
DTSR14,dinov2_b,clean,138,0.046753402799367905
DTSR14,dinov2_b,clean,139,0.04225403070449829
DTSR14,dinov2_b,clean,140,0.04511319845914841
DTSR14,dinov2_b,clean,141,0.0826718807220459
DTSR14,dinov2_b,clean,142,0.05373504012823105
DTSR14,dinov2_b,clean,143,0.09821304678916931
DTSR14,dinov2_b,clean,144,0.08988947421312332
DTSR14,dinov2_b,clean,145,0.06944209337234497
DTSR14,dinov2_b,clean,146,0.03246636688709259
DTSR14,dinov2_b,clean,147,0.06155408173799515
DTSR14,dinov2_b,clean,148,0.09015926718711853
DTSR14,dinov2_b,clean,149,0.07588955760002136
DTSR14,dinov2_b,clean,150,0.07603892683982849
DTSR14,dinov2_b,clean,151,0.08329813182353973
DTSR14,dinov2_b,clean,152,0.052776142954826355
DTSR14,dinov2_b,clean,153,0.07543163001537323
DTSR14,dinov2_b,clean,154,0.07587538659572601
DTSR14,dinov2_b,clean,155,0.03413929417729378
DTSR14,dinov2_b,clean,156,0.06401221454143524
DTSR14,dinov2_b,clean,157,0.0718279629945755
DTSR14,dinov2_b,clean,158,0.050625335425138474
DTSR14,dinov2_b,clean,159,0.03876548260450363
DTSR14,dinov2_b,clean,160,0.026660606265068054
DTSR14,dinov2_b,clean,161,0.07548066973686218
DTSR14,dinov2_b,clean,162,0.042748481035232544
DTSR14,dinov2_b,clean,163,0.052059605717659
DTSR14,dinov2_b,clean,164,0.07544560730457306
DTSR14,dinov2_b,clean,165,0.04268811270594597
DTSR14,dinov2_b,clean,166,0.025209689512848854
DTSR14,dinov2_b,clean,167,0.049163829535245895
DTSR14,dinov2_b,clean,168,0.0683741495013237
DTSR14,dinov2_b,clean,169,0.05149993672966957
DTSR14,dinov2_b,clean,170,0.03687916323542595
DTSR14,dinov2_b,clean,171,0.03330681473016739
DTSR14,dinov2_b,clean,172,0.053150277584791183
DTSR14,dinov2_b,clean,173,0.043880850076675415
DTSR14,dinov2_b,clean,174,0.05066997930407524
DTSR14,dinov2_b,clean,175,0.05529462546110153
DTSR14,dinov2_b,clean,176,0.0308585986495018
DTSR14,dinov2_b,clean,177,0.04443937540054321
DTSR14,dinov2_b,clean,178,0.03917446359992027
DTSR14,dinov2_b,clean,179,0.03083348087966442
DTSR14,dinov2_b,clean,180,0.06891711056232452
DTSR14,dinov2_b,clean,181,0.04330836236476898
DTSR14,dinov2_b,clean,182,0.07457561790943146
DTSR14,dinov2_b,clean,183,0.06052660197019577
DTSR14,dinov2_b,clean,184,0.07806055247783661
DTSR14,dinov2_b,clean,185,0.07974068820476532
DTSR14,dinov2_b,clean,186,0.0866006463766098
DTSR14,dinov2_b,clean,187,0.07690571248531342
DTSR14,dinov2_b,clean,188,0.08330269902944565
DTSR14,dinov2_b,clean,189,0.08129385113716125
DTSR14,dinov2_b,clean,190,0.04486371576786041
DTSR14,dinov2_b,clean,191,0.09452053904533386
DTSR14,dinov2_b,clean,192,0.08298314362764359
DTSR14,dinov2_b,clean,193,0.04600595310330391
DTSR14,dinov2_b,clean,194,0.05847153067588806
DTSR14,dinov2_b,clean,195,0.07462114095687866
DTSR14,dinov2_b,clean,196,0.07526952028274536
DTSR14,dinov2_b,clean,197,0.09294961392879486
DTSR14,dinov2_b,clean,198,0.1076442152261734
DTSR14,dinov2_b,clean,199,0.09221017360687256
DTSR14,hrnet32,clean,0,0.009116447530686855
DTSR14,hrnet32,clean,1,0.026161812245845795
DTSR14,hrnet32,clean,2,0.06644579023122787
DTSR14,hrnet32,clean,3,-0.040166620165109634
DTSR14,hrnet32,clean,4,-0.004878918174654245
DTSR14,hrnet32,clean,5,0.006176857277750969
DTSR14,hrnet32,clean,6,-0.020171504467725754
DTSR14,hrnet32,clean,7,-0.00020081443653907627
