dataset,backbone,perturbation,severity,image_idx,csi,csi_bo,csi_hungarian,csi_permutation_gap,csi_c0,csi_c1,csi_c2
DTSR14,resnet50,gaussian_blur,4,86,0.37394010898562513,0.37394010898562513,0.37394010898562513,0.0,0.6106470653747633,0.09160221600570458,0.4195710455764075
DTSR14,resnet50,gaussian_blur,4,87,0.5946492326001315,0.5946492326001315,0.5946492326001315,0.0,0.8166174260094334,0.3925899953249182,0.5747402764660428
DTSR14,resnet50,gaussian_blur,4,88,0.5534701019738978,0.5534701019738978,0.5534701019738978,0.0,0.6447372948422393,0.35090773439442924,0.6647652766850249
DTSR14,resnet50,gaussian_blur,4,89,0.21620779281027025,0.21620779281027025,0.4701082781212795,0.2539004853110092,0.09585547290116897,0.007940573770491803,0.54482733175915
DTSR14,resnet50,gaussian_blur,4,90,0.3114886200431292,0.3114886200431292,0.3114886200431292,0.0,0.5641092823285616,0.0798500363717755,0.29050654142905064
DTSR14,resnet50,gaussian_blur,4,91,0.21770562628398135,0.21770562628398135,0.4805104713622126,0.2628048450782312,0.02266755559041531,0.024606491426785924,0.6058428318347427
DTSR14,resnet50,gaussian_blur,4,92,0.12179496150913782,0.12179496150913782,0.40600380570994327,0.28420884420080544,0.07236728837876615,0.0410976029002719,0.2519199932483754
DTSR14,resnet50,gaussian_blur,4,93,0.4246392690737926,0.4246392690737926,0.4246392690737926,0.0,0.5810200557843007,0.29168896022828605,0.4012087912087912
DTSR14,resnet50,gaussian_blur,4,94,0.2603814223419672,0.2603814223419672,0.341397545943712,0.08101612360174482,0.46187161639597835,0.02171243306970575,0.29756021756021755
DTSR14,resnet50,gaussian_blur,4,95,0.45704898641133956,0.45704898641133956,0.45704898641133956,0.0,0.06518072289156626,0.5987154921581151,0.7072507441843372
DTSR14,resnet50,gaussian_blur,4,96,0.3426595538802921,0.3426595538802921,0.428103077027938,0.08544352314764586,0.6749786871270247,0.016739811912225705,0.336260162601626
DTSR14,resnet50,gaussian_blur,4,97,0.32396015686199925,0.32396015686199925,0.46774380449672126,0.143783647634722,0.7146673791076676,0.18500812253423068,0.07220496894409938
DTSR14,resnet50,gaussian_blur,4,98,0.2932194013782142,0.2932194013782142,0.47523355877504997,0.1820141573968358,0.6177359230920149,0.05388560157790927,0.20803667946471838
DTSR14,resnet50,gaussian_blur,4,99,0.3451590227988645,0.3451590227988645,0.3451590227988645,0.0,0.5273386646829087,0.23472351903724453,0.2734148846764404
DTSR14,resnet50,gaussian_blur,4,100,0.3270103262796843,0.3270103262796843,0.3270103262796843,0.0,0.49797511011262524,0.3582688449412439,0.12478702378518367
DTSR14,resnet50,gaussian_blur,4,101,0.26083439577977474,0.26083439577977474,0.532937512362701,0.2721031165829263,0.50272758267985,0.14714927267402128,0.13262633198545307
DTSR14,resnet50,gaussian_blur,4,102,0.20457149403502853,0.20457149403502853,0.2368290441874501,0.03225755015242157,0.36348805506514403,0.030363006612388107,0.21986342042755344
DTSR14,resnet50,gaussian_blur,4,103,0.3995651328361188,0.3995651328361188,0.3995651328361188,0.0,0.5581553432793103,0.2916493943162452,0.3488906609128008
DTSR14,resnet50,gaussian_blur,4,104,0.2699673764983423,0.2699673764983423,0.29117644824434685,0.02120907174600456,0.5278799104304316,0.0016589479505080527,0.2803632711140872
DTSR14,resnet50,gaussian_blur,4,105,0.32112939938386803,0.32112939938386803,0.5014359723465399,0.18030657296267188,0.7105530810507488,0.0916132601779704,0.16122185692288485
DTSR14,resnet50,gaussian_blur,4,106,0.7043845029013133,0.7043845029013133,0.7043845029013133,0.0,0.5658761528326746,0.8280659140467581,0.7192114418245071
DTSR14,resnet50,gaussian_blur,4,107,0.34973413395207203,0.34973413395207203,0.3762451115409966,0.026510977588924567,0.5709429016138281,0.0769525105225118,0.40130698971987616
DTSR14,resnet50,gaussian_blur,4,108,0.32361774439198665,0.32361774439198665,0.3697610584988231,0.046143314106836475,0.6865893950062286,0.013831258644536652,0.2704325795251947
DTSR14,resnet50,gaussian_blur,4,109,0.5463262310018683,0.5463262310018683,0.5463262310018683,0.0,0.5611350768401187,0.6554915420446188,0.42235207412086756
DTSR14,resnet50,gaussian_blur,4,110,0.5257760569233781,0.5257760569233781,0.5257760569233781,0.0,0.723951141795008,0.5326016083460118,0.32077542062911485
DTSR14,resnet50,gaussian_blur,4,111,0.08097216259461376,0.08097216259461376,0.3811048345332899,0.30013267193867615,0.019802905048806687,0.0017940607147915585,0.22131952202024305
DTSR14,resnet50,gaussian_blur,4,112,0.4539673785169876,0.4539673785169876,0.4539673785169876,0.0,0.6172544538513478,0.36046790641871623,0.38417977528089886
DTSR14,resnet50,gaussian_blur,4,113,0.25374671178124286,0.25374671178124286,0.2786408830675758,0.024894171286332922,0.36074772348339107,0.008733404008279065,0.3917590078520584
DTSR14,resnet50,gaussian_blur,4,114,0.30630271399567455,0.30630271399567455,0.30630271399567455,0.0,0.4850374465623091,0.015248681772837395,0.4186220136518771
DTSR14,resnet50,gaussian_blur,4,115,0.2449973116960488,0.2449973116960488,0.4591289221723162,0.21413161047626741,0.4939186099679927,0.01282740094022834,0.22824592417992537
DTSR14,resnet50,gaussian_blur,4,116,0.2420109623668113,0.2420109623668113,0.5210472259090154,0.2790362635422041,0.6428400013713189,0.030658284023668637,0.052534601705446285
DTSR14,resnet50,gaussian_blur,4,117,0.2655802781123547,0.2655802781123547,0.28062369818837474,0.015043420076020053,0.16167170745119605,0.29308452250274425,0.3419846043831237
DTSR14,resnet50,gaussian_blur,4,118,0.8173426189641964,0.8173426189641964,0.8173426189641964,0.0,0.7362856267238738,0.7946964242860571,0.921045805882658
DTSR14,resnet50,gaussian_blur,4,119,0.6213154398674597,0.6213154398674597,0.6213154398674597,0.0,0.7319418758256275,0.5904301328929779,0.5415743108837738
DTSR14,resnet50,gaussian_blur,4,120,0.4287693612452381,0.4287693612452381,0.49003097009481134,0.06126160884957321,0.7230999146029035,0.24271423615126633,0.3204939329815445
DTSR14,resnet50,gaussian_blur,4,121,0.41084194215377295,0.41084194215377295,0.41084194215377295,0.0,0.4860260336906585,0.30318013659647125,0.4433196561741891
DTSR14,resnet50,gaussian_blur,4,122,0.8381591078647809,0.8381591078647809,0.8381591078647809,0.0,0.9071729957805907,0.8814508723599632,0.7258534554537885
DTSR14,resnet50,gaussian_blur,4,123,0.8408704974297342,0.8408704974297342,0.8408704974297342,0.0,0.8071536306830425,0.8725503726193762,0.8429074889867841
DTSR14,resnet50,gaussian_blur,4,124,0.6491339965902573,0.6491339965902573,0.6491339965902573,0.0,0.8348190730095254,0.5653937947494033,0.547189122011843
DTSR14,resnet50,gaussian_blur,4,125,0.4502572229445582,0.4502572229445582,0.4502572229445582,0.0,0.5760862072926958,0.09225073790584822,0.6824347236351306
